#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
210,Papua New Guinea,8,,,,8,,0,,0.9,,"4,646",520,"8,932,400",Australia/Oceania,"1,116,550",,"1,923"
211,Caribbean Netherlands,7,,,,7,,0,,267,,424,"16,181","26,203",North America,"3,743",,62
212,St. Barth,6,,,,6,,0,,608,,137,"13,873","9,875",North America,"1,646",,72
213,Anguilla,3,,,,3,,0,,200,,41,"2,735","14,992",North America,"4,997",,366
214,Lesotho,2,,,,1,,1,,0.9,,283,132,"2,140,884",Africa,"1,070,442",,"7,565"
215,Saint Pierre Miquelon,1,,,,1,,0,,173,,,,"5,796",North America,"5,796",,
NA,Total:,"1,163,795","+26,998","31,270",+493,"712,913","+18,050","419,612","13,653",,,,,,Asia,,,
NA,Total:,"2,094,013","+27,585","125,668",+940,"756,451","+19,311","1,211,894","19,254",,,,,,North America,,,
NA,Total:,"906,678","+28,734","41,090","+1,009","362,277","+9,671","503,311","11,398",,,,,,South America,,,
NA,Total:,"2,034,268","+14,487","174,654",+487,"993,956","+6,889","865,658","8,748",,,,,,Europe,,,
NA,Total:,"154,907","+6,132","4,369",+124,"65,931","+2,468","84,607",347,,,,,,Africa,,,
NA,Total:,"8,814",+10,124,,"8,201",,489,3,,,,,,Australia/Oceania,,,
NA,Total:,721,,15,,651,,55,4,,,,,,,,,
NA,Total:,"6,363,196","+103,946","377,190","+3,053","2,900,380","+56,394","3,085,626","53,407",816.3,48.4,,,,All,,,
