#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
21,France,"225,043","+3,776","30,468",+17,"84,065",,"110,510",384,"3,447",467,"6,000,000","91,893","65,293,421",Europe,290,"2,143",11
22,Iraq,"188,802","+4,093","6,121",+85,"134,369","+2,529","48,312",582,"4,680",152,"1,345,459","33,354","40,338,162",Asia,214,"6,590",30
23,Philippines,"173,683","+4,559","2,795",+111,"113,387",+622,"57,501",489,"1,582",25,"2,163,050","19,704","109,774,529",Asia,632,"39,275",51
24,Indonesia,"144,945","+1,902","6,346",+69,"98,657","+2,351","39,942",,529,23,"1,915,039","6,991","273,911,035",Asia,"1,890","43,163",143
25,Canada,"123,490",+336,"9,049",+4,"109,822",+465,"4,619",61,"3,268",239,"4,925,446","130,348","37,786,763",North America,306,"4,176",8
26,Qatar,"115,956",+295,193,,"112,658",+303,"3,105",66,"41,298",69,"566,013","201,586","2,807,805",Asia,24,"14,548",5
27,Ecuador,"104,475","+1,534","6,146",+41,"87,277",+94,"11,052",365,"5,910",348,"293,066","16,578","17,678,345",South America,169,"2,876",60
28,Kazakhstan,"103,571",+271,"1,415",,"86,286","+1,841","15,870",221,"5,507",75,"2,291,327","121,836","18,806,642",Asia,182,"13,291",8
29,Bolivia,"103,019","+1,796","4,172",+49,"38,623","+1,152","60,224",71,"8,809",357,"221,379","18,931","11,694,115",South America,114,"2,803",53
30,Israel,"97,969","+1,560",781,+73,"73,092","+1,102","24,096",398,"10,652",85,"2,151,295","233,898","9,197,590",Asia,94,"11,777",4
31,Egypt,"96,914",+161,"5,197",+13,"62,553",+991,"29,164",41,945,51,"135,000","1,316","102,585,185",Africa,"1,059","19,739",760
32,Ukraine,"96,403","+1,967","2,144",+28,"49,737",+812,"44,522",177,"2,206",49,"1,335,000","30,552","43,696,575",Europe,453,"20,381",33
33,Dominican Republic,"88,127","+1,004","1,501",+12,"56,760","+1,256","29,866",288,"8,113",138,"331,160","30,487","10,862,509",North America,123,"7,237",33
34,Sweden,"85,411",,"5,802",+5,N/A,N/A,N/A,29,"8,450",574,"973,523","96,314","10,107,829",Europe,118,"1,742",10
35,Panama,"83,754",+964,"1,827",+18,"58,274","+1,083","23,653",157,"19,371",423,"282,232","65,276","4,323,696",North America,52,"2,367",15
36,Oman,"83,606",+188,603,+6,"78,188",+211,"4,815",158,"16,319",118,"309,212","60,357","5,123,074",Asia,61,"8,496",17
37,Belgium,"78,897",+363,"9,959",+15,"18,048",+45,"50,890",89,"6,804",859,"2,023,900","174,526","11,596,526",Europe,147,"1,164",6
38,Kuwait,"78,145",+675,507,+2,"69,771",+528,"7,867",96,"18,263",118,"573,251","133,971","4,278,903",Asia,55,"8,440",7
39,Romania,"73,617","+1,409","3,106",+32,"33,566",+431,"36,945",480,"3,830",162,"1,566,632","81,513","19,219,490",Europe,261,"6,188",12
40,Belarus,"69,801",+128,622,+5,"67,647",+308,"1,532",,"7,387",66,"1,437,110","152,093","9,448,891",Europe,135,"15,191",7
41,UAE,"65,341",+435,367,+1,"58,022",+113,"6,952",,"6,596",37,"6,193,635","625,220","9,906,322",Asia,152,"26,993",2
42,Guatemala,"64,881","+1,034","2,467",+48,"53,362",+992,"9,052",5,"3,613",137,"209,138","11,646","17,958,687",North America,277,"7,280",86
43,Netherlands,"64,525",+552,"6,181",+6,N/A,N/A,N/A,54,"3,765",361,"1,312,787","76,592","17,140,098",Europe,266,"2,773",13
44,Poland,"58,611",+735,"1,913",+17,"40,099",+456,"16,599",83,"1,549",51,"2,409,394","63,672","37,840,835",Europe,646,"19,781",16
45,Japan,"57,550",+865,"1,128",+13,"43,835","+1,551","12,587",239,455,9,"1,236,180","9,778","126,422,167",Asia,"2,197","112,076",102
46,Singapore,"56,031",+93,27,,"52,810",+277,"3,194",,"9,567",5,"1,745,928","298,115","5,856,564",Asia,105,"216,910",3
47,Portugal,"54,701",+253,"1,786",+2,"40,129",+193,"12,786",35,"5,367",175,"1,861,876","182,670","10,192,542",Europe,186,"5,707",5
48,Honduras,"51,670",+675,"1,593",+10,"7,661",+211,"42,416",45,"5,206",160,"126,374","12,733","9,925,303",North America,192,"6,231",79
49,Nigeria,"50,488",+593,985,+4,"37,304",+253,"12,199",7,244,5,"352,625","1,705","206,788,323",Africa,"4,096","209,937",586
50,Bahrain,"47,950",+369,178,+3,"44,278",+357,"3,494",39,"28,061",104,"1,000,787","585,673","1,708,782",Asia,36,"9,600",2
51,Morocco,"46,313","+1,510",743,+29,"31,576",+574,"13,994",31,"1,253",20,"1,670,569","45,189","36,968,894",Africa,798,"49,756",22
52,Ghana,"43,094",+101,256,+8,"40,963",+167,"1,875",6,"1,383",8,"429,773","13,794","31,156,568",Africa,723,"121,705",72
53,Kyrgyzstan,"42,325",+179,"1,498",,"35,197",+342,"5,630",24,"6,473",229,"267,718","40,946","6,538,305",Asia,154,"4,365",24
54,Armenia,"42,056",+210,833,+1,"35,226",+244,"5,997",,"14,189",281,"188,567","63,619","2,964,007",Asia,70,"3,558",16
55,Algeria,"39,847",+403,"1,402",+11,"27,971",+318,"10,474",46,907,32,,,"43,954,241",Africa,"1,103","31,351",
56,Switzerland,"38,760",+311,"1,996",+4,"33,500",,"3,264",14,"4,474",230,"901,074","104,012","8,663,197",Europe,224,"4,340",10
57,Afghanistan,"37,599",,"1,375",,"27,166",,"9,058",31,963,35,"98,772","2,530","39,040,662",Asia,"1,038","28,393",395
58,Uzbekistan,"37,112",+760,248,+6,"32,944",+882,"3,920",410,"1,107",7,"1,377,915","41,091","33,533,263",Asia,904,"135,215",24
59,Venezuela,"36,868","+1,171",303,+6,"25,416",+855,"11,149",85,"1,297",11,"1,669,982","58,751","28,424,650",South America,771,"93,811",17
60,Azerbaijan,"34,620",+146,510,+1,"32,363",+162,"1,747",,"3,410",50,"849,628","83,695","10,151,486",Asia,293,"19,905",12
61,Ethiopia,"34,058","+1,336",600,+28,"13,308",+370,"20,150",216,295,5,"672,637","5,833","115,325,188",Africa,"3,386","192,209",171
62,Moldova,"31,415",+626,914,+6,"21,885",,"8,616",362,"7,790",227,"183,923","45,608","4,032,651",Europe,128,"4,412",22
63,Kenya,"31,015",+379,506,+19,"17,612",+244,"12,897",44,575,9,"398,585","7,392","53,923,328",Africa,"1,739","106,568",135
64,Costa Rica,"30,409",+766,321,+7,"9,660",+198,"20,428",126,"5,962",63,"123,223","24,160","5,100,381",North America,168,"15,889",41
65,Serbia,"30,048",+158,684,+3,"27,702",+105,"1,662",57,"3,441",78,"831,677","95,240","8,732,421",Europe,291,"12,767",10
66,Nepal,"28,938",+681,120,+6,"17,700",+120,"11,118",,991,4,"866,790","29,679","29,205,124",Asia,"1,009","243,376",34
67,Ireland,"27,547",+48,"1,775",,"23,364",,"2,408",6,"5,570",359,"735,598","148,751","4,945,158",Europe,180,"2,786",7
68,Austria,"24,084",+255,729,,"20,958",+88,"2,397",20,"2,672",81,"1,048,216","116,295","9,013,399",Europe,374,"12,364",9
69,Australia,"23,993",+220,450,+12,"15,246",+317,"8,297",52,939,18,"5,439,315","212,978","25,539,369",Australia/Oceania,"1,064","56,754",5
70,El Salvador,"23,717",+255,633,+8,"11,388",+209,"11,696",398,"3,654",98,"285,893","44,047","6,490,674",North America,274,"10,254",23
71,Czechia,"20,798",+315,404,+3,"15,615",+469,"4,779",23,"1,942",38,"812,835","75,883","10,711,723",Europe,515,"26,514",13
72,Cameroon,"18,624",+25,406,,"16,540",,"1,678",30,699,15,"149,000","5,595","26,629,730",Africa,"1,430","65,590",179
73,Palestine,"17,606",+300,119,+6,"10,312",+373,"7,175",,"3,441",23,"214,862","41,993","5,116,564",Asia,291,"42,996",24
74,Ivory Coast,"17,232",+82,111,+1,"14,422",+239,"2,699",,651,4,"116,785","4,413","26,461,221",Africa,"1,536","238,389",227
75,Bosnia and Herzegovina,"16,691",+340,507,+12,"10,711",+432,"5,473",,"5,092",155,"166,973","50,939","3,277,929",Europe,196,"6,465",20
76,S. Korea,"16,058",+297,306,,"14,006",+72,"1,746",12,313,6,"1,715,064","33,448","51,275,294",Asia,"3,193","167,566",30
77,Denmark,"15,940",+85,621,,"13,651",+122,"1,668",1,"2,751",107,"2,029,565","350,227","5,795,001",Europe,364,"9,332",3
78,Bulgaria,"14,820",+151,527,+8,"9,931",+232,"4,362",60,"2,135",76,"351,879","50,696","6,941,007",Europe,468,"13,171",20
79,Madagascar,"14,074",+65,173,,"12,921",+154,980,89,507,6,"53,542","1,927","27,781,076",Africa,"1,974","160,584",519
80,North Macedonia,"13,076",+106,551,+2,"9,625",+112,"2,900",3,"6,276",264,"130,840","62,802","2,083,362",Europe,159,"3,781",16
81,Sudan,"12,546",+61,808,+3,"6,429",+31,"5,309",,285,18,401,9,"43,979,997",Africa,"3,505","54,431","109,676"
82,Senegal,"12,446",+141,258,+2,"7,877",+110,"4,311",43,741,15,"132,830","7,907","16,799,603",Africa,"1,350","65,115",126
83,Paraguay,"11,133",+527,165,+4,"6,582",+180,"4,386",54,"1,558",23,"162,323","22,721","7,144,202",South America,642,"43,298",44
84,Lebanon,"10,347",+589,109,+2,"2,928",+76,"7,310",68,"1,517",16,"437,369","64,120","6,821,140",Asia,659,"62,579",16
85,Zambia,"10,218",+237,269,+5,"9,126",+350,823,,554,15,"103,023","5,584","18,448,487",Africa,"1,805","68,582",179
86,Norway,"10,162",+51,262,,"8,857",,"1,043",1,"1,872",48,"574,529","105,865","5,426,974",Europe,534,"20,714",9
87,DRC,"9,741",+20,246,+3,"8,895",+13,600,,108,3,,,"89,899,332",Africa,"9,229","365,444",
88,Libya,"9,463",+395,169,+5,"1,018",+15,"8,276",,"1,375",25,"85,500","12,421","6,883,672",Africa,727,"40,732",81
89,Malaysia,"9,235",+16,125,,"8,925",+23,185,7,285,4,"1,114,246","34,368","32,421,101",Asia,"3,511","259,369",29
90,Guinea,"8,792",+77,53,+1,"7,574",+42,"1,165",24,667,4,"15,667","1,189","13,177,603",Africa,"1,499","248,634",841
91,French Guiana,"8,711",+54,54,+1,"8,112",+58,545,15,"29,070",180,"47,767","159,403","299,661",South America,34,"5,549",6
92,Gabon,"8,319",+49,53,,"6,614",+210,"1,652",1,"3,726",24,"104,420","46,774","2,232,434",Africa,268,"42,121",21
93,Tajikistan,"8,166",+35,65,,"6,971",+36,"1,130",,854,7,,,"9,565,096",Asia,"1,171","147,155",
94,Haiti,"7,949",+28,196,,"5,337",+102,"2,416",,696,17,"21,400","1,874","11,421,040",North America,"1,437","58,271",534
95,Albania,"7,812",+158,234,+2,"3,928",+57,"3,650",15,"2,715",81,"48,325","16,795","2,877,359",Europe,368,"12,296",60
96,Finland,"7,805",+29,334,,"7,100",+50,371,,"1,408",60,"510,428","92,103","5,541,909",Europe,710,"16,593",11
97,Greece,"7,684",+212,235,+3,"3,804",,"3,645",28,738,23,"804,282","77,217","10,415,873",Europe,"1,356","44,323",13
98,Luxembourg,"7,566",+67,124,,"6,813",+60,629,3,"12,061",198,"696,415","1,110,154","627,314",Europe,83,"5,059",1
99,Croatia,"7,074",+219,168,+2,"5,386",+68,"1,520",11,"1,725",41,"142,124","34,650","4,101,682",Europe,580,"24,415",29
100,Mauritania,"6,829",+40,158,+1,"6,094",+43,577,3,"1,464",34,"68,872","14,763","4,665,084",Africa,683,"29,526",68
101,Maldives,"6,225",+146,24,,"3,788",+140,"2,413",12,"11,490",44,"99,300","183,282","541,787",Asia,87,"22,574",5
102,Zimbabwe,"5,643",+265,150,+9,"4,442",+337,"1,051",,379,10,"149,748","10,056","14,891,491",Africa,"2,639","99,277",99
103,Djibouti,"5,374",,59,,"5,216",,99,,"5,429",60,"63,471","64,119","989,897",Africa,184,"16,778",16
104,Malawi,"5,240",+47,164,+1,"2,857",+141,"2,219",4,273,9,"40,640","2,117","19,192,454",Africa,"3,663","117,027",472
105,Hungary,"5,002",+32,609,,"3,665",+34,728,7,518,63,"387,111","40,086","9,656,917",Europe,"1,931","15,857",25
106,Equatorial Guinea,"4,892",+71,83,,"2,713",+531,"2,096",,"3,473",59,"49,215","34,938","1,408,647",Africa,288,"16,972",29
107,CAR,"4,679",,61,,"1,755",,"2,863",2,967,13,"30,775","6,358","4,840,739",Africa,"1,035","79,356",157
108,Namibia,"4,665",+201,39,+2,"2,426",+19,"2,200",18,"1,832",15,"43,990","17,272","2,546,901",Africa,546,"65,305",58
109,Hong Kong,"4,587",+26,72,+2,"3,779",+102,736,29,611,10,"780,415","103,983","7,505,199",Asia,"1,636","104,239",10
110,Nicaragua,"4,311",,133,,"2,913",,"1,265",,650,20,,,"6,635,061",North America,"1,539","49,888",
111,Montenegro,"4,174",+42,80,,"3,127",+92,967,,"6,646",127,"43,826","69,778","628,077",Europe,150,"7,851",14
112,Eswatini,"4,058",+69,79,+3,"2,611",+24,"1,368",11,"3,493",68,"28,380","24,428","1,161,774",Africa,286,"14,706",41
113,Congo,"3,850",+19,77,+1,"1,625",,"2,148",,696,14,,,"5,535,345",Africa,"1,438","71,888",
114,Cuba,"3,482",+74,88,,"2,863",+69,531,5,307,8,"341,323","30,137","11,325,654",North America,"3,253","128,701",33
115,Thailand,"3,382",+1,58,,"3,199",+1,125,1,48,0.8,"749,213","10,730","69,824,098",Asia,"20,646","1,203,864",93
116,Cabo Verde,"3,321",+68,36,,"2,442",+52,843,,"5,964",65,"61,633","110,692","556,795",Africa,168,"15,467",9
117,Suriname,"3,295",+79,54,,"2,227",+31,"1,014",16,"5,610",92,"5,568","9,480","587,340",South America,178,"10,877",105
118,Somalia,"3,265",+8,93,,"2,396",+22,776,,205,6,,,"15,948,822",Africa,"4,885","171,493",
119,Mayotte,"3,160",,39,,"2,964",,157,1,"11,547",143,"13,000","47,505","273,653",Africa,87,"7,017",21
120,Mozambique,"3,045",+54,19,,"1,291",+46,"1,735",,97,0.6,"80,913","2,580","31,365,185",Africa,"10,301","1,650,799",388
121,Slovakia,"3,022",+100,33,+2,"1,997",+17,992,8,553,6,"300,586","55,052","5,460,009",Europe,"1,807","165,455",18
122,Sri Lanka,"2,902",,11,,"2,760",+5,131,1,135,0.5,"195,025","9,102","21,425,544",Asia,"7,383","1,947,777",110
123,Mali,"2,667",+1,125,,"1,993",+3,549,,131,6,"32,716","1,610","20,323,703",Africa,"7,620","162,590",621
124,Rwanda,"2,644",+67,10,,"1,698",+15,936,,203,0.8,"345,920","26,624","12,992,985",Africa,"4,914","1,299,299",38
125,Lithuania,"2,496",+22,81,,"1,739",+6,676,6,919,30,"589,505","216,986","2,716,782",Europe,"1,088","33,541",5
126,South Sudan,"2,494",+4,47,,"1,290",+115,"1,157",,222,4,"12,044","1,074","11,211,232",Africa,"4,495","238,537",931
127,Slovenia,"2,493",+37,129,,"2,079",+27,285,3,"1,199",62,"145,923","70,190","2,078,978",Europe,834,"16,116",14
128,Tunisia,"2,427",+113,60,+3,"1,395",+25,972,8,205,5,"117,086","9,893","11,835,190",Africa,"4,876","197,253",101
129,Gambia,"2,288",+172,77,+14,435,+20,"1,776",,943,32,"10,472","4,318","2,425,175",Africa,"1,060","31,496",232
130,Estonia,"2,207",+7,63,,"2,002",+12,142,,"1,664",47,"137,286","103,483","1,326,659",Europe,601,"21,058",10
131,Guinea-Bissau,"2,117",,33,,"1,015",,"1,069",5,"1,072",17,"1,500",760,"1,973,934",Africa,932,"59,816","1,316"
132,Benin,"2,095",+32,39,,"1,690",,366,,172,3,"107,057","8,802","12,163,293",Africa,"5,806","311,879",114
133,Iceland,"2,035",+8,10,,"1,903",+8,122,1,"5,958",29,"185,978","544,521","341,544",Europe,168,"34,154",2
134,Angola,"2,015",+49,92,+2,698,+31,"1,225",24,61,3,"64,747","1,962","32,992,785",Africa,"16,374","358,617",510
135,Sierra Leone,"1,961",+2,69,,"1,531",+2,361,,245,9,,,"7,997,942",Africa,"4,079","115,912",
136,Syria,"1,927",+83,78,+5,445,+20,"1,404",,110,4,,,"17,554,744",Asia,"9,110","225,061",
137,Yemen,"1,892",+3,539,+2,"1,055",+3,298,,63,18,120,4,"29,910,283",Asia,"15,809","55,492","249,252"
138,Uganda,"1,656",+53,16,+1,"1,188",+23,452,,36,0.3,"333,667","7,266","45,919,408",Africa,"27,729","2,869,963",138
139,New Zealand,"1,649",+6,22,,"1,531",,96,5,330,4,"639,415","127,829","5,002,100",Australia/Oceania,"3,033","227,368",8
140,Bahamas,"1,531",+107,22,+2,209,+6,"1,300",1,"3,888",56,"8,320","21,130","393,749",North America,257,"17,898",47
141,Uruguay,"1,493",+8,40,,"1,228",+9,225,5,430,12,"152,121","43,771","3,475,383",South America,"2,328","86,885",23
142,Jordan,"1,482",+44,11,,"1,259",+16,212,3,145,1,"713,214","69,808","10,216,733",Asia,"6,894","928,794",14
143,Malta,"1,470",+47,9,,784,+18,677,,"3,328",20,"163,318","369,745","441,705",Europe,300,"49,078",3
144,Cyprus,"1,385",+26,20,,878,,487,5,"1,146",17,"263,943","218,396","1,208,550",Asia,873,"60,428",5
145,Georgia,"1,361",+10,17,,"1,098",+6,246,,341,4,"315,142","79,021","3,988,097",Asia,"2,930","234,594",13
146,Latvia,"1,326",+3,33,,"1,093",,200,,704,18,"230,921","122,622","1,883,201",Europe,"1,420","57,067",8
147,Botswana,"1,308",,3,,136,,"1,169",1,555,1,"93,420","39,622","2,357,765",Africa,"1,803","785,922",25
148,Aruba,"1,296",+91,5,+1,277,,"1,014",,"12,132",47,"17,278","161,737","106,828",North America,82,"21,366",6
149,Burkina Faso,"1,285",+5,55,,"1,023",+5,207,,61,3,,,"20,975,286",Africa,"16,323","381,369",
150,Liberia,"1,282",,82,,803,,397,,253,16,,,"5,072,852",Africa,"3,957","61,864",
151,Togo,"1,190",+17,27,,875,+7,288,2,143,3,"55,106","6,636","8,303,492",Africa,"6,978","307,537",151
152,Niger,"1,167",,69,,"1,079",+1,19,,48,3,"9,052",372,"24,312,746",Africa,"20,834","352,359","2,686"
153,Jamaica,"1,146",+17,14,,770,+6,362,1,387,5,"47,865","16,155","2,962,936",North America,"2,585","211,638",62
154,Andorra,"1,024",+19,53,,875,+6,96,1,"13,250",686,"3,750","48,524","77,282",Europe,75,"1,458",21
155,Vietnam,994,+5,25,,533,+7,436,,10,0.3,"723,596","7,425","97,456,546",Asia,"98,045","3,898,262",135
156,Chad,971,+1,76,,868,+3,27,,59,5,,,"16,484,775",Africa,"16,977","216,905",
157,Lesotho,946,,30,,271,,645,,441,14,"11,097","5,175","2,144,545",Africa,"2,267","71,485",193
158,Réunion,945,+42,5,,657,,283,3,"1,054",6,"35,419","39,522","896,178",Africa,948,"179,236",25
159,Sao Tome and Principe,885,,15,,826,+5,44,,"4,028",68,"3,303","15,035","219,688",Africa,248,"14,646",67
160,Guyana,776,+39,27,+2,381,+16,368,2,986,34,"6,297","8,001","787,071",South America,"1,014","29,151",125
161,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
162,San Marino,704,+2,42,,657,,5,,"20,742","1,237","6,511","191,833","33,941",Europe,48,808,5
163,Trinidad and Tobago,686,+57,12,,140,,534,3,490,9,"17,342","12,386","1,400,111",North America,"2,041","116,676",81
164,Channel Islands,613,+4,48,+1,545,,20,,"3,521",276,"68,985","396,286","174,079",Europe,284,"3,627",3
165,Belize,553,+78,4,,38,,511,3,"1,387",10,"5,592","14,030","398,568",North America,721,"99,642",71
166,Guadeloupe,510,,15,,289,,206,2,"1,275",37,"23,585","58,943","400,133",North America,785,"26,676",17
167,Tanzania,509,,21,,183,,305,7,8,0.4,,,"59,947,058",Africa,"117,774","2,854,622",
168,Taiwan,486,,7,,457,+7,22,,20,0.3,"85,349","3,583","23,822,725",Asia,"49,018","3,403,246",279
169,Burundi,422,+6,1,,336,,85,,35,0.08,"19,993","1,675","11,934,849",Africa,"28,282","11,934,849",597
170,Comoros,406,,7,,393,,6,,466,8,,,"871,985",Africa,"2,148","124,569",
171,Myanmar,394,+18,6,,333,+2,55,,7,0.1,"137,749","2,529","54,459,323",Asia,"138,222","9,076,554",395
172,Faeroe Islands,382,+5,,,256,+21,126,4,"7,814",,"78,471","1,605,118","48,888",Europe,128,,1
173,Papua New Guinea,347,,3,,110,,234,,39,0.3,"13,361","1,490","8,969,038",Australia/Oceania,"25,847","2,989,679",671
174,Mauritius,346,,10,,334,,2,,272,8,"205,285","161,380","1,272,059",Africa,"3,676","127,206",6
175,Isle of Man,336,,24,,312,,0,,"3,949",282,"9,311","109,420","85,094",Europe,253,"3,546",9
176,Martinique,336,,16,,98,,222,2,895,43,"12,227","32,586","375,224",North America,"1,117","23,452",31
177,Sint Maarten,333,+7,17,,107,,209,3,"7,755",396,"1,948","45,365","42,941",North America,129,"2,526",22
178,Turks and Caicos,315,+17,2,,56,+1,257,3,"8,121",52,"1,892","48,780","38,786",North America,123,"19,393",21
179,Eritrea,304,,,,261,,43,,86,,,,"3,552,919",Africa,"11,687",,
180,Mongolia,298,,,,281,+3,17,1,91,,"45,730","13,920","3,285,221",Asia,"11,024",,72
181,Cambodia,273,,,,251,+13,22,1,16,,"82,891","4,949","16,749,596",Asia,"61,354",,202
182,Gibraltar,223,+1,,,197,+2,26,,"6,619",,"28,366","841,971","33,690",Europe,151,,1
183,French Polynesia,211,,,,68,,143,2,751,,"9,912","35,258","281,129",Australia/Oceania,"1,332",,28
184,Cayman Islands,205,+2,1,,202,,2,,"3,114",15,"33,617","510,703","65,825",North America,321,"65,825",2
185,Bermuda,166,,9,,147,,10,,"2,667",145,"35,054","563,153","62,246",North America,375,"6,916",2
186,Barbados,155,+2,7,,123,+1,25,,539,24,"14,879","51,767","287,424",North America,"1,854","41,061",19
187,Monaco,148,,4,,114,,30,4,"3,768",102,"38,209","972,734","39,280",Europe,265,"9,820",1
188,Bhutan,147,+1,,,103,,44,,190,,"63,112","81,673","772,744",Asia,"5,257",,12
189,Brunei,143,+1,3,,139,,1,,326,7,"49,399","112,772","438,042",Asia,"3,063","146,014",9
190,Seychelles,132,+5,,,126,,6,,"1,341",,,,"98,430",Africa,746,,
191,Saint Martin,121,,5,,49,,67,1,"3,122",129,"2,449","63,197","38,752",North America,320,"7,750",16
192,Liechtenstein,98,+1,1,,88,,9,,"2,569",26,900,"23,595","38,143",Europe,389,"38,143",42
193,Antigua and Barbuda,94,+1,3,,88,,3,1,959,31,"1,647","16,800","98,038",North America,"1,043","32,679",60
194,St. Vincent Grenadines,58,,,,56,+1,2,,523,,"2,954","26,615","110,988",North America,"1,914",,38
195,Macao,46,,,,46,,0,,71,,"4,071","6,258","650,508",Asia,"14,141",,160
196,Curaçao,36,,1,,31,,4,,219,6,"1,080","6,578","164,185",North America,"4,561","164,185",152
197,Fiji,28,,1,,20,,7,,31,1,"6,693","7,459","897,325",Australia/Oceania,"32,047","897,325",134
198,Saint Lucia,26,,,,25,,1,,142,,"4,801","26,129","183,742",North America,"7,067",,38
199,Timor-Leste,25,,,,25,+1,0,,19,,"4,238","3,206","1,321,705",Asia,"52,868",,312
200,Grenada,24,,,,24,,0,,213,,"6,252","55,527","112,594",North America,"4,691",,18
201,New Caledonia,23,,,,22,,1,,80,,"11,602","40,585","285,867",Australia/Oceania,"12,429",,25
202,Laos,22,,,,19,,3,,3,,"35,022","4,804","7,289,502",Asia,"331,341",,208
203,Dominica,18,,,,18,,0,,250,,"1,646","22,858","72,011",North America,"4,001",,44
