#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
72,Czechia,"16,800",+101,384,+1,"11,605",+18,"4,811",21,"1,569",36,"703,504","65,682","10,710,803",Europe,638,"27,893",15
73,Ivory Coast,"16,182",+73,102,,"11,801",+51,"4,279",,612,4,"102,685","3,885","26,430,789",Africa,"1,633","259,125",257
74,S. Korea,"14,366",+30,301,,"13,259",+26,806,13,280,6,"1,576,246","30,742","51,273,252",Asia,"3,569","170,343",33
75,Denmark,"13,789",,615,,"12,578",,596,3,"2,380",106,"1,532,427","264,483","5,794,056",Europe,420,"9,421",4
76,Palestine,"12,297",+137,84,+1,"5,390",+66,"6,823",,"2,406",16,"155,355","30,396","5,111,041",Asia,416,"60,846",33
77,Bosnia and Herzegovina,"12,296",+420,352,+13,"6,312",+353,"5,632",,"3,750",107,"139,343","42,497","3,278,872",Europe,267,"9,315",24
78,Bulgaria,"11,955",+119,388,+3,"6,420",+24,"5,147",46,"1,722",56,"272,491","39,244","6,943,423",Europe,581,"17,895",25
79,Sudan,"11,738",,752,,"6,137",,"4,849",,267,17,401,9,"43,932,317",Africa,"3,743","58,421","109,557"
80,Madagascar,"11,528",+255,114,+7,"8,444",+335,"2,970",90,415,4,"40,769","1,469","27,747,902",Africa,"2,407","243,403",681
81,North Macedonia,"11,054",+163,497,+4,"6,882",+184,"3,675",5,"5,306",239,"105,357","50,571","2,083,366",Europe,188,"4,192",20
82,Senegal,"10,344",+60,209,,"6,838",+16,"3,297",39,616,12,"109,579","6,531","16,779,038",Africa,"1,622","80,282",153
83,Norway,"9,268",+15,255,,"8,752",,261,1,"1,708",47,"445,946","82,202","5,425,008",Europe,585,"21,275",12
84,DRC,"9,115",+31,215,,"7,319",+289,"1,581",,102,2,,,"89,772,291",Africa,"9,849","417,546",
85,Malaysia,"8,999",+14,125,,"8,664",+17,210,2,278,4,"979,178","30,220","32,401,840",Asia,"3,601","259,215",33
86,French Guiana,"7,857",,43,,"6,531",,"1,283",25,"26,251",144,"39,369","131,537","299,300",South America,38,"6,960",8
87,Gabon,"7,531",,50,,"5,223",,"2,258",11,"3,377",22,"79,255","35,541","2,229,988",Africa,296,"44,600",28
88,Tajikistan,"7,495",+44,61,+1,"6,276",+43,"1,158",,784,6,,,"9,555,121",Asia,"1,275","156,641",
89,Haiti,"7,468",+44,165,+4,"4,606",,"2,697",,654,14,"17,839","1,563","11,414,585",North America,"1,528","69,179",640
90,Finland,"7,453",+10,329,,"6,950",,174,,"1,345",59,"366,171","66,078","5,541,511",Europe,744,"16,843",15
91,Guinea,"7,317",+9,46,,"6,480",+22,791,24,556,3,"14,407","1,095","13,160,997",Africa,"1,799","286,109",914
92,Luxembourg,"6,855",+62,117,+1,"5,192",,"1,546",7,"10,936",187,"596,354","951,364","626,841",Europe,91,"5,358",1
93,Zambia,"6,347",+119,170,+5,"4,493",+363,"1,684",,344,9,"85,560","4,644","18,424,480",Africa,"2,903","108,379",215
94,Mauritania,"6,323",+4,157,,"5,115",+72,"1,051",3,"1,357",34,"57,387","12,316","4,659,387",Africa,737,"29,678",81
95,Paraguay,"5,644",+159,52,,"3,966",+180,"1,626",14,790,7,"129,724","18,168","7,140,133",South America,"1,265","137,310",55
96,Albania,"5,519",+123,166,+5,"3,018",+57,"2,335",16,"1,918",58,"37,503","13,033","2,877,505",Europe,521,"17,334",77
97,Croatia,"5,260",+36,149,+4,"4,373",+32,738,6,"1,282",36,"121,320","29,570","4,102,852",Europe,780,"27,536",34
98,Djibouti,"5,161",+77,59,+1,"5,019",+20,83,,"5,217",60,"57,575","58,202","989,229",Africa,192,"16,767",17
99,Lebanon,"4,885",+155,62,+1,"1,795",+34,"3,028",34,716,9,"316,716","46,422","6,822,552",Asia,"1,397","110,041",22
100,Equatorial Guinea,"4,821",,83,,"2,182",,"2,556",,"3,428",59,"44,356","31,537","1,406,495",Africa,292,"16,946",32
101,Greece,"4,662",+75,208,+2,"1,374",,"3,080",12,447,20,"545,439","52,354","10,418,226",Europe,"2,235","50,088",19
102,CAR,"4,614",,59,,"1,635",,"2,920",2,954,12,"29,533","6,106","4,836,834",Africa,"1,048","81,980",164
103,Hungary,"4,535",+9,597,,"3,389",+25,549,7,470,62,"344,997","35,721","9,658,051",Europe,"2,130","16,178",28
104,Malawi,"4,231",+45,123,+3,"1,919",+5,"2,189",4,221,6,"29,599","1,544","19,169,418",Africa,"4,531","155,849",648
105,Maldives,"4,164",+215,18,+1,"2,643",+30,"1,503",12,"7,692",33,"79,817","147,442","541,344",Asia,130,"30,075",7
106,Zimbabwe,"3,921",+262,70,+1,"1,016",+5,"2,835",,263,5,"134,209","9,019","14,881,437",Africa,"3,795","212,592",111
107,Libya,"3,837",+146,83,+3,623,+4,"3,131",,558,12,"52,711","7,662","6,879,332",Africa,"1,793","82,884",131
108,Nicaragua,"3,672",,116,,"2,492",,"1,064",,554,17,,,"6,631,401",North America,"1,806","57,167",
109,Hong Kong,"3,512",+115,34,+1,"1,959",+101,"1,519",34,468,5,"593,962","79,170","7,502,377",Asia,"2,136","220,658",13
110,Thailand,"3,317",+5,58,,"3,142",+7,117,1,48,0.8,"717,814","10,282","69,815,985",Asia,"21,048","1,203,724",97
111,Montenegro,"3,258",+60,51,+1,"1,445",+152,"1,762",,"5,187",81,"36,752","58,515","628,073",Europe,193,"12,315",17
112,Somalia,"3,220",+8,93,,"1,598",+36,"1,529",2,202,6,,,"15,928,148",Africa,"4,947","171,270",
113,Congo,"3,200",,54,,829,,"2,317",,579,10,,,"5,529,017",Africa,"1,728","102,389",
114,Mayotte,"2,962",,39,,"2,721",,202,1,"10,836",143,"13,000","47,559","273,346",Africa,92,"7,009",21
115,Sri Lanka,"2,823",+8,11,,"2,514",+75,298,1,132,0.5,"162,090","7,567","21,421,383",Asia,"7,588","1,947,398",132
116,Eswatini,"2,775",+69,43,,"1,214",,"1,518",5,"2,390",37,"20,784","17,898","1,161,217",Africa,418,"27,005",56
117,Cuba,"2,646",+13,87,,"2,369",+2,190,1,234,8,"270,989","23,926","11,325,974",North America,"4,280","130,184",42
118,Cabo Verde,"2,547",+67,24,,"1,860",+23,663,,"4,577",43,"41,634","74,812","556,515",Africa,218,"23,188",13
119,Mali,"2,541",+6,124,,"1,943",+6,474,,125,6,"23,094","1,138","20,296,500",Africa,"7,988","163,681",879
120,South Sudan,"2,429",+77,46,,"1,175",,"1,208",,217,4,"12,044","1,075","11,205,138",Africa,"4,613","243,590",930
121,Slovakia,"2,344",+7,29,,"1,742",,573,1,429,5,"265,031","48,541","5,459,886",Europe,"2,329","188,272",21
122,Namibia,"2,294",+70,11,,187,+16,"2,096",24,901,4,"27,718","10,892","2,544,761",Africa,"1,109","231,342",92
123,Slovenia,"2,180",+9,120,+1,"1,826",+5,234,2,"1,049",58,"132,795","63,876","2,078,964",Europe,954,"17,325",16
124,Lithuania,"2,110",+17,80,,"1,644",,386,6,776,29,"526,339","193,611","2,718,533",Europe,"1,288","33,982",5
125,Estonia,"2,079",+7,63,,"1,934",,82,,"1,567",47,"120,085","90,520","1,326,617",Europe,638,"21,057",11
126,Rwanda,"2,062",+20,5,,"1,144",+25,913,,159,0.4,"271,894","20,950","12,978,027",Africa,"6,294","2,595,605",48
127,Guinea-Bissau,"1,981",,27,,803,,"1,151",5,"1,005",14,"1,500",761,"1,971,768",Africa,995,"73,028","1,315"
128,Mozambique,"1,946",+39,13,+1,654,+9,"1,279",,62,0.4,"58,991","1,883","31,324,355",Africa,"16,097","2,409,566",531
129,Iceland,"1,907",+14,10,,"1,825",,72,,"5,585",29,"138,984","407,051","341,441",Europe,179,"34,144",2
130,Suriname,"1,849",+89,27,+1,"1,194",+33,628,15,"3,149",46,"1,818","3,097","587,096",South America,318,"21,744",323
131,Sierra Leone,"1,843",+20,67,,"1,375",+13,401,,231,8,,,"7,990,393",Africa,"4,336","119,260",
132,Benin,"1,805",,36,,"1,036",,733,1,149,3,"85,863","7,068","12,148,494",Africa,"6,730","337,458",141
133,Yemen,"1,734",+4,497,+3,862,,375,,58,17,120,4,"29,879,701",Asia,"17,232","60,120","248,998"
134,New Zealand,"1,565",+3,22,,"1,518",,25,,313,4,"470,469","94,054","5,002,100",Australia/Oceania,"3,196","227,368",11
135,Tunisia,"1,561",+9,51,,"1,221",+4,289,3,132,4,"96,288","8,140","11,829,450",Africa,"7,578","231,950",123
136,Uruguay,"1,286",+8,36,+1,"1,011",+7,239,4,370,10,"117,053","33,686","3,474,825",South America,"2,702","96,523",30
137,Latvia,"1,243",+5,32,,"1,052",,159,,660,17,"201,310","106,843","1,884,163",Europe,"1,516","58,880",9
138,Jordan,"1,213",+5,11,,"1,099",+5,103,3,119,1,"607,543","59,493","10,212,032",Asia,"8,419","928,367",17
139,Liberia,"1,207",+18,77,+2,673,,457,,238,15,,,"5,067,315",Africa,"4,198","65,809",
140,Angola,"1,199",+35,55,+1,461,+1,683,5,36,2,"64,109","1,946","32,945,075",Africa,"27,477","599,001",514
141,Uganda,"1,182",+6,4,,"1,045",,133,,26,0.09,"275,355","6,005","45,851,988",Africa,"38,792","11,462,997",167
142,Georgia,"1,177",+6,17,,955,+8,205,5,295,4,"225,145","56,449","3,988,451",Asia,"3,389","234,615",18
143,Cyprus,"1,150",+26,19,,856,+4,275,,952,16,"208,031","172,191","1,208,142",Asia,"1,051","63,586",6
144,Niger,"1,147",+11,69,,"1,032",+4,46,,47,3,"9,052",373,"24,271,798",Africa,"21,161","351,765","2,681"
145,Burkina Faso,"1,143",,53,,945,+10,145,,55,3,,,"20,948,564",Africa,"18,328","395,256",
146,Togo,961,+3,19,,660,+13,282,2,116,2,"43,344","5,226","8,294,456",Africa,"8,631","436,550",191
147,Chad,936,,75,,813,,48,,57,5,,,"16,462,793",Africa,"17,588","219,504",
148,Andorra,925,,52,,807,,66,,"11,970",673,"3,750","48,527","77,276",Europe,84,"1,486",21
149,Jamaica,883,+5,10,,743,+17,130,,298,3,"39,053","13,183","2,962,337",North America,"3,355","296,234",76
150,Sao Tome and Principe,874,,15,,787,+5,72,,"3,982",68,"2,958","13,476","219,499",Africa,251,"14,633",74
151,Malta,860,+15,9,,666,+1,185,,"1,947",20,"130,165","294,724","441,650",Europe,514,"49,072",3
152,Syria,809,+29,44,+1,256,+19,509,,46,3,,,"17,534,941",Asia,"21,675","398,521",
153,Botswana,804,,2,,63,,739,1,341,0.8,"68,423","29,047","2,355,556",Africa,"2,930","1,177,778",34
154,Lesotho,718,+16,19,+5,173,+2,526,,335,9,"8,630","4,026","2,143,757",Africa,"2,986","112,829",248
155,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
156,San Marino,699,,42,,657,,0,,"20,596","1,238","6,068","178,797","33,938",Europe,49,808,6
157,Réunion,667,+3,4,,592,,71,4,745,4,"35,419","39,535","895,882",Africa,"1,343","223,971",25
158,Bahamas,648,+49,14,,91,,543,1,"1,646",36,"4,410","11,205","393,575",North America,607,"28,113",89
159,Vietnam,620,+30,6,+3,373,,241,,6,0.06,"430,000","4,414","97,415,908",Asia,"157,122","16,235,985",227
160,Channel Islands,587,,47,,533,,7,,"3,373",270,"30,721","176,553","174,004",Europe,296,"3,702",6
161,Tanzania,509,,21,,183,,305,7,9,0.4,,,"59,867,714",Africa,"117,618","2,850,844",
162,Gambia,498,,9,,68,,421,,206,4,"4,859","2,006","2,422,009",Africa,"4,863","269,112",498
163,Taiwan,475,+1,7,,441,,27,,20,0.3,"81,932","3,440","23,820,729",Asia,"50,149","3,402,961",291
164,Guyana,474,+44,21,+1,185,,268,3,602,27,"4,893","6,218","786,895",South America,"1,660","37,471",161
165,Burundi,395,,1,,304,,90,,33,0.08,"15,614","1,310","11,918,328",Africa,"30,173","11,918,328",763
166,Comoros,386,,7,,330,,49,,443,8,,,"871,123",Africa,"2,257","124,446",
167,Myanmar,353,,6,,298,+1,49,,6,0.1,"118,127","2,170","54,442,409",Asia,"154,228","9,073,735",461
168,Mauritius,344,,10,,332,,2,,270,8,"205,285","161,392","1,271,962",Africa,"3,698","127,196",6
169,Isle of Man,336,,24,,312,,0,,"3,950",282,"8,239","96,845","85,074",Europe,253,"3,545",10
170,Mongolia,293,+2,,,230,,63,3,89,,"36,238","11,039","3,282,767",Asia,"11,204",,91
171,Eritrea,279,,,,225,,54,,79,,,,"3,550,638",Africa,"12,726",,
172,Martinique,269,,15,,98,,156,4,717,40,"12,227","32,585","375,238",North America,"1,395","25,016",31
173,Guadeloupe,265,,14,,179,,72,,662,35,"17,003","42,494","400,130",North America,"1,510","28,581",24
174,Cambodia,240,+1,,,196,+32,44,1,14,,"65,371","3,905","16,738,846",Asia,"69,745",,256
175,Faeroe Islands,225,,,,192,+3,33,1,"4,603",,"39,009","798,056","48,880",Europe,217,,1
176,Cayman Islands,203,,1,,202,,0,,"3,086",15,"30,122","457,858","65,789",North America,324,"65,789",2
177,Gibraltar,188,,,,183,+1,5,,"5,580",,"21,702","644,167","33,690",Europe,179,,2
178,Trinidad and Tobago,182,+9,8,,132,,42,,130,6,"8,514","6,082","1,399,901",North America,"7,692","174,988",164
179,Bermuda,157,+1,9,,143,+2,5,,"2,522",145,"22,011","353,556","62,256",North America,397,"6,917",3
180,Sint Maarten,146,+18,16,+1,64,,66,,"3,402",373,910,"21,203","42,918",North America,294,"2,682",47
181,Brunei,141,,3,,138,,0,,322,7,"40,202","91,817","437,848",Asia,"3,105","145,949",11
182,Barbados,132,+10,7,,98,,27,,459,24,"11,558","40,215","287,407",North America,"2,177","41,058",25
183,Aruba,122,+1,3,,111,+6,8,,"1,142",28,"12,552","117,520","106,807",North America,875,"35,602",9
184,Monaco,120,,4,,105,,11,,"3,056",102,"38,209","973,056","39,267",Europe,327,"9,817",1
185,Turks and Caicos,114,,2,,38,,74,3,"2,941",52,"1,216","31,371","38,762",North America,340,"19,381",32
186,Seychelles,114,,,,39,,75,,"1,159",,,,"98,402",Africa,863,,
187,Papua New Guinea,110,+19,2,,34,,74,,12,0.2,"10,471","1,168","8,961,154",Australia/Oceania,"81,465","4,480,577",856
188,Bhutan,102,+1,,,89,,13,,132,,"49,431","64,001","772,350",Asia,"7,572",,16
189,Antigua and Barbuda,91,,3,,67,,21,1,929,31,"1,387","14,153","98,001",North America,"1,077","32,667",71
190,Liechtenstein,89,+1,1,,85,,3,,"2,334",26,900,"23,599","38,138",Europe,429,"38,138",42
191,French Polynesia,62,,,,62,,0,,221,,"5,390","19,178","281,054",Australia/Oceania,"4,533",,52
192,Belize,57,+9,2,,30,,25,2,143,5,"3,484","8,749","398,233",North America,"6,987","199,117",114
193,St. Vincent Grenadines,55,+1,,,45,+1,10,,496,,"2,190","19,735","110,972",North America,"2,018",,51
194,Saint Martin,53,,3,,41,,9,1,"1,369",77,"1,183","30,551","38,722",North America,731,"12,907",33
195,Macao,46,,,,46,,0,,71,,"4,071","6,262","650,096",Asia,"14,133",,160
196,Curaçao,29,,1,,24,,4,,177,6,"1,080","6,579","164,154",North America,"5,660","164,154",152
197,Fiji,27,,1,,18,,8,,30,1,"6,693","7,461","897,024",Australia/Oceania,"33,223","897,024",134
198,Saint Lucia,25,,,,22,,3,,136,,"3,348","18,225","183,703",North America,"7,348",,55
199,Grenada,24,,,,23,,1,,213,,"6,252","55,539","112,570",North America,"4,690",,18
200,Timor-Leste,24,,,,24,,0,,18,,"1,568","1,187","1,320,537",Asia,"55,022",,842
201,New Caledonia,22,,,,22,,0,,77,,"10,186","35,648","285,740",Australia/Oceania,"12,988",,28
202,Laos,20,,,,19,,1,,3,,"27,675","3,799","7,284,596",Asia,"364,230",,263
203,Dominica,18,,,,18,,0,,250,,"1,005","13,958","72,002",North America,"4,000",,72
204,Saint Kitts and Nevis,17,,,,16,,1,,319,,"1,026","19,274","53,233",North America,"3,131",,52
205,Greenland,14,,,,13,,1,,247,,"5,856","103,137","56,779",North America,"4,056",,10
206,Montserrat,13,,1,,10,,2,,"2,604",200,61,"12,220","4,992",North America,384,"4,992",82
207,Caribbean Netherlands,13,+2,,,7,,6,,495,,424,"16,156","26,244",North America,"2,019",,62
208,Falkland Islands,13,,,,13,,0,,"3,727",,"1,816","520,642","3,488",South America,268,,2
