#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
26,Israel,"141,097","+3,532","1,054",+14,"108,354","+1,351","31,689",477,"15,341",115,"2,574,145","279,872","9,197,590",Asia,65,"8,726",4
27,Canada,"134,294",+546,"9,155",+2,"118,271",+706,"6,868",57,"3,552",242,"5,929,848","156,851","37,805,729",North America,282,"4,130",6
28,Bolivia,"122,308",+704,"7,097",+43,"75,098","+1,948","40,113",71,"10,451",606,"259,924","22,210","11,703,253",South America,96,"1,649",45
29,Qatar,"120,846",+267,205,,"117,746",+249,"2,895",51,"43,039",73,"672,099","239,368","2,807,805",Asia,23,"13,697",4
30,Ecuador,"112,166","+1,409","10,701",+74,"91,242",,"10,223",374,"6,339",605,"333,977","18,875","17,693,726",South America,158,"1,653",53
31,Kazakhstan,"106,498",+73,"1,634",,"100,042",+149,"4,822",221,"5,659",87,"2,571,562","136,643","18,819,526",Asia,177,"11,517",7
32,Dominican Republic,"100,937",+806,"1,914",+25,"74,305",+510,"24,718",210,"9,287",176,"403,755","37,148","10,868,746",North America,108,"5,679",27
33,Egypt,"100,403",+175,"5,577",+17,"80,689",+803,"14,137",41,978,54,"135,000","1,315","102,696,097",Africa,"1,023","18,414",761
34,Panama,"99,042",+635,"2,116",+9,"71,419",+668,"25,507",132,"22,886",489,"379,450","87,681","4,327,596",North America,44,"2,045",11
35,Romania,"98,304","+1,271","4,018",+51,"41,002",+164,"53,284",459,"5,117",209,"1,990,587","103,611","19,212,167",Europe,195,"4,782",10
36,Kuwait,"92,082",+838,552,+4,"82,222",+568,"9,308",89,"21,502",129,"657,751","153,589","4,282,528",Asia,47,"7,758",7
37,Belgium,"89,141",+372,"9,912",+3,"18,602",+26,"60,627",59,"7,685",855,"2,466,280","212,621","11,599,414",Europe,130,"1,170",5
38,Oman,"87,939",+349,751,+9,"83,115",+142,"4,073",167,"17,140",146,"309,212","60,269","5,130,550",Asia,58,"6,832",17
39,Sweden,"85,880",,"5,842",+4,N/A,N/A,N/A,13,"8,493",578,"1,250,488","123,671","10,111,436",Europe,118,"1,731",8
40,Guatemala,"79,622",+901,"2,897",+7,"68,308",+846,"8,417",5,"4,429",161,"266,598","14,829","17,977,729",North America,226,"6,206",67
41,Morocco,"77,878","+2,157","1,453",+26,"59,723","+2,484","16,702",240,"2,105",39,"2,115,390","57,182","36,993,989",Africa,475,"25,460",17
42,Netherlands,"77,688","+1,140","6,246",+2,N/A,N/A,N/A,43,"4,532",364,"1,832,451","106,897","17,142,267",Europe,221,"2,745",9
43,UAE,"75,981",+883,393,+2,"67,359",+416,"8,229",,"7,665",40,"7,790,235","785,846","9,913,177",Asia,130,"25,224",1
44,Belarus,"73,402",+194,726,+5,"71,999",+83,677,,"7,768",77,"1,605,547","169,922","9,448,713",Europe,129,"13,015",6
45,Japan,"72,726",+492,"1,393",+16,"64,100",+818,"7,233",202,575,11,"1,637,723","12,957","126,400,050",Asia,"1,738","90,739",77
46,Poland,"71,947",+421,"2,147",+11,"57,135","+1,225","12,665",81,"1,901",57,"2,912,411","76,970","37,838,466",Europe,526,"17,624",13
47,Honduras,"65,218",+404,"2,034",+11,"14,273",+445,"48,911",34,"6,565",205,"154,645","15,567","9,934,349",North America,152,"4,884",64
48,Ethiopia,"61,700",+916,966,+17,"23,054",+377,"37,680",309,534,8,"1,093,830","9,471","115,489,072",Africa,"1,872","119,554",106
49,Portugal,"61,541",+646,"1,849",+3,"43,284",+138,"16,408",52,"6,039",181,"2,186,824","214,587","10,190,843",Europe,166,"5,512",5
50,Bahrain,"57,450",+672,203,+1,"51,819",+245,"5,428",29,"33,553",119,"1,207,260","705,095","1,712,195",Asia,30,"8,434",1
51,Singapore,"57,166",+75,27,,"56,492",+31,647,,"9,757",5,"2,281,104","389,320","5,859,200",Asia,102,"217,007",3
52,Venezuela,"56,751","+1,188",452,+8,"45,318",+883,"10,981",111,"1,997",16,"1,824,287","64,190","28,420,047",South America,501,"62,876",16
53,Nigeria,"55,632",+176,"1,070",+3,"43,610",+276,"10,952",7,269,5,"430,712","2,080","207,082,359",Africa,"3,722","193,535",481
54,Costa Rica,"51,224","+1,327",543,+12,"19,544",+259,"31,137",237,"10,038",106,"172,011","33,708","5,103,047",North America,100,"9,398",30
55,Nepal,"49,219","+1,081",312,+6,"33,882",+918,"15,025",,"1,684",11,"799,341","27,342","29,235,232",Asia,594,"93,703",37
56,Algeria,"47,216",+278,"1,581",+10,"33,379",+196,"12,256",40,"1,073",36,,,"43,999,733",Africa,932,"27,830",
57,Ghana,"45,313",+301,283,,"44,188",+290,842,5,"1,453",9,"450,872","14,454","31,193,859",Africa,688,"110,226",69
58,Switzerland,"45,306",+469,"2,019",+1,"38,100",+400,"5,187",23,"5,228",233,"1,129,549","130,330","8,666,823",Europe,191,"4,293",8
59,Armenia,"45,152",+199,905,+2,"41,023",+431,"3,224",,"15,232",305,"224,559","75,754","2,964,324",Asia,66,"3,275",13
60,Uzbekistan,"44,930",+649,366,+8,"42,212",+618,"2,352",226,"1,339",11,"1,377,915","41,057","33,561,105",Asia,747,"91,697",24
61,Kyrgyzstan,"44,613",+87,"1,061",+1,"40,336",+178,"3,216",24,"6,817",162,"267,718","40,907","6,544,487",Asia,147,"6,168",24
62,Moldova,"41,144",+588,"1,096",+9,"28,962",+384,"11,086",549,"10,204",272,"210,553","52,219","4,032,116",Europe,98,"3,679",19
63,Afghanistan,"38,544",+24,"1,420",+2,"31,048",+333,"6,076",93,986,36,"105,422","2,697","39,091,088",Asia,"1,014","27,529",371
64,Azerbaijan,"37,732",+175,555,+3,"35,119",+154,"2,058",,"3,715",55,"980,978","96,584","10,156,724",Asia,269,"18,300",10
65,Kenya,"35,460",+104,607,+8,"21,557",+74,"13,296",44,657,11,"481,982","8,927","53,991,444",Africa,"1,523","88,948",112
66,Serbia,"32,078",+84,728,+1,"30,780",+43,570,35,"3,674",83,"1,001,425","114,705","8,730,411",Europe,272,"11,992",9
67,Czechia,"31,036","+1,159",444,+3,"20,374",+235,"10,218",57,"2,897",41,"998,930","93,246","10,712,859",Europe,345,"24,128",11
68,Austria,"30,583",+502,747,,"25,764",+135,"4,072",36,"3,392",83,"1,288,059","142,858","9,016,342",Europe,295,"12,070",7
69,Ireland,"30,164",+84,"1,781",+3,"23,364",,"5,019",7,"6,096",360,"923,917","186,713","4,948,322",Europe,164,"2,778",5
70,Palestine,"27,919",+556,192,+2,"18,466",+687,"9,261",,"5,449",37,"319,535","62,368","5,123,386",Asia,184,"26,684",16
71,El Salvador,"26,602",+91,770,+5,"16,786",+324,"9,046",233,"4,097",119,"337,531","51,987","6,492,548",North America,244,"8,432",19
72,Australia,"26,465",+91,781,+11,"22,863",+139,"2,821",26,"1,036",31,"6,788,377","265,624","25,556,340",Australia/Oceania,966,"32,723",4
73,Paraguay,"25,026",+812,474,+11,"12,309",+389,"12,243",113,"3,501",66,"217,643","30,443","7,149,228",South America,286,"15,083",33
74,Bosnia and Herzegovina,"22,258",+297,675,+6,"15,208",+36,"6,375",,"6,793",206,"201,240","61,414","3,276,764",Europe,147,"4,854",16
75,Lebanon,"21,877",+553,212,+5,"7,024",+302,"14,641",121,"3,208",31,"610,111","89,467","6,819,394",Asia,312,"32,167",11
76,S. Korea,"21,588",+156,344,+3,"17,023",+387,"4,221",154,421,7,"2,082,234","40,607","51,277,818",Asia,"2,375","149,063",25
77,Libya,"20,462",+879,324,+10,"2,329",+82,"17,809",,"2,970",47,"133,989","19,450","6,889,034",Africa,337,"21,262",51
78,Cameroon,"19,848",,415,,"18,448",,985,30,744,16,"149,000","5,587","26,667,760",Africa,"1,344","64,260",179
79,Ivory Coast,"18,815",+37,119,,"17,770",+82,926,,710,4,"136,441","5,149","26,498,813",Africa,"1,408","222,679",194
80,Denmark,"18,607",+251,628,,"15,990",+83,"1,989",5,"3,210",108,"2,790,136","481,376","5,796,169",Europe,312,"9,230",2
81,Bulgaria,"17,435",+122,702,+10,"12,474",+177,"4,259",60,"2,513",101,"451,448","65,069","6,938,023",Europe,398,"9,883",15
82,Madagascar,"15,520",+85,206,,"14,243",+24,"1,071",53,558,7,"62,150","2,234","27,822,054",Africa,"1,793","135,059",448
83,North Macedonia,"15,293",+67,634,+3,"12,754",+54,"1,905",4,"7,341",304,"160,180","76,886","2,083,357",Europe,136,"3,286",13
84,Senegal,"14,102",+58,293,+1,"10,176",+139,"3,633",36,838,17,"154,258","9,168","16,825,007",Africa,"1,193","57,423",109
85,Sudan,"13,437",,833,,"6,730",,"5,874",,305,19,,,"44,038,896",Africa,"3,277","52,868",
86,Zambia,"13,112",+160,300,+3,"11,839",+52,973,,710,16,"126,138","6,826","18,478,142",Africa,"1,409","61,594",146
87,Croatia,"12,626",+341,206,+3,"9,833",+280,"2,587",24,"3,079",50,"201,138","49,055","4,100,237",Europe,325,"19,904",20
88,Greece,"12,080",+248,293,+3,"3,804",,"7,983",46,"1,160",28,"1,066,305","102,402","10,412,967",Europe,862,"35,539",10
89,Norway,"11,746",+122,264,,"9,348",,"2,134",1,"2,163",49,"831,064","153,067","5,429,403",Europe,462,"20,566",7
90,Albania,"10,704",+151,322,+1,"6,284",+45,"4,098",19,"3,720",112,"66,011","22,943","2,877,180",Europe,269,"8,935",44
91,DRC,"10,324",+32,260,,"9,523",+22,541,,115,3,,,"90,056,265",Africa,"8,723","346,370",
92,Guinea,"9,885",+37,63,,"9,068",+59,754,24,749,5,"26,775","2,029","13,198,117",Africa,"1,335","209,494",493
93,Hungary,"9,715",+411,628,+2,"3,984",+12,"5,103",13,"1,006",65,"495,481","51,316","9,655,516",Europe,994,"15,375",19
94,Malaysia,"9,583",+24,128,,"9,143",+7,312,7,295,4,"1,332,917","41,082","32,444,894",Asia,"3,386","253,476",24
95,French Guiana,"9,418",+31,62,,"8,986",+40,370,9,"31,382",207,"57,783","192,542","300,106",South America,32,"4,840",5
96,Namibia,"9,108",+180,93,+2,"4,640",+659,"4,375",13,"3,572",36,"74,093","29,061","2,549,545",Africa,280,"27,414",34
97,Tajikistan,"8,899",+39,71,+1,"7,683",+33,"1,145",,929,7,,,"9,577,417",Asia,"1,076","134,893",
98,Maldives,"8,834",+93,31,+2,"6,288",+131,"2,515",12,"16,289",57,"124,966","230,423","542,334",Asia,61,"17,495",4
99,Gabon,"8,621",+13,53,,"7,618",+85,950,2,"3,856",24,"131,610","58,874","2,235,455",Africa,259,"42,178",17
100,Finland,"8,430",+93,337,+1,"7,500",+150,593,1,"1,521",61,"768,700","138,694","5,542,401",Europe,657,"16,446",7
101,Haiti,"8,384",+8,214,,"5,991",,"2,179",,734,19,"24,862","2,175","11,429,014",North America,"1,363","53,407",460
102,Zimbabwe,"7,429",+41,222,+4,"5,542",+65,"1,665",,498,15,"153,315","10,287","14,903,911",Africa,"2,006","67,135",97
103,Mauritania,"7,191",+26,161,+1,"6,701",+20,329,3,"1,539",34,"70,257","15,037","4,672,120",Africa,650,"29,019",67
104,Luxembourg,"7,023",+49,124,,"6,292",+36,607,,"11,185",197,"704,513","1,122,016","627,899",Europe,89,"5,064",1
105,Montenegro,"6,094",+219,114,+2,"4,350",+38,"1,630",,"9,703",182,"54,472","86,728","628,082",Europe,103,"5,509",12
106,Malawi,"5,653",+23,176,,"3,630",,"1,847",4,294,9,"47,351","2,464","19,220,911",Africa,"3,400","109,210",406
107,Tunisia,"5,417",,96,,"1,862",,"3,459",26,457,8,"162,200","13,697","11,842,281",Africa,"2,186","123,357",73
108,Djibouti,"5,391",+3,61,,"5,327",,3,,"5,441",62,"70,111","70,768","990,722",Africa,184,"16,241",14
109,Equatorial Guinea,"4,990",+5,83,,"4,479",+25,428,,"3,536",59,"55,133","39,065","1,411,305",Africa,283,"17,004",26
110,Eswatini,"4,936",+32,97,+1,"4,077",+18,762,11,"4,246",83,"30,843","26,532","1,162,463",Africa,236,"11,984",38
111,Hong Kong,"4,902",+6,99,,"4,557",+14,246,21,653,13,"780,415","103,935","7,508,684",Asia,"1,532","75,845",10
112,Congo,"4,891",,83,,"3,887",,921,,882,15,,,"5,543,161",Africa,"1,133","66,785",
113,Slovakia,"4,888",+161,37,,"2,947",+34,"1,904",24,895,7,"365,945","67,021","5,460,160",Europe,"1,117","147,572",15
114,Nicaragua,"4,818",,144,,"2,913",,"1,761",,726,22,,,"6,639,582",North America,"1,378","46,108",
115,Mozambique,"4,764",+117,28,,"2,763",+48,"1,973",,152,0.9,"107,758","3,430","31,415,623",Africa,"6,594","1,121,987",292
116,CAR,"4,736",+1,62,,"1,825",,"2,849",2,977,13,"31,345","6,469","4,845,562",Africa,"1,023","78,154",155
117,Cabo Verde,"4,473",+73,43,+1,"3,915",+64,515,,"8,028",77,"76,576","137,445","557,141",Africa,125,"12,957",7
118,Rwanda,"4,460",+21,21,+1,"2,325",+18,"2,114",,343,2,"451,408","34,693","13,011,463",Africa,"2,917","619,593",29
119,Cuba,"4,459",+82,104,,"3,727",+27,628,1,394,9,"454,724","40,151","11,325,259",North America,"2,540","108,897",25
120,Suriname,"4,447",+28,92,+1,"3,622",+27,733,8,"7,568",157,"10,874","18,504","587,641",South America,132,"6,387",54
121,Uganda,"4,101",+201,46,,"1,876",+59,"2,179",,89,1.0,"417,897","9,084","46,002,692",Africa,"11,217","1,000,059",110
122,Thailand,"3,447",+1,58,,"3,286",+2,103,1,49,0.8,"749,213","10,728","69,834,119",Asia,"20,259","1,204,037",93
123,Mayotte,"3,374",,40,,"2,964",,370,2,"12,312",146,"13,000","47,440","274,032",Africa,81,"6,851",21
124,Somalia,"3,371",,97,,"2,738",,536,,211,6,,,"15,974,361",Africa,"4,739","164,684",
125,Syria,"3,351",+62,143,+3,780,+20,"2,428",,191,8,,,"17,579,208",Asia,"5,246","122,932",
126,Jamaica,"3,323",+140,36,+2,992,+18,"2,295",8,"1,121",12,"64,711","21,835","2,963,676",North America,892,"82,324",46
127,Slovenia,"3,312",+79,135,,"2,587",+54,590,4,"1,593",65,"173,000","83,213","2,078,994",Europe,628,"15,400",12
128,Gambia,"3,293",+18,99,,"1,460",+36,"1,734",,"1,356",41,"13,947","5,742","2,429,085",Africa,738,"24,536",174
129,Lithuania,"3,163",+32,86,,"2,008",+14,"1,069",,"1,165",32,"676,600","249,243","2,714,619",Europe,858,"31,565",4
130,Sri Lanka,"3,147",+7,12,,"2,946",+11,189,,147,0.6,"235,221","10,976","21,430,683",Asia,"6,810","1,785,890",91
131,Angola,"3,092",+59,126,+2,"1,245",+30,"1,721",24,94,4,"64,747","1,959","33,051,720",Africa,"10,689","262,315",510
132,Mali,"2,898",+16,128,+1,"2,267",+9,503,,142,6,"41,204","2,024","20,357,307",Africa,"7,025","159,041",494
133,Aruba,"2,730",+141,15,,"1,351",+58,"1,364",11,"25,549",140,"24,442","228,742","106,854",North America,39,"7,124",4
134,Jordan,"2,659",+78,19,,"1,919",+34,721,3,260,2,"925,234","90,509","10,222,540",Asia,"3,845","538,028",11
135,Bahamas,"2,657",+72,63,+4,"1,088",+112,"1,506",75,"6,744",160,"13,593","34,503","393,965",North America,148,"6,253",29
136,Trinidad and Tobago,"2,588",+197,39,,749,+6,"1,800",15,"1,848",28,"25,995","18,563","1,400,370",North America,541,"35,907",54
137,Estonia,"2,585",+22,64,,"2,213",+18,308,1,"1,948",48,"163,998","123,613","1,326,710",Europe,513,"20,730",8
138,South Sudan,"2,555",+3,49,,"1,290",,"1,216",,228,4,"12,044","1,074","11,218,759",Africa,"4,391","228,954",931
139,Réunion,"2,416",+70,13,,"1,313",,"1,090",,"2,695",15,"35,419","39,506","896,544",Africa,371,"68,965",25
140,Guadeloupe,"2,287",+924,23,+5,336,,"1,928",7,"5,716",57,"33,042","82,577","400,137",North America,175,"17,397",12
141,Guinea-Bissau,"2,245",,38,,"1,127",,"1,080",5,"1,136",19,,,"1,976,610",Africa,880,"52,016",
142,Benin,"2,242",+29,40,,"1,793",,409,,184,3,"131,073","10,760","12,181,574",Africa,"5,433","304,539",93
143,Malta,"2,162",+63,14,,"1,760",+31,388,2,"4,894",32,"207,185","468,986","441,772",Europe,204,"31,555",2
144,Iceland,"2,153",+3,10,,"2,067",+7,76,,"6,301",29,"229,999","673,159","341,671",Europe,159,"34,167",1
145,Botswana,"2,126",,9,,493,,"1,624",1,901,4,"133,971","56,755","2,360,494",Africa,"1,110","262,277",18
146,Sierra Leone,"2,067",+3,72,,"1,622",+9,373,,258,9,,,"8,007,267",Africa,"3,874","111,212",
147,Yemen,"1,999",+5,576,,"1,209",+6,214,,67,19,,,"29,948,061",Asia,"14,982","51,993",
148,Myanmar,"1,889",+180,12,+2,553,+93,"1,324",,35,0.2,"179,471","3,294","54,480,218",Asia,"28,841","4,540,018",304
149,New Zealand,"1,788",+6,24,,"1,639",+4,125,4,357,5,"831,517","166,234","5,002,100",Australia/Oceania,"2,798","208,421",6
150,Georgia,"1,773",+44,19,,"1,325",+4,429,,445,5,"422,452","105,940","3,987,660",Asia,"2,249","209,877",9
151,Uruguay,"1,741",+29,45,,"1,478",+2,218,2,501,13,"190,356","54,762","3,476,072",South America,"1,997","77,246",18
152,Guyana,"1,703",+90,48,,"1,045",+15,610,16,"2,163",61,"10,345","13,140","787,288",South America,462,"16,402",76
153,Togo,"1,528",+15,36,+2,"1,144",+17,348,,184,4,"73,555","8,846","8,314,655",Africa,"5,442","230,963",113
154,Cyprus,"1,514",+3,22,,"1,237",,255,5,"1,252",18,"312,813","258,726","1,209,053",Asia,799,"54,957",4
155,Burkina Faso,"1,476",+10,56,,"1,118",+6,302,,70,3,,,"21,008,296",Africa,"14,233","375,148",
156,Latvia,"1,443",+11,35,,"1,234",+47,174,,767,19,"270,097","143,515","1,882,012",Europe,"1,304","53,772",7
157,Belize,"1,361",+54,16,,321,+7,"1,024",3,"3,411",40,"10,112","25,344","398,983",North America,293,"24,936",39
158,Liberia,"1,313",+2,82,,"1,194",,37,,258,16,,,"5,079,691",Africa,"3,869","61,947",
159,Andorra,"1,301",+40,53,,938,+4,310,3,"16,833",686,"137,457","1,778,481","77,289",Europe,59,"1,458",1
160,Niger,"1,178",,69,,"1,099",,10,,48,3,"9,052",372,"24,363,330",Africa,"20,682","353,092","2,691"
161,Lesotho,"1,164",+16,31,,528,,605,,543,14,"15,632","7,286","2,145,518",Africa,"1,843","69,210",137
162,Vietnam,"1,059",+5,35,,890,+22,134,,11,0.4,"1,009,145","10,349","97,506,747",Asia,"92,074","2,785,907",97
163,Chad,"1,048",+3,79,,931,+4,38,,63,5,,,"16,511,928",Africa,"15,756","209,012",
164,Martinique,939,,18,,98,,823,5,"2,503",48,"16,244","43,293","375,208",North America,400,"20,845",23
165,Sao Tome and Principe,898,,15,,862,+3,21,,"4,083",68,"4,119","18,729","219,922",Africa,245,"14,661",53
166,French Polynesia,795,+22,,,528,,267,4,"2,827",,"17,171","61,059","281,222",Australia/Oceania,354,,16
167,San Marino,722,+6,42,,662,+2,18,1,"21,270","1,237","7,176","211,401","33,945",Europe,47,808,5
168,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
169,Channel Islands,631,+2,48,,575,,8,1,"3,623",276,"91,292","524,152","174,171",Europe,276,"3,629",2
170,Turks and Caicos,614,+15,5,,264,,345,4,"15,818",129,"2,744","70,692","38,816",North America,63,"7,763",14
171,Sint Maarten,527,+11,19,,321,,187,6,"12,265",442,"2,450","57,018","42,969",North America,82,"2,262",18
172,Tanzania,509,,21,,183,,305,7,8,0.3,,,"60,045,071",Africa,"117,967","2,859,289",
173,Papua New Guinea,503,,5,,232,,266,,56,0.6,"15,592","1,737","8,978,777",Australia/Oceania,"17,850","1,795,755",576
174,Taiwan,495,,7,,475,,13,,21,0.3,"89,085","3,739","23,825,191",Asia,"48,132","3,403,599",267
175,Burundi,466,,1,,374,,91,,39,0.08,"27,836","2,328","11,955,257",Africa,"25,655","11,955,257",429
176,Comoros,456,,7,,415,,34,,522,8,,,"873,051",Africa,"1,915","124,722",
177,Faeroe Islands,415,+1,,,410,+1,5,1,"8,487",,"105,719","2,161,987","48,899",Europe,118,,0
178,Mauritius,361,,10,,335,,16,,284,8,"227,409","178,755","1,272,180",Africa,"3,524","127,218",6
179,Eritrea,341,,,,295,,46,,96,,,,"3,555,736",Africa,"10,427",,
180,Isle of Man,337,,24,,312,,1,,"3,959",282,"10,561","124,072","85,120",Europe,253,"3,547",8
181,Gibraltar,322,+2,,,277,+1,45,1,"9,558",,"38,130","1,131,823","33,689",Europe,105,,1
182,Mongolia,310,,,,296,,14,1,94,,"57,948","17,623","3,288,252",Asia,"10,607",,57
183,Cambodia,274,,,,273,,1,1,16,,"108,083","6,448","16,762,875",Asia,"61,178",,155
184,Saint Martin,256,+17,6,,107,+28,143,11,"6,600",155,"2,968","76,515","38,790",North America,152,"6,465",13
185,Bhutan,234,+1,,,153,+2,81,,303,,"110,331","142,688","773,232",Asia,"3,304",,7
186,Cayman Islands,207,+2,1,,204,,2,,"3,143",15,"36,347","551,807","65,869",North America,318,"65,869",2
187,Barbados,180,,7,,156,,17,,626,24,"18,762","65,272","287,444",North America,"1,597","41,063",15
188,Bermuda,177,+2,9,,159,+1,9,,"2,844",145,"51,279","823,984","62,233",North America,352,"6,915",1
189,Monaco,161,+5,1,,107,,53,1,"4,097",25,"51,953","1,322,094","39,296",Europe,244,"39,296",1
190,Brunei,145,,3,,139,,3,,331,7,"53,035","121,007","438,282",Asia,"3,023","146,094",8
191,Seychelles,137,,,,127,,10,,"1,391",,"5,200","52,811","98,465",Africa,719,,19
192,Curaçao,116,+9,1,,51,+3,64,1,706,6,"1,080","6,576","164,223",North America,"1,416","164,223",152
193,Liechtenstein,108,+1,1,,105,+8,2,,"2,831",26,900,"23,592","38,149",Europe,353,"38,149",42
194,Antigua and Barbuda,95,,3,,91,,1,1,969,31,"2,097","21,379","98,085",North America,"1,032","32,695",47
195,British Virgin Islands,63,,1,,10,,52,2,"2,081",33,"3,824","126,330","30,270",North America,480,"30,270",8
196,St. Vincent Grenadines,62,,,,58,,4,,559,,"4,171","37,574","111,009",North America,"1,790",,27
197,Macao,46,,,,46,,0,,71,,"4,238","6,510","651,016",Asia,"14,153",,154
198,Fiji,32,+1,2,,24,,6,1,36,2,"9,076","10,110","897,697",Australia/Oceania,"28,053","448,849",99
199,Saint Lucia,27,+1,,,26,,1,,147,,"6,130","33,353","183,790",North America,"6,807",,30
200,Timor-Leste,27,,,,25,,2,,20,,"5,146","3,889","1,323,149",Asia,"49,006",,257
201,New Caledonia,26,,,,25,,1,,91,,"13,043","45,601","286,024",Australia/Oceania,"11,001",,22
