#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
210,Western Sahara,10,,1,,8,,1,,17,2,,,"598,199",Africa,"59,820","598,199",
211,MS Zaandam,9,,2,,,,7,,,,,,,,,,
212,British Virgin Islands,8,,1,,7,,0,,265,33,439,"14,515","30,245",North America,"3,781","30,245",69
213,St. Barth,7,+1,,,6,,1,,709,,"1,246","126,126","9,879",North America,"1,411",,8
214,Saint Pierre Miquelon,4,,,,1,,3,,691,,,,"5,792",North America,"1,448",,
215,Anguilla,3,,,,3,,0,,200,,380,"25,313","15,012",North America,"5,004",,40
NA,Total:,"3,825,421","+74,887","88,612","+1,258","2,764,389","+72,836","972,420","19,510",,,,,,Asia,,,
NA,Total:,"5,054,303","+81,366","206,963","+1,797","2,522,968","+42,937","2,324,372","26,128",,,,,,North America,,,
NA,Total:,"3,695,048","+69,647","132,984","+1,895","2,458,860","+41,389","1,103,204","14,224",,,,,,South America,,,
NA,Total:,"2,765,540","+13,178","201,263",+309,"1,662,507","+11,333","901,770","5,172",,,,,,Europe,,,
NA,Total:,"832,514","+18,349","17,570",+424,"487,462","+22,105","327,482","1,086",,,,,,Africa,,,
NA,Total:,"15,656",+362,167,+6,"10,641",+88,"4,848",46,,,,,,Australia/Oceania,,,
NA,Total:,721,,15,,651,,55,4,,,,,,,,,
NA,Total:,"16,189,203","+257,789","647,574","+5,689","9,907,478","+190,688","5,634,151","66,170","2,076.9",83.1,,,,All,,,
