#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
74,S. Korea,"14,598",+36,305,+1,"13,642",+13,651,16,285,6,"1,624,650","31,686","51,274,093",Asia,"3,512","168,112",32
75,Denmark,"14,442",,617,,"12,840",,985,2,"2,492",106,"1,680,226","289,972","5,794,446",Europe,401,"9,391",3
76,Palestine,"14,208",+280,97,+1,"7,945",+239,"6,166",,"2,779",19,"214,862","42,020","5,113,315",Asia,360,"52,715",24
77,Bosnia and Herzegovina,"13,687",,394,,"7,373",,"5,920",,"4,175",120,"148,090","45,170","3,278,483",Europe,240,"8,321",22
78,Bulgaria,"13,396",+53,447,+2,"7,772",+54,"5,177",55,"1,930",64,"304,811","43,906","6,942,428",Europe,518,"15,531",23
79,Madagascar,"13,086",+164,148,+7,"10,816",+212,"2,122",90,471,5,"48,498","1,747","27,761,562",Africa,"2,121","187,578",572
80,Sudan,"11,956",+62,781,+8,"6,266",+23,"4,909",,272,18,401,9,"43,951,950",Africa,"3,676","56,277","109,606"
81,North Macedonia,"11,839",+85,527,+4,"7,664",+42,"3,648",3,"5,683",253,"114,807","55,107","2,083,364",Europe,176,"3,953",18
82,Senegal,"11,175",+172,232,+3,"7,352",+23,"3,591",43,666,14,"119,704","7,131","16,787,506",Africa,"1,502","72,360",140
83,Norway,"9,638",+39,256,,"8,857",,525,2,"1,776",47,"479,789","88,427","5,425,818",Europe,563,"21,195",11
84,DRC,"9,454",+18,224,+6,"8,324",+49,906,,105,2,,,"89,824,602",Africa,"9,501","401,003",
85,Malaysia,"9,083",+13,125,,"8,784",+9,174,1,280,4,"1,036,339","31,976","32,409,771",Asia,"3,568","259,278",31
86,French Guiana,"8,267",,48,,"7,501",,718,19,"27,607",160,"42,582","142,202","299,448",South America,36,"6,239",7
87,Zambia,"8,085",+182,235,+32,"6,698",+267,"1,152",,439,13,"93,995","5,099","18,434,365",Africa,"2,280","78,444",196
88,Guinea,"7,930",+55,50,,"6,898",+70,982,24,602,4,"14,407","1,094","13,167,835",Africa,"1,661","263,357",914
89,Gabon,"7,923",,51,,"5,704",,"2,168",9,"3,551",23,"89,423","40,082","2,230,995",Africa,282,"43,745",25
90,Tajikistan,"7,745",+39,62,,"6,484",,"1,199",,810,6,,,"9,559,229",Asia,"1,234","154,181",
91,Haiti,"7,611",+12,182,+5,"4,893",,"2,536",,667,16,"18,933","1,658","11,417,243",North America,"1,500","62,732",603
92,Finland,"7,584",+16,331,,"6,980",,273,,"1,369",60,"408,304","73,679","5,541,675",Europe,731,"16,742",14
93,Luxembourg,"7,205",+36,120,,"5,848",,"1,237",6,"11,491",191,"644,901","1,028,491","627,036",Europe,87,"5,225",1
94,Paraguay,"6,907",+202,75,+3,"5,222",+41,"1,610",32,967,11,"138,415","19,381","7,141,809",South America,"1,034","95,224",52
95,Mauritania,"6,523",+13,157,,"5,527",,839,3,"1,399",34,"57,387","12,310","4,661,733",Africa,715,"29,693",81
96,Lebanon,"6,517",+294,78,,"2,127",+84,"4,312",40,955,11,"365,731","53,611","6,821,971",Asia,"1,047","87,461",19
97,Albania,"6,411",+136,199,+6,"3,342",+74,"2,870",20,"2,228",69,"40,675","14,136","2,877,445",Europe,449,"14,460",71
98,Greece,"5,623",+202,212,+1,"3,804","+2,430","1,607",22,540,20,"650,998","62,492","10,417,258",Europe,"1,853","49,138",16
99,Croatia,"5,604",+61,157,,"4,861",+44,586,8,"1,366",38,"126,410","30,814","4,102,370",Europe,732,"26,130",32
100,Libya,"5,451",+219,119,+6,701,+10,"4,631",,792,17,"61,077","8,876","6,881,119",Africa,"1,262","57,825",113
101,Djibouti,"5,344",+6,59,,"5,106",+23,179,,"5,401",60,"60,247","60,886","989,504",Africa,185,"16,771",16
102,Maldives,"5,041",+143,19,,"2,804",+13,"2,218",12,"9,309",35,"88,392","163,228","541,526",Asia,107,"28,501",6
103,Equatorial Guinea,"4,821",,83,,"2,182",,"2,556",,"3,426",59,"44,356","31,517","1,407,381",Africa,292,"16,956",32
104,Hungary,"4,696",+43,602,,"3,499",+8,595,6,486,62,"360,772","37,356","9,657,584",Europe,"2,057","16,042",27
105,Malawi,"4,658",+34,146,+3,"2,375",+46,"2,137",4,243,8,"34,763","1,813","19,178,904",Africa,"4,117","131,362",552
106,Zimbabwe,"4,649",+74,104,+2,"1,437",+21,"3,108",,312,7,"149,748","10,060","14,885,577",Africa,"3,202","143,131",99
107,CAR,"4,641",,60,+1,"1,721",+5,"2,860",2,959,12,"29,817","6,163","4,838,442",Africa,"1,043","80,641",162
108,Hong Kong,"4,080",+72,54,+7,"2,847",+92,"1,179",41,544,7,"692,430","92,280","7,503,539",Asia,"1,839","138,954",11
109,Nicaragua,"3,902",,123,,"2,913",,866,,588,19,,,"6,632,908",North America,"1,700","53,926",
110,Congo,"3,664",,58,,"1,589",,"2,017",,662,10,,,"5,531,623",Africa,"1,510","95,373",
111,Montenegro,"3,618",+30,64,+2,"2,452",+45,"1,102",,"5,760",102,"39,480","62,859","628,075",Europe,174,"9,814",16
112,Thailand,"3,351",+3,58,,"3,151",+1,142,1,48,0.8,"749,213","10,731","69,819,326",Asia,"20,835","1,203,781",93
113,Eswatini,"3,236",+108,58,+2,"1,607",+42,"1,571",10,"2,786",50,"27,428","23,615","1,161,446",Africa,359,"20,025",42
114,Somalia,"3,227",,93,,"1,728",,"1,406",2,202,6,,,"15,936,661",Africa,"4,939","171,362",
115,Mayotte,"3,068",,39,,"2,835",,194,1,"11,219",143,"13,000","47,537","273,473",Africa,89,"7,012",21
116,Cuba,"2,953",+65,88,,"2,451",+9,414,7,261,8,"297,331","26,252","11,325,842",North America,"3,835","128,703",38
117,Namibia,"2,949",+147,19,+3,704,+129,"2,226",22,"1,158",7,"33,985","13,350","2,545,642",Africa,863,"133,981",75
118,Cabo Verde,"2,858",+23,32,,"2,086",+13,740,,"5,134",57,"61,633","110,725","556,630",Africa,195,"17,395",9
119,Sri Lanka,"2,844",+3,11,,"2,579",+3,254,1,133,0.5,"166,737","7,783","21,423,096",Asia,"7,533","1,947,554",128
120,Slovakia,"2,596",+30,31,,"1,864",+3,701,8,475,6,"278,962","51,093","5,459,937",Europe,"2,103","176,127",20
121,Mali,"2,567",+2,125,,"1,962",+2,480,,126,6,"27,007","1,330","20,307,701",Africa,"7,911","162,462",752
122,South Sudan,"2,470",+7,47,,"1,175",,"1,248",,220,4,"12,044","1,075","11,207,647",Africa,"4,538","238,461",931
123,Suriname,"2,391",+85,29,,"1,635",+77,727,13,"4,072",49,"3,816","6,499","587,197",South America,246,"20,248",154
124,Mozambique,"2,269",+28,16,,840,+8,"1,413",,72,0.5,"68,686","2,192","31,341,167",Africa,"13,813","1,958,823",456
125,Lithuania,"2,252",+21,81,,"1,670",+2,501,6,829,30,"552,024","203,113","2,717,812",Europe,"1,207","33,553",5
126,Slovenia,"2,249",+2,127,+1,"1,927",,195,3,"1,082",61,"136,455","65,636","2,078,970",Europe,924,"16,370",15
127,Estonia,"2,152",+5,63,,"1,961",,128,,"1,622",47,"125,240","94,404","1,326,634",Europe,616,"21,058",11
128,Rwanda,"2,140",+6,7,+1,"1,346",+46,787,,165,0.5,"298,780","23,011","12,984,186",Africa,"6,067","1,854,884",43
129,Guinea-Bissau,"2,052",,29,,944,,"1,079",5,"1,040",15,"1,500",760,"1,972,660",Africa,961,"68,023","1,315"
130,Iceland,"1,958",+3,10,,"1,834",+1,114,1,"5,734",29,"158,317","463,615","341,484",Europe,174,"34,148",2
131,Benin,"1,936",,38,,"1,600",,298,1,159,3,"93,677","7,707","12,154,588",Africa,"6,278","319,858",130
132,Sierra Leone,"1,916",+21,68,,"1,445",+3,403,,240,9,,,"7,993,501",Africa,"4,172","117,551",
133,Yemen,"1,804",+7,515,+3,913,+3,376,,60,17,120,4,"29,892,293",Asia,"16,570","58,043","249,102"
134,Tunisia,"1,697",+19,51,,"1,263",+4,383,9,143,4,"104,706","8,850","11,831,814",Africa,"6,972","231,996",113
135,Angola,"1,672",+100,75,+5,567,+3,"1,030",20,51,2,"64,747","1,964","32,964,720",Africa,"19,716","439,530",509
136,New Zealand,"1,569",,22,,"1,524",,23,,314,4,"494,481","98,855","5,002,100",Australia/Oceania,"3,188","227,368",10
137,Uruguay,"1,353",+18,37,,"1,125",+13,191,5,389,11,"131,836","37,938","3,475,054",South America,"2,568","93,920",26
138,Latvia,"1,290",+2,32,,"1,070",,188,,685,17,"213,534","113,355","1,883,767",Europe,"1,460","58,868",9
139,Uganda,"1,283",+16,7,+1,"1,115",,161,,28,0.2,"296,601","6,465","45,879,749",Africa,"35,760","6,554,250",155
140,Jordan,"1,252",+6,11,,"1,187",+9,54,3,123,1,"646,473","63,293","10,213,967",Asia,"8,158","928,542",16
141,Cyprus,"1,242",+9,19,,870,+14,353,5,"1,028",16,"230,068","190,405","1,208,310",Asia,973,"63,595",5
142,Liberia,"1,237",+3,79,,723,+9,435,,244,16,,,"5,069,595",Africa,"4,098","64,172",
143,Gambia,"1,235",+145,23,+4,221,+75,991,,510,9,"5,183","2,139","2,423,312",Africa,"1,962","105,361",468
144,Georgia,"1,225",+9,17,,"1,000",+4,208,,307,4,"258,525","64,821","3,988,306",Asia,"3,256","234,606",15
145,Syria,"1,188",+63,52,+2,346,+15,790,,68,3,,,"17,543,095",Asia,"14,767","337,367",
146,Burkina Faso,"1,175",,54,,974,,147,,56,3,,,"20,959,567",Africa,"17,838","388,140",
147,Niger,"1,158",+1,69,,"1,057",,32,,48,3,"9,052",373,"24,288,659",Africa,"20,975","352,010","2,683"
148,Malta,"1,089",+54,9,,684,+9,396,,"2,466",20,"141,767","320,977","441,673",Europe,406,"49,075",3
149,Togo,"1,060",+14,23,,729,+8,308,2,128,3,"48,058","5,791","8,298,177",Africa,"7,828","360,790",173
150,Jamaica,"1,003",+16,13,,745,,245,,339,4,"42,964","14,502","2,962,584",North America,"2,954","227,891",69
151,Andorra,955,,52,,839,,64,1,"12,358",673,"3,750","48,525","77,279",Europe,81,"1,486",21
152,Chad,944,+2,76,,839,,29,,57,5,,,"16,471,845",Africa,"17,449","216,735",
153,Bahamas,898,+20,15,+1,104,+5,779,1,"2,281",38,"6,343","16,113","393,647",North America,438,"26,243",62
154,Sao Tome and Principe,878,,15,,800,,63,,"3,999",68,"3,141","14,305","219,577",Africa,250,"14,638",70
155,Vietnam,841,+29,11,+1,395,,435,,9,0.1,"482,456","4,952","97,432,642",Asia,"115,853","8,857,513",202
156,Botswana,804,,2,,63,,739,1,341,0.8,"68,423","29,036","2,356,465",Africa,"2,931","1,178,233",34
157,Lesotho,742,,23,,175,,544,,346,11,"8,771","4,091","2,144,082",Africa,"2,890","93,221",244
158,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
159,San Marino,699,,42,,657,,0,,"20,596","1,238","6,068","178,791","33,939",Europe,49,808,6
160,Réunion,687,+6,5,,631,,51,4,767,6,"35,419","39,530","896,004",Africa,"1,304","179,201",25
161,Channel Islands,597,,47,,533,,17,,"3,430",270,"52,055","299,107","174,035",Europe,292,"3,703",3
162,Guyana,568,+14,22,,189,,357,4,722,28,"5,280","6,709","786,967",South America,"1,386","35,771",149
163,Aruba,563,+54,3,,114,,446,,"5,271",28,"14,047","131,507","106,816",North America,190,"35,605",8
164,Tanzania,509,,21,,183,,305,7,8,0.4,,,"59,900,385",Africa,"117,682","2,852,399",
165,Taiwan,480,+1,7,,443,,30,,20,0.3,"83,117","3,489","23,821,551",Asia,"49,628","3,403,079",287
166,Burundi,408,+3,1,,315,+3,92,,34,0.08,"17,306","1,451","11,925,131",Africa,"29,228","11,925,131",689
167,Comoros,399,,7,,369,,23,,458,8,,,"871,478",Africa,"2,184","124,497",
168,Myanmar,360,+1,6,,312,+1,42,,7,0.1,"125,872","2,312","54,449,374",Asia,"151,248","9,074,896",433
169,Mauritius,344,,10,,334,,0,,270,8,"205,285","161,387","1,272,002",Africa,"3,698","127,200",6
170,Isle of Man,336,,24,,312,,0,,"3,949",282,"8,665","101,843","85,082",Europe,253,"3,545",10
171,Martinique,336,,16,,98,,222,2,895,43,"12,227","32,585","375,232",North America,"1,117","23,452",31
172,Faeroe Islands,303,+8,,,215,+22,88,,"6,198",,"55,877","1,143,076","48,883",Europe,161,,1
173,Mongolia,293,,,,263,+3,30,1,89,,"39,782","12,115","3,283,777",Asia,"11,207",,83
174,Guadeloupe,290,,14,,186,,90,1,725,35,"19,499","48,731","400,132",North America,"1,380","28,581",21
175,Eritrea,285,,,,245,,40,,80,,,,"3,551,577",Africa,"12,462",,
176,Trinidad and Tobago,279,+4,8,,135,,136,,199,6,"10,722","7,659","1,399,987",North America,"5,018","174,998",131
177,Cambodia,248,+2,,,217,+2,31,1,15,,"72,101","4,306","16,743,272",Asia,"67,513",,232
178,Papua New Guinea,214,+26,3,,53,,158,,24,0.3,"10,808","1,206","8,964,400",Australia/Oceania,"41,890","2,988,133",829
179,Cayman Islands,203,,1,,202,,0,,"3,085",15,"31,299","475,640","65,804",North America,324,"65,804",2
180,Gibraltar,201,+4,,,186,+2,15,,"5,966",,"24,410","724,547","33,690",Europe,168,,1
181,Turks and Caicos,197,+27,2,,39,,156,3,"5,081",52,"1,342","34,613","38,772",North America,197,"19,386",29
182,Sint Maarten,189,+12,17,,86,,86,3,"4,403",396,"1,334","31,075","42,928",North America,227,"2,525",32
183,Bermuda,158,+1,9,,144,,5,,"2,538",145,"27,627","443,793","62,252",North America,394,"6,917",2
184,Belize,153,+7,2,,32,,119,2,384,5,"4,014","10,076","398,371",North America,"2,604","199,186",99
185,Barbados,142,+4,7,,112,+4,23,,494,24,"13,016","45,287","287,414",North America,"2,024","41,059",22
186,Brunei,142,,3,,138,,1,,324,7,"43,312","98,902","437,928",Asia,"3,084","145,976",10
187,Monaco,133,+2,4,,113,+1,16,4,"3,387",102,"38,209","972,932","39,272",Europe,295,"9,818",1
188,Seychelles,126,,,,125,,1,,"1,280",,,,"98,413",Africa,781,,
189,Bhutan,108,,,,96,,12,,140,,"55,754","72,172","772,512",Asia,"7,153",,14
190,Antigua and Barbuda,92,,3,,76,,13,1,939,31,"1,500","15,304","98,016",North America,"1,065","32,672",65
191,Liechtenstein,89,,1,,85,,3,,"2,334",26,900,"23,597","38,140",Europe,429,"38,140",42
192,Saint Martin,78,+25,3,,44,+3,31,1,"2,014",77,"1,770","45,696","38,734",North America,497,"12,911",22
193,French Polynesia,69,,,,62,,7,,245,,"6,140","21,844","281,085",Australia/Oceania,"4,074",,46
194,St. Vincent Grenadines,56,,,,49,,7,,505,,"2,448","22,058","110,979",North America,"1,982",,45
195,Macao,46,,,,46,,0,,71,,"4,071","6,261","650,266",Asia,"14,136",,160
196,Curaçao,31,,1,,30,,0,,189,6,"1,080","6,579","164,167",North America,"5,296","164,167",152
197,Fiji,27,,1,,18,,8,,30,1,"6,693","7,460","897,148",Australia/Oceania,"33,228","897,148",134
198,Saint Lucia,25,,,,24,,1,,136,,"3,973","21,625","183,719",North America,"7,349",,46
199,Timor-Leste,25,,,,24,,1,,19,,"4,238","3,208","1,321,018",Asia,"52,841",,312
200,Grenada,24,,,,23,,1,,213,,"6,252","55,534","112,580",North America,"4,691",,18
201,New Caledonia,23,,,,22,,1,,80,,"11,265","39,417","285,792",Australia/Oceania,"12,426",,25
202,Laos,20,,,,19,,1,,3,,"31,103","4,269","7,286,616",Asia,"364,331",,234
203,Dominica,18,,,,18,,0,,250,,"1,005","13,957","72,006",North America,"4,000",,72
204,Saint Kitts and Nevis,17,,,,16,,1,,319,,"1,168","21,938","53,240",North America,"3,132",,46
205,Greenland,14,,,,14,,0,,247,,"6,026","106,127","56,781",North America,"4,056",,9
206,Montserrat,13,,1,,12,,0,,"2,604",200,61,"12,220","4,992",North America,384,"4,992",82
207,Caribbean Netherlands,13,,,,7,,6,,495,,424,"16,153","26,249",North America,"2,019",,62
