#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
22,Argentina,"106,910","+3,645","1,968",+65,"45,467","+1,294","59,475",752,"2,365",44,"483,799","10,701","45,210,848",South America,423,"22,973",93
23,Qatar,"104,533",+517,150,+1,"101,160",+533,"3,223",137,"37,229",53,"420,649","149,814","2,807,805",Asia,27,"18,719",7
24,Egypt,"83,930",+929,"4,008",+73,"25,544",+569,"54,378",41,820,39,"135,000","1,318","102,395,050",Africa,"1,220","25,548",758
25,Iraq,"81,757","+2,022","3,345",+95,"50,782","+3,784","27,630",412,"2,031",83,"698,012","17,342","40,249,168",Asia,492,"12,033",58
26,Indonesia,"78,572","+1,591","3,710",+54,"37,636",+947,"37,226",,287,14,"1,097,468","4,011","273,626,716",Asia,"3,482","73,754",249
27,Sweden,"76,001",+34,"5,545",+11,N/A,N/A,N/A,81,"7,524",549,"681,820","67,496","10,101,646",Europe,133,"1,822",15
28,Ecuador,"69,570","+1,111","5,130",+67,"30,484",+115,"33,956",313,"3,941",291,"186,879","10,587","17,651,979",South America,254,"3,441",94
29,Belarus,"65,269",+155,474,+6,"55,799",+307,"8,996",89,"6,907",50,"1,144,696","121,142","9,449,196",Europe,145,"19,935",8
30,Belgium,"62,781",+74,"9,787",+5,"17,223",+27,"35,771",23,"5,416",844,"1,390,593","119,966","11,591,576",Europe,185,"1,184",8
31,Kazakhstan,"61,755","+1,856",375,,"35,911","+1,721","25,469",221,"3,288",20,"1,719,295","91,527","18,784,556",Asia,304,"50,092",11
32,Oman,"59,568","+1,389",273,+14,"37,987",+730,"21,308",149,"11,657",53,"244,831","47,910","5,110,259",Asia,86,"18,719",21
33,Philippines,"57,458",+547,"1,603",+6,"20,459",+88,"35,396",333,524,15,"1,017,723","9,283","109,631,056",Asia,"1,908","68,391",108
34,Kuwait,"56,174",+666,396,+3,"46,161",+805,"9,617",156,"13,147",93,"441,143","103,247","4,272,688",Asia,76,"10,790",10
35,UAE,"55,573",+375,335,+1,"46,025",+512,"9,213",1,"5,617",34,"4,000,000","404,262","9,894,571",Asia,178,"29,536",2
36,Ukraine,"54,771",+638,"1,412",+14,"27,154",+651,"26,205",104,"1,253",32,"813,396","18,604","43,722,282",Europe,798,"30,965",54
37,Netherlands,"51,146",+53,"6,135",,N/A,N/A,N/A,20,"2,985",358,"764,079","44,588","17,136,380",Europe,335,"2,793",22
38,Bolivia,"49,250","+1,063","1,866",+59,"15,294",+451,"32,090",71,"4,217",160,"108,897","9,325","11,678,450",South America,237,"6,259",107
39,Panama,"48,096",+923,960,+28,"24,663",+744,"22,473",157,"11,141",222,"168,517","39,036","4,317,010",North America,90,"4,497",26
40,Portugal,"47,051",+233,"1,668",+6,"31,550",+485,"13,833",69,"4,615",164,"1,366,864","134,066","10,195,453",Europe,217,"6,112",7
41,Singapore,"46,629",+346,27,+1,"42,737",+196,"3,865",,"7,968",5,"1,009,532","172,509","5,852,044",Asia,126,"216,742",6
42,Dominican Republic,"46,305",+799,910,+7,"23,134",+693,"22,261",226,"4,267",84,"189,391","17,452","10,851,818",North America,234,"11,925",57
43,Israel,"42,360","+1,728",371,+6,"19,665",+270,"22,324",183,"4,606",40,"1,317,362","143,229","9,197,590",Asia,217,"24,791",7
44,Poland,"38,457",+267,"1,588",+12,"27,756",+241,"9,113",74,"1,016",42,"1,813,365","47,916","37,844,896",Europe,984,"23,832",21
45,Afghanistan,"34,740",+285,"1,048",+36,"21,454",+200,"12,238",31,892,27,"81,252","2,086","38,954,218",Asia,"1,121","37,170",479
46,Bahrain,"34,078",+602,111,+2,"29,753",+654,"4,214",51,"20,011",65,"685,318","402,434","1,702,931",Asia,50,"15,342",2
47,Nigeria,"33,616",+463,754,+10,"13,792",+121,"19,070",7,163,4,"186,309",903,"206,284,260",Africa,"6,136","273,587","1,107"
48,Romania,"33,585",+637,"1,931",+30,"21,803",+111,"9,851",234,"1,746",100,"868,478","45,158","19,232,044",Europe,573,"9,960",22
49,Switzerland,"33,016",+70,"1,968",,"29,800",+200,"1,248",19,"3,814",227,"690,701","79,785","8,656,981",Europe,262,"4,399",13
50,Armenia,"32,490",+339,581,+8,"20,729",+864,"11,180",10,"10,964",196,"136,802","46,163","2,963,464",Asia,91,"5,101",22
51,Guatemala,"30,872","+1,130","1,302",+58,"4,453",+132,"25,117",5,"1,722",73,"64,590","3,603","17,926,043",North America,581,"13,768",278
52,Honduras,"28,579",+489,789,+15,"3,123",+166,"24,667",58,"2,884",80,"49,308","4,976","9,909,797",North America,347,"12,560",201
53,Ireland,"25,670",+32,"1,746",,"23,364",,560,9,"5,197",353,"523,277","105,932","4,939,736",Europe,192,"2,829",9
54,Azerbaijan,"25,113",+543,319,+6,"16,150",+510,"8,644",66,"2,476",31,"576,249","56,815","10,142,506",Asia,404,"31,795",18
55,Ghana,"24,988",,139,,"21,067",,"3,782",8,804,4,"331,366","10,657","31,092,641",Africa,"1,244","223,688",94
56,Japan,"22,220",+352,982,,"18,282",+179,"2,956",40,176,8,"574,432","4,542","126,460,083",Asia,"5,691","128,778",220
57,Algeria,"20,216",+527,"1,028",+10,"14,295",+276,"4,893",61,461,23,,,"43,876,253",Africa,"2,170","42,681",
58,Moldova,"19,708",+269,655,+6,"13,033",+240,"6,020",358,"4,886",162,"101,180","25,084","4,033,570",Europe,205,"6,158",40
59,Austria,"19,021",+73,709,+1,"17,073",+73,"1,239",9,"2,111",79,"708,128","78,608","9,008,354",Europe,474,"12,706",13
60,Serbia,"18,983",+344,418,+13,"13,991",+51,"4,574",170,"2,173",48,"507,002","58,037","8,735,866",Europe,460,"20,899",17
61,Nepal,"17,061",+116,38,,"10,328",+34,"6,695",,585,1,"606,141","20,791","29,153,511",Asia,"1,709","767,198",48
62,Morocco,"16,097",+161,257,+2,"13,442",+508,"2,398",31,436,7,"915,140","24,783","36,925,874",Africa,"2,294","143,680",40
63,Cameroon,"15,173",,359,,"11,928",,"2,886",52,571,14,"120,837","4,549","26,564,536",Africa,"1,751","73,996",220
64,Uzbekistan,"14,085",+494,67,+3,"8,327",+297,"5,691",43,421,2,"1,377,915","41,150","33,485,533",Asia,"2,377","499,784",24
65,S. Korea,"13,512",+33,289,,"12,282",+78,941,15,264,6,"1,420,616","27,708","51,270,969",Asia,"3,794","177,408",36
66,Czechia,"13,341",+103,355,+2,"8,441",+68,"4,545",21,"1,246",33,"602,670","56,273","10,709,775",Europe,803,"30,168",18
67,Denmark,"13,061",+24,610,,"12,160",+30,291,3,"2,255",105,"1,257,157","217,013","5,793,000",Europe,444,"9,497",5
68,Ivory Coast,"13,037",+165,87,+3,"6,908",+98,"6,042",,494,3,"78,066","2,957","26,396,778",Africa,"2,025","303,411",338
69,Kyrgyzstan,"11,444",+327,149,+2,"3,538",+78,"7,757",24,"1,753",23,"256,698","39,324","6,527,708",Asia,570,"43,810",25
70,Kenya,"10,791",+497,202,+5,"3,017",+71,"7,572",44,201,4,"221,234","4,112","53,806,557",Africa,"4,986","266,369",243
71,Sudan,"10,417",+101,659,+2,"5,579",+176,"4,179",,237,15,401,9,"43,879,028",Africa,"4,212","66,584","109,424"
72,El Salvador,"10,303",+325,278,+11,"5,919",+187,"4,106",357,"1,588",43,"197,151","30,390","6,487,461",North America,630,"23,336",33
73,Australia,"10,250",+270,108,,"7,835",+67,"2,307",28,402,4,"3,156,624","123,739","25,510,278",Australia/Oceania,"2,489","236,206",8
74,Venezuela,"10,010",+303,96,+3,"2,671",,"7,243",25,352,3,"1,386,563","48,767","28,432,540",South America,"2,840","296,172",21
75,Norway,"9,001",+17,253,,"8,138",,610,1,"1,660",47,"383,149","70,655","5,422,810",Europe,602,"21,434",14
76,Malaysia,"8,729",+4,122,,"8,524",+4,83,6,270,4,"850,423","26,264","32,380,313",Asia,"3,710","265,412",38
77,Costa Rica,"8,482",+446,36,+5,"2,441",+137,"6,005",30,"1,665",7,"61,216","12,013","5,095,810",North America,601,"141,550",83
78,North Macedonia,"8,332",+135,389,+4,"4,468",+142,"3,475",55,"3,999",187,"79,392","38,107","2,083,371",Europe,250,"5,356",26
79,Senegal,"8,243",+45,150,,"5,580",+66,"2,513",36,492,9,"92,101","5,497","16,756,053",Africa,"2,033","111,707",182
80,DRC,"8,135",+60,190,,"3,948",+328,"3,997",,91,2,,,"89,630,305",Africa,"11,018","471,738",
81,Ethiopia,"7,969",+203,139,+11,"2,430",,"5,400",35,69,1,"250,604","2,178","115,044,244",Africa,"14,436","827,656",459
82,Bulgaria,"7,645",+234,283,+7,"3,663",+146,"3,699",27,"1,101",41,"184,560","26,570","6,946,122",Europe,909,"24,545",38
83,Finland,"7,296",+1,328,,"6,800",,168,1,"1,317",59,"278,800","50,315","5,541,065",Europe,759,"16,893",20
84,Bosnia and Herzegovina,"6,981",,226,,"3,179",,"3,576",4,"2,128",69,"111,536","34,006","3,279,925",Europe,470,"14,513",29
85,Palestine,"6,764",+198,44,+5,"1,084",,"5,636",,"1,325",9,"141,444","27,708","5,104,868",Asia,755,"116,020",36
86,Haiti,"6,727",,141,+2,"3,022",+98,"3,564",,590,12,"14,544","1,275","11,407,370",North America,"1,696","80,903",784
87,Tajikistan,"6,643",+47,56,+1,"5,332",+54,"1,255",,696,6,,,"9,543,974",Asia,"1,437","170,428",
88,French Guiana,"6,229",+59,31,+2,"3,472",+262,"2,726",25,"20,840",104,"10,919","36,531","298,897",South America,48,"9,642",27
89,Guinea,"6,200",+59,38,+1,"4,951",+89,"1,211",24,472,3,"14,407","1,096","13,142,438",Africa,"2,120","345,854",912
90,Gabon,"6,026",,46,,"3,475",,"2,505",11,"2,706",21,"49,853","22,383","2,227,254",Africa,370,"48,419",45
91,Mauritania,"5,518",+72,147,,"2,664",+163,"2,707",5,"1,186",32,"13,842","2,975","4,653,021",Africa,843,"31,653",336
92,Madagascar,"5,343",+263,39,+2,"2,646",+152,"2,658",45,193,1,"30,100","1,086","27,710,827",Africa,"5,186","710,534",921
93,Luxembourg,"5,056",+100,111,,"4,195",+12,750,3,"8,073",177,"292,711","467,357","626,312",Europe,124,"5,642",2
94,Djibouti,"4,979",+2,56,,"4,743",+14,180,,"5,037",57,"51,843","52,447","988,483",Africa,199,"17,651",19
95,CAR,"4,356",+35,53,,"1,229",+21,"3,074",2,901,11,"27,561","5,703","4,832,469",Africa,"1,109","91,179",175
96,Hungary,"4,258",+11,595,,"3,106",+33,557,5,441,62,"296,358","30,681","9,659,319",Europe,"2,269","16,234",33
97,Greece,"3,883",+57,193,,"1,374",,"2,316",13,373,19,"386,307","37,071","10,420,856",Europe,"2,684","53,994",27
98,Croatia,"3,827",+52,120,+1,"2,558",+44,"1,149",5,932,29,"95,920","23,371","4,104,159",Europe,"1,072","34,201",43
99,Albania,"3,667",+96,97,+2,"2,062",+48,"1,508",10,"1,274",34,"29,334","10,194","2,877,667",Europe,785,"29,667",98
100,Thailand,"3,227",+7,58,,"3,091",+1,78,1,46,0.8,"603,657","8,648","69,806,919",Asia,"21,632","1,203,568",116
101,Nicaragua,"3,147",+301,99,+8,"2,282",+289,766,,475,15,,,"6,627,311",North America,"2,106","66,943",
102,Somalia,"3,076",+4,93,,"1,380",+37,"1,603",2,193,6,,,"15,905,041",Africa,"5,171","171,022",
103,Paraguay,"3,074",+94,25,,"1,308",+15,"1,741",10,431,4,"94,328","13,219","7,135,586",South America,"2,321","285,423",76
104,Equatorial Guinea,"3,071",,51,,842,,"2,178",,"2,187",36,"16,000","11,395","1,404,090",Africa,457,"27,531",88
105,Maldives,"2,801",+39,14,+1,"2,302",+12,485,12,"5,179",26,"63,559","117,517","540,849",Asia,193,"38,632",9
106,Mayotte,"2,724",,37,,"2,480",,207,3,"9,978",136,"13,000","47,618","273,004",Africa,100,"7,378",21
107,Sri Lanka,"2,665",+19,11,,"1,988",+7,666,1,124,0.5,"125,632","5,866","21,416,733",Asia,"8,036","1,946,976",170
108,Malawi,"2,497",+67,40,+1,795,+48,"1,662",4,130,2,"21,532","1,125","19,143,672",Africa,"7,667","478,592",889
109,Lebanon,"2,451",+32,37,+1,"1,452",+29,962,20,359,5,"184,425","27,025","6,824,132",Asia,"2,784","184,436",37
110,Cuba,"2,432",+4,87,,"2,275",+7,70,2,215,8,"211,427","18,667","11,326,332",North America,"4,657","130,188",54
111,Mali,"2,423",+11,121,,"1,748",+18,554,,120,6,"16,317",805,"20,266,097",Africa,"8,364","167,488","1,242"
112,South Sudan,"2,148",,41,,333,,"1,774",,192,4,"10,824",967,"11,198,327",Africa,"5,213","273,130","1,035"
113,Congo,"2,028",,47,,589,,"1,392",,367,9,,,"5,521,945",Africa,"2,723","117,488",
114,Estonia,"2,015",+1,69,,"1,897",+2,49,1,"1,519",52,"112,594","84,876","1,326,571",Europe,658,"19,226",12
115,Slovakia,"1,908",+6,28,,"1,493",,387,3,349,5,"231,231","42,352","5,459,749",Europe,"2,862","194,991",24
116,Iceland,"1,905",+5,10,,"1,882",+11,13,,"5,581",29,"104,713","306,783","341,326",Europe,179,"34,133",3
117,Zambia,"1,895",,42,,"1,412",,441,1,103,2,"56,825","3,089","18,397,649",Africa,"9,709","438,039",324
118,Lithuania,"1,875",+1,79,,"1,571",,225,15,689,29,"465,396","171,071","2,720,490",Europe,"1,451","34,437",6
119,Slovenia,"1,859",+10,111,,"1,488",+15,260,1,894,53,"117,241","56,394","2,078,950",Europe,"1,118","18,729",18
120,Guinea-Bissau,"1,842",,26,,773,,"1,043",5,935,13,"1,500",762,"1,969,346",Africa,"1,069","75,744","1,313"
121,Cabo Verde,"1,722",+24,19,,772,+24,931,,"3,096",34,"40,475","72,770","556,201",Africa,323,"29,274",14
122,Sierra Leone,"1,651",+9,64,+1,"1,190",+15,397,,207,8,,,"7,981,956",Africa,"4,835","124,718",
123,Hong Kong,"1,570",+48,8,,"1,229",+12,333,6,209,1,"376,645","50,225","7,499,224",Asia,"4,777","937,403",20
124,Libya,"1,563",+51,42,+2,370,+3,"1,151",,227,6,"36,524","5,313","6,874,480",Africa,"4,398","163,678",188
125,New Zealand,"1,545",+1,22,,"1,498",+1,25,,309,4,"431,263","86,216","5,002,100",Australia/Oceania,"3,238","227,368",12
126,Yemen,"1,516",+18,429,+5,685,+10,402,,51,14,120,4,"29,845,521",Asia,"19,687","69,570","248,713"
127,Eswatini,"1,434",+45,20,,695,+7,719,5,"1,236",17,"17,559","15,129","1,160,594",Africa,809,"58,030",66
128,Rwanda,"1,416",+38,4,,737,+27,675,,109,0.3,"192,379","14,843","12,961,309",Africa,"9,153","3,240,327",67
129,Benin,"1,378",,26,,557,,795,1,114,2,"67,622","5,574","12,131,954",Africa,"8,804","466,614",179
130,Tunisia,"1,306",+4,50,,"1,087",+5,169,,110,4,"79,144","6,694","11,823,034",Africa,"9,053","236,461",149
131,Montenegro,"1,287",,24,,330,,933,7,"2,049",38,"24,972","39,760","628,069",Europe,488,"26,170",25
132,Mozambique,"1,268",+49,9,,373,+4,886,,41,0.3,"40,861","1,306","31,278,721",Africa,"24,668","3,475,413",765
133,Jordan,"1,198",+15,10,,"1,013",+5,175,3,117,1.0,"477,448","46,778","10,206,777",Asia,"8,520","1,020,678",21
134,Latvia,"1,174",,31,,"1,022",+3,121,1,623,16,"172,078","91,277","1,885,238",Europe,"1,606","60,814",11
135,Niger,"1,099",,68,,992,,39,,45,3,"6,658",275,"24,226,032",Africa,"22,044","356,265","3,639"
136,Zimbabwe,"1,064",+30,20,+1,343,,701,,72,1,"93,248","6,271","14,870,201",Africa,"13,976","743,510",159
137,Uganda,"1,040",+11,,,984,+7,56,,23,,"230,680","5,039","45,776,636",Africa,"44,016",,198
138,Burkina Faso,"1,037",+1,53,,873,+4,111,,50,3,,,"20,918,698",Africa,"20,172","394,692",
139,Liberia,"1,024",,51,,439,,534,,202,10,,,"5,061,128",Africa,"4,943","99,238",
140,Cyprus,"1,023",+1,19,,839,,165,,847,16,"167,394","138,607","1,207,687",Asia,"1,181","63,562",7
141,Georgia,999,+4,15,,870,+13,114,5,250,4,"148,188","37,151","3,988,847",Asia,"3,993","265,923",27
142,Uruguay,997,+8,31,,905,+2,61,,287,9,"81,446","23,443","3,474,201",South America,"3,485","112,071",43
143,Chad,884,+4,75,,798,+6,11,,54,5,,,"16,438,226",Africa,"18,595","219,176",
144,Namibia,864,+3,2,+1,29,+1,833,1,340,0.8,"15,439","6,073","2,542,369",Africa,"2,943","1,271,185",165
145,Andorra,861,+3,52,,803,,6,,"11,143",673,"3,750","48,531","77,270",Europe,90,"1,486",21
146,Suriname,801,+21,18,,543,+17,240,6,"1,365",31,"1,244","2,120","586,824",South America,733,"32,601",472
147,Jamaica,759,+1,10,,628,+8,121,,256,3,"28,453","9,607","2,961,667",North America,"3,902","296,167",104
148,Sao Tome and Principe,732,,14,,286,,432,,"3,338",64,"1,973","8,997","219,287",Africa,300,"15,663",111
149,Togo,731,+10,15,,528,+11,188,2,88,2,"36,277","4,379","8,284,356",Africa,"11,333","552,290",228
150,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
151,San Marino,699,,42,,656,,1,,"20,599","1,238","5,729","168,828","33,934",Europe,49,808,6
152,Malta,674,,9,,660,,5,,"1,526",20,"108,553","245,823","441,590",Europe,655,"49,066",4
153,Réunion,599,+3,3,,472,,124,3,669,3,"35,419","39,550","895,551",Africa,"1,495","298,517",25
154,Channel Islands,581,,47,,512,,22,,"3,341",270,"21,410","123,102","173,921",Europe,299,"3,700",8
155,Angola,541,+16,26,,118,,397,6,16,0.8,"10,000",304,"32,891,752",Africa,"60,798","1,265,067","3,289"
156,Tanzania,509,,21,,183,,305,7,9,0.4,,,"59,779,035",Africa,"117,444","2,846,621",
157,Taiwan,451,,7,,440,,4,,19,0.3,"78,897","3,312","23,818,498",Asia,"52,813","3,402,643",302
158,Syria,439,+22,21,+2,138,+2,280,,25,1,,,"17,512,807",Asia,"39,892","833,943",
159,Botswana,399,,1,,38,,360,1,170,0.4,"51,379","21,835","2,353,086",Africa,"5,897","2,353,086",46
160,Vietnam,373,+1,,,352,+2,21,1,4,,"275,000","2,824","97,370,489",Asia,"261,047",,354
161,Mauritius,342,,10,,330,,2,,269,8,"193,561","152,188","1,271,853",Africa,"3,719","127,185",7
162,Myanmar,337,+1,6,,261,,70,,6,0.1,"94,168","1,730","54,423,505",Asia,"161,494","9,070,584",578
163,Isle of Man,336,,24,,312,,0,,"3,951",282,"7,301","85,844","85,050",Europe,253,"3,544",12
164,Comoros,321,+4,7,,302,+6,12,,369,8,,,"870,160",Africa,"2,711","124,309",
165,Guyana,308,+8,17,,156,+1,135,5,392,22,"3,379","4,295","786,698",South America,"2,554","46,276",233
166,Burundi,269,,1,,207,,61,,23,0.08,"6,697",563,"11,899,864",Africa,"44,237","11,899,864","1,777"
167,Lesotho,256,+11,3,,48,+15,205,,119,1,"6,033","2,815","2,142,877",Africa,"8,371","714,292",355
168,Martinique,255,,15,,98,,142,5,680,40,,,"375,253",North America,"1,472","25,017",
169,Mongolia,243,+13,,,204,+1,39,3,74,,"27,905","8,508","3,280,024",Asia,"13,498",,118
170,Eritrea,232,,,,107,,125,,65,,,,"3,548,090",Africa,"15,293",,
171,Cayman Islands,203,,1,,200,,2,,"3,087",15,"26,919","409,421","65,749",North America,324,"65,749",2
172,Guadeloupe,190,,14,,157,,19,4,475,35,"11,538","28,836","400,127",North America,"2,106","28,581",35
173,Faeroe Islands,188,,,,188,,0,,"3,847",,"24,704","505,504","48,870",Europe,260,,2
174,Gibraltar,180,,,,179,,1,,"5,343",,"16,532","490,695","33,691",Europe,187,,2
175,Cambodia,165,+9,,,133,,32,1,10,,"46,861","2,802","16,726,831",Asia,"101,375",,357
176,Bermuda,150,,9,,137,,4,1,"2,409",145,"14,467","232,334","62,268",North America,415,"6,919",4
177,Brunei,141,,3,,138,,0,,322,7,"29,841","68,188","437,630",Asia,"3,104","145,877",15
178,Trinidad and Tobago,133,,8,,124,,1,,95,6,"5,847","4,177","1,399,666",North America,"10,524","174,958",239
179,Bahamas,113,+2,11,,91,+2,11,1,287,28,"2,540","6,457","393,380",North America,"3,481","35,762",155
180,Monaco,109,,4,,97,,8,,"2,777",102,"16,200","412,718","39,252",Europe,360,"9,813",2
181,Aruba,106,+1,3,,99,,4,,993,28,"4,012","37,571","106,784",North America,"1,007","35,595",27
182,Barbados,103,,7,,90,,6,,358,24,"9,026","31,407","287,389",North America,"2,790","41,056",32
183,Seychelles,100,,,,11,,89,,"1,017",,,,"98,370",Africa,984,,
184,Liechtenstein,84,,1,,81,,2,,"2,203",26,900,"23,602","38,132",Europe,454,"38,132",42
185,Bhutan,84,,,,78,+2,6,,109,,"36,867","47,761","771,909",Asia,"9,189",,21
186,Sint Maarten,78,,15,,63,,0,,"1,818",350,523,"12,193","42,893",North America,550,"2,860",82
187,Antigua and Barbuda,74,,3,,57,,14,1,755,31,866,"8,840","97,959",North America,"1,324","32,653",113
188,Turks and Caicos,72,,2,,12,+1,58,4,"1,859",52,946,"24,422","38,735",North America,538,"19,368",41
189,Gambia,64,,3,,34,,27,,26,1,"3,573","1,477","2,418,471",Africa,"37,789","806,157",677
190,French Polynesia,62,,,,60,,2,,221,,"4,649","16,546","280,970",Australia/Oceania,"4,532",,60
191,Macao,46,,,,45,,1,,71,,"4,071","6,267","649,637",Asia,"14,123",,160
192,Saint Martin,43,,3,,37,,3,1,"1,111",78,851,"21,997","38,687",North America,900,"12,896",45
193,Belize,39,+2,2,,21,+1,16,,98,5,"2,665","6,698","397,857",North America,"10,201","198,929",149
194,St. Vincent Grenadines,35,,,,29,,6,,315,,"1,213","10,932","110,954",North America,"3,170",,91
195,Fiji,26,,,,18,,8,,29,,"4,000","4,461","896,687",Australia/Oceania,"34,488",,224
196,Curaçao,25,,1,,24,,0,,152,6,"1,080","6,581","164,119",North America,"6,565","164,119",152
197,Timor-Leste,24,,,,24,,0,,18,,"1,568","1,189","1,319,232",Asia,"54,968",,841
198,Grenada,23,,,,23,,0,,204,,"5,465","48,559","112,543",North America,"4,893",,21
199,Saint Lucia,22,,,,19,,3,,120,,"2,048","11,151","183,659",North America,"8,348",,90
200,New Caledonia,21,,,,21,,0,,74,,"9,218","32,276","285,597",Australia/Oceania,"13,600",,31
201,Laos,19,,,,19,,0,,3,,"20,769","2,853","7,279,113",Asia,"383,111",,350
202,Dominica,18,,,,18,,0,,250,,623,"8,654","71,993",North America,"4,000",,116
203,Saint Kitts and Nevis,17,,,,15,,2,,319,,671,"12,610","53,213",North America,"3,130",,79
204,Falkland Islands,13,,,,13,,0,,"3,732",,"1,393","399,943","3,483",South America,268,,3
205,Greenland,13,,,,13,,0,,229,,"4,789","84,352","56,774",North America,"4,367",,12
206,Montserrat,12,,1,,10,,1,,"2,404",200,61,"12,220","4,992",North America,416,"4,992",82
207,Vatican City,12,,,,12,,0,,"14,981",,,,801,Europe,67,,
208,Papua New Guinea,11,,,,8,,3,,1,,"7,147",798,"8,952,342",Australia/Oceania,"813,849",,"1,253"
209,Western Sahara,10,,1,,8,,1,,17,2,,,"597,756",Africa,"59,776","597,756",
210,MS Zaandam,9,,2,,,,7,,,,,,,,,,
211,British Virgin Islands,8,,1,,7,,0,,265,33,439,"14,518","30,239",North America,"3,780","30,239",69
212,Caribbean Netherlands,7,,,,7,,0,,267,,424,"16,163","26,232",North America,"3,747",,62
