#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
7,Colombia,"633,339","+9,270","20,348",+296,"479,568","+10,011","133,423","1,493","12,424",399,"2,810,137","55,126","50,976,248",South America,80,"2,505",18
8,South Africa,"630,595","+2,336","14,389",+126,"553,456","+3,463","62,750",539,"10,610",242,"3,726,721","62,701","59,436,725",Africa,94,"4,131",16
9,Mexico,"606,036","+6,476","65,241",+827,"421,373","+4,635","119,422","3,275","4,692",505,"1,360,123","10,530","129,166,028",North America,213,"1,980",95
10,Spain,"479,554","+8,581","29,194",+42,N/A,N/A,N/A,874,"10,256",624,"9,210,337","196,979","46,757,980",Europe,98,"1,602",5
11,Argentina,"439,172","+10,933","9,118",+199,"315,530","+7,154","114,524","2,359","9,702",201,"1,300,866","28,737","45,267,449",South America,103,"4,965",35
12,Chile,"414,739","+1,594","11,344",+23,"387,683","+1,893","15,712",947,"21,663",593,"2,481,508","129,619","19,144,605",South America,46,"1,688",8
13,Iran,"378,752","+1,858","21,797",+125,"326,801","+1,677","30,154","3,693","4,499",259,"3,281,961","38,989","84,176,929",Asia,222,"3,862",26
14,UK,"338,676","+1,508","41,514",+10,N/A,N/A,N/A,60,"4,984",611,"16,273,209","239,494","67,948,282",Europe,201,"1,637",4
15,Bangladesh,"317,528","+2,582","4,351",+35,"211,016","+2,839","102,161",,"1,925",26,"1,577,616","9,563","164,972,348",Asia,520,"37,916",105
16,Saudi Arabia,"317,486",+816,"3,956",+27,"292,510",+996,"21,020","1,523","9,095",113,"5,026,127","143,991","34,905,942",Asia,110,"8,824",7
17,Pakistan,"296,590",+441,"6,318",+20,"281,459",+489,"8,813",584,"1,338",29,"2,662,508","12,014","221,612,785",Asia,747,"35,076",83
18,France,"293,024","+7,017","30,686",+25,"86,963",+251,"175,375",446,"4,487",470,"7,500,000","114,856","65,298,930",Europe,223,"2,128",9
19,Turkey,"273,301","+1,596","6,462",+45,"246,876",+947,"19,963","1,017","3,235",76,"7,355,862","87,057","84,495,243",Asia,309,"13,076",11
20,Italy,"271,515","+1,326","35,497",+6,"208,201",+257,"27,817",109,"4,492",587,"8,828,868","146,062","60,446,035",Europe,223,"1,703",7
21,Germany,"247,391","+1,390","9,393",+12,"223,100","+1,300","14,898",228,"2,951",112,"12,383,035","147,714","83,830,972",Europe,339,"8,925",7
22,Iraq,"242,284","+3,946","7,201",+78,"184,205","+3,732","50,878",527,"6,001",178,"1,647,454","40,806","40,372,771",Asia,167,"5,607",25
23,Philippines,"226,416","+2,194","3,623",+27,"158,595",+594,"64,198",837,"2,062",33,"2,666,941","24,282","109,830,324",Asia,485,"30,315",41
24,Indonesia,"180,646","+3,075","7,616",+111,"129,971","+1,914","43,059",,659,28,"2,301,628","8,399","274,021,604",Asia,"1,517","35,980",119
25,Canada,"129,923",+498,"9,135",+3,"115,050",+443,"5,738",52,"3,437",242,"5,590,068","147,888","37,799,407",North America,291,"4,138",7
26,Ukraine,"125,798","+2,504","2,656",+51,"58,817","+1,015","64,325",177,"2,880",61,"1,597,707","36,572","43,686,577",Europe,347,"16,448",27
27,Israel,"121,464","+2,926",969,+12,"97,234","+1,020","23,261",423,"13,206",105,"2,354,222","255,961","9,197,590",Asia,76,"9,492",4
28,Qatar,"119,206",+212,199,+1,"116,111",+216,"2,896",60,"42,455",71,"639,742","227,844","2,807,805",Asia,24,"14,110",4
29,Bolivia,"117,267",+669,"5,101",+74,"62,124","+1,716","50,042",71,"10,023",436,"243,331","20,797","11,700,207",South America,100,"2,294",48
30,Ecuador,"115,457","+1,148","6,619",+48,"101,867",+144,"6,971",363,"6,527",374,"334,945","18,936","17,688,599",South America,153,"2,672",53
31,Kazakhstan,"105,944",+72,"1,588",,"97,371",+472,"6,985",221,"5,631",84,"2,434,444","129,387","18,815,231",Asia,178,"11,848",8
32,Egypt,"99,280",+165,"5,461",+21,"74,626",+798,"19,193",41,967,53,"135,000","1,315","102,659,126",Africa,"1,034","18,799",760
33,Dominican Republic,"95,627",+648,"1,765",+27,"69,519",+783,"24,343",217,"8,800",162,"376,121","34,612","10,866,667",North America,114,"6,157",29
34,Panama,"94,084",+532,"2,030",+12,"67,487",+513,"24,567",168,"21,747",469,"347,147","80,241","4,326,296",North America,46,"2,131",12
35,Romania,"89,891","+1,298","3,721",+40,"38,701",+247,"47,469",519,"4,678",194,"1,852,088","96,390","19,214,608",Europe,214,"5,164",10
36,Kuwait,"86,478",+667,535,+1,"78,209",+552,"7,734",92,"20,199",125,"626,041","146,226","4,281,320",Asia,50,"8,002",7
37,Oman,"86,124",+196,689,,"81,024",,"4,411",154,"16,795",134,"309,212","60,298","5,128,058",Asia,60,"7,443",17
38,Belgium,"85,487",+251,"9,897",+2,"18,457",+35,"57,133",68,"7,371",853,"2,289,784","197,422","11,598,451",Europe,136,"1,172",5
39,Sweden,"84,532",,"5,820",+5,N/A,N/A,N/A,14,"8,361",576,"1,094,856","108,292","10,110,233",Europe,120,"1,737",9
40,Guatemala,"75,644",+751,"2,790",+12,"63,688",+753,"9,166",5,"4,209",155,"249,569","13,887","17,971,382",North America,238,"6,441",72
41,Belarus,"72,141",+179,691,+5,"70,900",+294,550,,"7,635",73,"1,543,966","163,404","9,448,772",Europe,131,"13,674",6
42,Netherlands,"71,863",+734,"6,235",+5,N/A,N/A,N/A,32,"4,192",364,"1,455,274","84,897","17,141,544",Europe,239,"2,749",12
43,UAE,"71,540",+735,387,+3,"62,029",+538,"9,124",,"7,218",39,"7,257,053","732,230","9,910,892",Asia,139,"25,610",1
44,Japan,"69,001",+609,"1,307",+11,"58,428",+605,"9,266",225,546,10,"1,510,462","11,949","126,407,422",Asia,"1,832","96,716",84
45,Poland,"68,517",+595,"2,078",+20,"47,865",+835,"18,574",83,"1,811",55,"2,777,601","73,405","37,839,255",Europe,552,"18,209",14
46,Morocco,"65,453","+1,672","1,216",+32,"50,357","+1,435","13,880",31,"1,770",33,"1,978,840","53,503","36,985,624",Africa,565,"30,416",19
47,Honduras,"61,769",+755,"1,888",+15,"10,430",+34,"49,451",40,"6,220",190,"145,519","14,653","9,931,333",North America,161,"5,260",68
48,Portugal,"58,633",+390,"1,827",+3,"42,233",+129,"14,573",41,"5,753",179,"2,058,544","201,988","10,191,409",Europe,174,"5,578",5
49,Singapore,"56,860",+8,27,,"55,891",+142,942,,"9,706",5,"2,068,284","353,051","5,858,322",Asia,103,"216,975",3
50,Nigeria,"54,463",+216,"1,027",+4,"42,439",+429,"10,997",7,263,5,"411,077","1,986","206,984,347",Africa,"3,800","201,543",504
51,Ethiopia,"54,409","+1,105",846,+18,"19,903",+416,"33,660",344,471,7,"949,813","8,228","115,434,444",Africa,"2,122","136,447",122
52,Bahrain,"52,807",+367,190,,"49,645",+250,"2,972",34,"30,862",111,"1,128,829","659,726","1,711,057",Asia,32,"9,006",2
53,Venezuela,"48,883","+1,127",398,+7,"39,912",+885,"8,573",101,"1,720",14,"1,780,734","62,654","28,421,581",South America,581,"71,411",16
54,Algeria,"45,158",+325,"1,523",+5,"31,746",+253,"11,889",29,"1,027",35,,,"43,984,569",Africa,974,"28,880",
55,Ghana,"44,658",+198,276,,"43,478",+357,904,6,"1,432",9,"445,653","14,292","31,181,428",Africa,698,"112,976",70
56,Armenia,"44,075",+197,884,+3,"38,631",+275,"4,560",,"14,869",298,"209,389","70,639","2,964,219",Asia,67,"3,353",14
57,Kyrgyzstan,"44,036",+78,"1,059",,"38,895",+246,"4,082",24,"6,731",162,"267,718","40,920","6,542,426",Asia,149,"6,178",24
58,Costa Rica,"43,305","+1,121",453,+10,"16,512",+242,"26,340",154,"8,488",89,"153,884","30,161","5,102,158",North America,118,"11,263",33
59,Switzerland,"42,763",+370,"2,011",,"36,500",+200,"4,252",13,"4,935",232,"1,039,741","119,985","8,665,615",Europe,203,"4,309",8
60,Uzbekistan,"42,437",+310,327,+4,"39,664",+126,"2,446",147,"1,265",10,"1,377,915","41,068","33,551,824",Asia,791,"102,605",24
61,Nepal,"41,649","+1,120",251,+12,"23,290","+1,112","18,108",,"1,425",9,"718,439","24,583","29,225,196",Asia,702,"116,435",41
62,Afghanistan,"38,243",+47,"1,409",+3,"29,315",+84,"7,519",48,979,36,"103,199","2,641","39,074,280",Asia,"1,022","27,732",379
63,Moldova,"37,740",+532,"1,024",+16,"26,189",+317,"10,527",575,"9,359",254,"207,925","51,565","4,032,294",Europe,107,"3,938",19
64,Azerbaijan,"36,732",+154,538,+2,"34,116",+139,"2,078",,"3,617",53,"935,396","92,112","10,154,978",Asia,276,"18,875",11
65,Kenya,"34,493",+178,581,+4,"20,211",,"13,701",44,639,11,"456,088","8,451","53,968,739",Africa,"1,565","92,889",118
66,Serbia,"31,581",+99,716,+1,"30,188",+135,677,39,"3,617",82,"947,298","108,497","8,731,081",Europe,276,"12,194",9
67,Ireland,"29,114",+89,"1,777",,"23,364",,"3,973",6,"5,885",359,"852,007","172,218","4,947,267",Europe,170,"2,784",6
68,Austria,"27,969",+327,734,,"23,820",+255,"3,415",30,"3,102",81,"1,210,568","134,278","9,015,361",Europe,322,"12,283",7
69,Australia,"25,923",+104,663,+6,"21,690",+187,"3,570",23,"1,015",26,"6,319,795","247,343","25,550,683",Australia/Oceania,986,"38,538",4
70,El Salvador,"25,904",+84,731,+7,"14,879",+309,"10,294",261,"3,990",113,"320,267","49,333","6,491,923",North America,251,"8,881",20
71,Czechia,"25,773",+656,425,,"18,326",+210,"7,022",40,"2,406",40,"923,220","86,182","10,712,481",Europe,416,"25,206",12
72,Palestine,"23,875",+594,162,+3,"15,483",+145,"8,230",,"4,662",32,"263,288","51,412","5,121,112",Asia,214,"31,612",19
73,Bosnia and Herzegovina,"20,517",+283,627,+7,"13,626",+191,"6,264",,"6,261",191,"190,771","58,212","3,277,152",Europe,160,"5,227",17
74,S. Korea,"20,449",+267,326,+2,"15,356",+158,"4,767",124,399,6,"1,980,295","38,620","51,276,977",Asia,"2,508","157,291",26
75,Cameroon,"19,460",+51,415,+1,"17,651",,"1,394",30,730,16,"149,000","5,590","26,655,083",Africa,"1,370","64,229",179
76,Paraguay,"19,138",+800,358,+10,"9,981",+260,"8,799",87,"2,678",50,"198,620","27,789","7,147,553",South America,373,"19,965",36
77,Lebanon,"18,375",+598,177,+6,"5,195",+207,"13,003",97,"2,694",26,"545,350","79,964","6,819,976",Asia,371,"38,531",13
78,Ivory Coast,"18,161",+58,117,,"16,933",+119,"1,111",,686,4,"129,125","4,875","26,486,282",Africa,"1,458","226,378",205
79,Denmark,"17,195",+111,626,+1,"15,413",+113,"1,156",4,"2,967",108,"2,526,753","435,964","5,795,780",Europe,337,"9,258",2
80,Bulgaria,"16,617",+163,648,+6,"11,760",+145,"4,209",63,"2,395",93,"421,240","60,706","6,939,018",Europe,418,"10,708",16
81,Libya,"15,156",+532,250,+8,"1,746",+70,"13,160",,"2,201",36,"114,145","16,573","6,887,247",Africa,454,"27,549",60
82,Madagascar,"15,023",+66,196,+1,"13,965",+50,862,42,540,7,"58,946","2,120","27,808,395",Africa,"1,851","141,880",472
83,North Macedonia,"14,600",+145,606,+2,"11,741",+216,"2,253",1,"7,008",291,"151,706","72,818","2,083,359",Europe,143,"3,438",14
84,Senegal,"13,743",+88,287,+3,"9,506",+22,"3,950",33,817,17,"148,349","8,822","16,816,539",Africa,"1,224","58,594",113
85,Sudan,"13,189",,823,,"6,612",,"5,754",,300,19,401,9,"44,019,263",Africa,"3,338","53,486","109,774"
86,Zambia,"12,415",+34,292,+2,"11,494",+15,629,,672,16,"118,490","6,416","18,468,257",Africa,"1,488","63,247",156
87,Norway,"11,034",+163,264,,"9,348",,"1,422",1,"2,033",49,"745,279","137,288","5,428,594",Europe,492,"20,563",7
88,Greece,"10,757",+233,273,+2,"3,804",,"6,680",38,"1,033",26,"980,500","94,153","10,413,936",Europe,968,"38,146",11
89,Croatia,"10,725",+311,191,+4,"7,968",+233,"2,566",15,"2,615",47,"175,346","42,760","4,100,719",Europe,382,"21,470",23
90,DRC,"10,114",+10,259,,"9,347",+25,508,,112,3,,,"90,003,954",Africa,"8,899","347,506",
91,Albania,"9,728",+122,296,+6,"5,582",+141,"3,850",22,"3,381",103,"60,106","20,890","2,877,239",Europe,296,"9,720",48
92,Guinea,"9,479",,59,,"8,527",,893,24,719,4,"24,530","1,860","13,191,279",Africa,"1,392","223,581",538
93,Malaysia,"9,360",+6,128,,"9,079",+4,153,4,289,4,"1,270,229","39,160","32,436,963",Asia,"3,465","253,414",26
94,French Guiana,"9,209",+55,61,+1,"8,739",+32,409,8,"30,701",203,"54,370","181,259","299,958",South America,33,"4,917",6
95,Tajikistan,"8,654",+35,69,+1,"7,447",+34,"1,138",,904,7,,,"9,573,310",Asia,"1,106","138,744",
96,Gabon,"8,538",+5,53,,"7,335",+71,"1,150",2,"3,821",24,"122,308","54,737","2,234,448",Africa,262,"42,159",18
97,Haiti,"8,258",+28,206,+3,"5,870",+42,"2,182",,723,18,"23,679","2,072","11,426,356",North America,"1,384","55,468",483
98,Finland,"8,161",+19,336,,"7,350",+150,475,1,"1,473",61,"688,858","124,292","5,542,237",Europe,679,"16,495",8
99,Maldives,"8,140",+137,29,,"5,338",+73,"2,773",12,"15,014",53,"115,727","213,459","542,151",Asia,67,"18,695",5
100,Namibia,"7,844",+152,82,+1,"3,454",+75,"4,308",30,"3,078",32,"64,269","25,217","2,548,663",Africa,325,"31,081",40
101,Mauritania,"7,089",+14,160,+1,"6,548",+84,381,3,"1,518",34,"69,937","14,977","4,669,775",Africa,659,"29,186",67
102,Luxembourg,"6,745",+43,124,,N/A,N/A,N/A,1,"10,746",198,"655,169","1,043,755","627,704",Europe,93,"5,062",1
103,Zimbabwe,"6,638",+79,206,+3,"5,250",+9,"1,182",,446,14,"151,597","10,174","14,899,771",Africa,"2,245","72,329",98
104,Hungary,"6,622",+365,619,+3,"3,903",+82,"2,100",7,686,64,"437,531","45,312","9,655,983",Europe,"1,458","15,599",22
105,Malawi,"5,579",+3,175,,"3,500",+80,"1,904",4,290,9,"45,789","2,383","19,211,425",Africa,"3,444","109,780",420
106,Djibouti,"5,387",,60,,"5,327",,0,,"5,439",61,"68,142","68,799","990,447",Africa,184,"16,507",15
107,Montenegro,"5,019",+102,104,+2,"4,104",+46,811,,"7,991",166,"49,994","79,598","628,080",Europe,125,"6,039",13
108,Equatorial Guinea,"4,965",,83,,"4,390",+506,492,1,"3,520",59,"53,443","37,892","1,410,419",Africa,284,"16,993",26
109,Hong Kong,"4,831",+8,92,+2,"4,401",+21,338,25,643,12,"780,415","103,951","7,507,523",Asia,"1,554","81,604",10
110,CAR,"4,712",+1,62,,"1,803",+13,"2,847",2,973,13,"31,126","6,426","4,843,954",Africa,"1,028","78,128",156
111,Nicaragua,"4,668",,141,,"2,913",,"1,614",,703,21,,,"6,638,075",North America,"1,422","47,079",
112,Eswatini,"4,668",+50,94,,"3,585",+23,989,11,"4,016",81,"30,327","26,094","1,162,233",Africa,249,"12,364",38
113,Congo,"4,628",+649,102,+24,"1,742",,"2,784",,835,18,,,"5,540,555",Africa,"1,197","54,319",
114,Rwanda,"4,218",+76,17,+1,"2,071",+27,"2,130",,324,1,"421,121","32,381","13,005,303",Africa,"3,083","765,018",31
115,Tunisia,"4,196",+233,81,+1,"1,628",+4,"2,487",15,354,7,"148,212","12,518","11,839,918",Africa,"2,822","146,172",80
116,Suriname,"4,149",+60,72,,"3,272",+101,805,8,"7,062",123,"9,216","15,686","587,541",South America,142,"8,160",64
117,Cuba,"4,126",+61,98,+3,"3,458",+63,570,5,364,9,"408,727","36,089","11,325,391",North America,"2,745","115,565",28
118,Mozambique,"4,117",+78,25,+2,"2,170",,"1,922",,131,0.8,"96,387","3,070","31,398,811",Africa,"7,627","1,255,952",326
119,Cabo Verde,"4,048",+78,41,+1,"3,460",+37,547,,"7,267",74,"76,576","137,473","557,026",Africa,138,"13,586",7
120,Slovakia,"4,042",+53,33,,"2,523",+45,"1,486",18,740,6,"340,123","62,292","5,460,109",Europe,"1,351","165,458",16
121,Thailand,"3,425",+8,58,,"3,274",,93,1,49,0.8,"749,213","10,729","69,830,779",Asia,"20,389","1,203,979",93
122,Somalia,"3,310",,98,,"2,481",,731,,207,6,,,"15,965,848",Africa,"4,824","162,917",
123,Mayotte,"3,301",,40,,"2,964",,297,1,"12,052",146,"13,000","47,462","273,905",Africa,83,"6,848",21
124,Uganda,"3,112",+75,32,,"1,528",+39,"1,552",,68,0.7,"385,882","8,393","45,974,931",Africa,"14,773","1,436,717",119
125,Sri Lanka,"3,101",+9,12,,"2,883",+4,206,,145,0.6,"230,547","10,759","21,428,970",Asia,"6,910","1,785,748",93
126,Gambia,"3,067",+38,97,+1,"1,032",,"1,938",,"1,263",40,"13,354","5,500","2,427,782",Africa,792,"25,029",182
127,Slovenia,"2,979",+55,134,+1,"2,359",+36,486,4,"1,433",64,"161,847","77,849","2,078,989",Europe,698,"15,515",13
128,Lithuania,"2,958",+29,86,,"1,874",+17,998,5,"1,089",32,"648,863","238,962","2,715,340",Europe,918,"31,574",4
129,Syria,"2,898",+68,120,+4,661,+15,"2,117",,165,7,,,"17,571,053",Asia,"6,063","146,425",
130,Mali,"2,802",+25,126,,"2,185",+7,491,,138,6,"39,771","1,955","20,346,106",Africa,"7,261","161,477",512
131,Angola,"2,777",+48,112,+3,"1,115",+31,"1,550",24,84,3,"64,747","1,960","33,032,075",Africa,"11,895","294,929",510
132,Jamaica,"2,683",+224,24,+3,898,+8,"1,761",6,905,8,"60,309","20,351","2,963,429",North America,"1,105","123,476",49
133,South Sudan,"2,532",+5,47,,"1,290",,"1,195",,226,4,"12,044","1,074","11,216,250",Africa,"4,430","238,644",931
134,Estonia,"2,415",+20,64,,"2,130",+18,221,,"1,820",48,"151,940","114,525","1,326,693",Europe,549,"20,730",9
135,Bahamas,"2,337",+61,50,,849,+48,"1,438",83,"5,933",127,"11,871","30,138","393,893",North America,169,"7,878",33
136,Aruba,"2,211",+107,12,+2,934,+77,"1,265",7,"20,694",112,"21,955","205,485","106,845",North America,48,"8,904",5
137,Guinea-Bissau,"2,205",,34,,"1,127",,"1,044",5,"1,116",17,"1,500",759,"1,975,718",Africa,896,"58,109","1,317"
138,Benin,"2,194",+49,40,,"1,738",,416,,180,3,"118,206","9,709","12,175,480",Africa,"5,549","304,387",103
139,Jordan,"2,161",+64,15,,"1,610",+46,536,3,211,1,"850,088","83,174","10,220,604",Asia,"4,730","681,374",12
140,Iceland,"2,121",+5,10,,"2,016",+9,95,,"6,209",29,"218,917","640,805","341,628",Europe,161,"34,163",2
141,Sierra Leone,"2,029",+1,71,,"1,600",+6,358,,253,9,,,"8,004,158",Africa,"3,945","112,735",
142,Yemen,"1,976",+14,571,+1,"1,175",+15,230,,66,19,120,4,"29,935,468",Asia,"15,150","52,426","249,462"
143,Malta,"1,931",+22,13,+1,"1,490",+37,428,,"4,371",29,"194,576","440,466","441,750",Europe,229,"33,981",2
144,Trinidad and Tobago,"1,920",+123,28,+1,691,+6,"1,201",6,"1,371",20,"24,209","17,289","1,400,283",North America,729,"50,010",58
145,Réunion,"1,796",+82,10,+1,880,,906,2,"2,004",11,"35,419","39,512","896,422",Africa,499,"89,642",25
146,New Zealand,"1,757",+5,22,,"1,606",+8,129,7,351,4,"777,560","155,447","5,002,100",Australia/Oceania,"2,847","227,368",6
147,Botswana,"1,724",,6,,493,,"1,225",1,731,3,"116,728","49,470","2,359,585",Africa,"1,369","393,264",20
148,Uruguay,"1,626",+15,44,,"1,433",+14,149,3,468,13,"176,981","50,917","3,475,842",South America,"2,138","78,996",20
149,Georgia,"1,548",+38,19,,"1,270",+17,259,,388,5,"381,236","95,600","3,987,805",Asia,"2,576","209,884",10
150,Cyprus,"1,495",+5,21,,"1,139",,335,5,"1,237",17,"286,736","237,190","1,208,886",Asia,809,"57,566",4
151,Togo,"1,434",+18,30,+2,"1,055",+20,349,,173,4,"67,079","8,071","8,310,934",Africa,"5,796","277,031",124
152,Latvia,"1,406",+2,34,,"1,173",,199,1,747,18,"256,350","136,182","1,882,408",Europe,"1,339","55,365",7
153,Guyana,"1,382",+9,41,,779,+37,562,14,"1,756",52,"8,918","11,329","787,215",South America,570,"19,200",88
154,Burkina Faso,"1,370",,55,,"1,075",,240,,65,3,,,"20,997,293",Africa,"15,326","381,769",
155,Guadeloupe,"1,363",+94,18,+2,336,,"1,009",7,"3,406",45,"31,762","79,378","400,136",North America,294,"22,230",13
156,Liberia,"1,305",,82,,"1,162",+4,61,,257,16,,,"5,077,411",Africa,"3,891","61,920",
157,Andorra,"1,199",+15,53,,909,+1,237,3,"15,514",686,"137,457","1,778,527","77,287",Europe,64,"1,458",1
158,Niger,"1,176",,69,,"1,088",,19,,48,3,"9,052",372,"24,346,468",Africa,"20,703","352,847","2,690"
159,Belize,"1,101",+51,13,,240,+27,848,3,"2,760",33,"8,721","21,866","398,845",North America,362,"30,680",46
160,Lesotho,"1,085",,31,,528,,526,,506,14,"15,632","7,287","2,145,194",Africa,"1,977","69,200",137
161,Vietnam,"1,046",+2,34,,746,+11,266,,11,0.3,"1,009,145","10,351","97,490,013",Asia,"93,203","2,867,353",97
162,Chad,"1,017",,77,,904,+20,36,,62,5,,,"16,502,877",Africa,"16,227","214,323",
163,Myanmar,995,+76,6,,358,+1,631,,18,0.1,"157,843","2,898","54,473,253",Asia,"54,747","9,078,876",345
164,Sao Tome and Principe,896,,15,,855,+2,26,,"4,076",68,"3,875","17,626","219,844",Africa,245,"14,656",57
165,Martinique,754,+7,18,,98,,638,3,"2,010",48,"13,253","35,321","375,213",North America,498,"20,845",28
166,San Marino,735,+20,42,,660,,33,,"21,653","1,237","6,865","202,245","33,944",Europe,46,808,5
167,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
168,Channel Islands,631,+1,48,,575,+30,8,1,"3,624",276,"83,755","480,964","174,140",Europe,276,"3,628",2
169,French Polynesia,622,+49,,,336,+131,286,4,"2,212",,"15,272","54,312","281,191",Australia/Oceania,452,,18
170,Turks and Caicos,538,+30,4,,218,+18,316,3,"13,864",103,"2,495","64,294","38,806",North America,72,"9,702",16
171,Tanzania,509,,21,,183,,305,7,8,0.3,,,"60,012,400",Africa,"117,903","2,857,733",
172,Taiwan,489,+1,7,,471,+9,11,,21,0.3,"87,646","3,679","23,824,369",Asia,"48,721","3,403,481",272
173,Sint Maarten,482,+6,19,+2,241,+41,222,8,"11,220",442,"2,281","53,096","42,960",North America,89,"2,261",19
174,Papua New Guinea,471,+11,5,,232,,234,,52,0.6,"15,592","1,737","8,975,531",Australia/Oceania,"19,056","1,795,106",576
175,Burundi,448,+3,1,,357,,90,,37,0.08,"24,659","2,064","11,948,454",Africa,"26,671","11,948,454",485
176,Comoros,427,,7,,410,,10,,489,8,,,"872,695",Africa,"2,044","124,671",
177,Faeroe Islands,411,,,,374,,37,2,"8,406",,"97,762","1,999,386","48,896",Europe,119,,1
178,Mauritius,356,,10,,335,,11,,280,8,"227,409","178,761","1,272,140",Africa,"3,573","127,214",6
179,Isle of Man,336,,24,,312,,0,,"3,948",282,"10,162","119,396","85,112",Europe,253,"3,546",8
180,Eritrea,319,,,,284,,35,,90,,,,"3,554,797",Africa,"11,144",,
181,Mongolia,306,+2,,,296,+1,10,1,93,,"54,897","16,700","3,287,242",Asia,"10,743",,60
182,Gibraltar,295,+5,,,240,+3,55,,"8,757",,"35,256","1,046,514","33,689",Europe,114,,1
183,Cambodia,274,,,,266,,8,1,16,,"100,002","5,967","16,758,448",Asia,"61,162",,168
184,Bhutan,227,+2,,,142,,85,,294,,"103,149","133,428","773,069",Asia,"3,406",,7
185,Saint Martin,213,,5,,79,,129,11,"5,493",129,"2,756","71,071","38,778",North America,182,"7,756",14
186,Cayman Islands,205,,1,,204,,0,,"3,113",15,"35,574","540,195","65,854",North America,321,"65,854",2
187,Barbados,176,,7,,146,,23,,612,24,"17,332","60,298","287,437",North America,"1,633","41,062",17
188,Bermuda,172,,9,,157,,6,,"2,764",145,"45,756","735,190","62,237",North America,362,"6,915",1
189,Brunei,144,,3,,139,,2,,329,7,"52,185","119,089","438,202",Asia,"3,043","146,067",8
190,Monaco,142,+2,1,,91,+1,50,1,"3,614",25,"51,953","1,322,296","39,290",Europe,277,"39,290",1
191,Seychelles,136,,,,127,,9,,"1,381",,,,"98,453",Africa,724,,
192,Liechtenstein,107,,1,,97,,9,,"2,805",26,900,"23,593","38,147",Europe,357,"38,147",42
193,Antigua and Barbuda,94,,3,,91,,0,1,959,31,"1,946","19,843","98,069",North America,"1,043","32,690",50
194,Curaçao,71,+2,1,,35,,35,,432,6,"1,080","6,577","164,211",North America,"2,313","164,211",152
195,St. Vincent Grenadines,61,,,,57,,4,,550,,"3,805","34,279","111,002",North America,"1,820",,29
196,British Virgin Islands,47,,1,,8,,38,,"1,553",33,"2,853","94,264","30,266",North America,644,"30,266",11
197,Macao,46,,,,46,,0,,71,,"4,071","6,255","650,846",Asia,"14,149",,160
198,Fiji,29,,2,,23,,4,1,32,2,"7,986","8,897","897,573",Australia/Oceania,"30,951","448,787",112
199,Timor-Leste,27,,,,25,,2,,20,,"5,146","3,891","1,322,667",Asia,"48,988",,257
200,Saint Lucia,26,,,,26,+1,0,,141,,"5,651","30,750","183,774",North America,"7,068",,33
201,Grenada,24,,,,24,,0,,213,,"6,252","55,517","112,614",North America,"4,692",,18
202,New Caledonia,23,,,,23,,0,,80,,"12,618","44,123","285,972",Australia/Oceania,"12,434",,23
