#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
24,Egypt,"61,130","+1,569","2,533",+83,"16,338",+403,"42,259",41,598,25,"135,000","1,320","102,294,701",Africa,"1,673","40,385",758
25,Belgium,"61,007",+109,"9,726",+4,"16,890",+119,"34,391",40,"5,264",839,"1,161,971","100,265","11,588,964",Europe,190,"1,192",10
26,Belarus,"60,382",+437,367,+5,"41,448","+1,312","18,567",89,"6,390",39,"919,139","97,270","9,449,356",Europe,156,"25,748",10
27,Ecuador,"53,156","+1,513","4,343",+69,"26,097","+1,106","22,716",288,"3,014",246,"142,715","8,091","17,638,063",South America,332,"4,061",124
28,Argentina,"52,457","+2,606","1,150",+34,"14,788",+972,"36,519",457,"1,161",25,"309,601","6,851","45,189,339",South America,861,"39,295",146
29,Indonesia,"50,187","+1,178","2,620",+47,"20,449",+791,"27,118",,184,10,"708,962","2,592","273,476,659",Asia,"5,449","104,380",386
30,Netherlands,"49,914",+110,"6,100",+3,N/A,N/A,N/A,48,"2,913",356,"570,699","33,307","17,134,417",Europe,343,"2,809",30
31,UAE,"46,563",+430,308,+1,"35,165",+760,"11,090",1,"4,709",31,"3,087,000","312,185","9,888,369",Asia,212,"32,105",3
32,Kuwait,"42,788",+909,339,+2,"33,367",+558,"9,082",152,"10,022",79,"368,510","86,314","4,269,407",Asia,100,"12,594",12
33,Singapore,"42,736",+113,26,,"36,604",+305,"6,106",1,"7,306",4,"684,359","116,991","5,849,659",Asia,137,"224,987",9
34,Portugal,"40,415",+311,"1,549",+6,"26,382",+299,"12,484",67,"3,963",152,"1,102,066","108,078","10,196,990",Europe,252,"6,583",9
35,Ukraine,"40,008",+994,"1,067",+16,"17,758",+349,"21,183",372,915,24,"606,766","13,873","43,735,850",Europe,"1,093","40,990",72
36,Iraq,"39,139","+2,437","1,437",+107,"18,051","+1,237","19,651",234,974,36,"488,803","12,159","40,202,198",Asia,"1,027","27,976",82
37,Oman,"34,902","+1,366",144,+2,"18,520",+548,"16,238",107,"6,839",28,"172,940","33,887","5,103,495",Asia,146,"35,441",30
38,Poland,"33,119",+298,"1,412",+16,"18,654",+520,"13,053",74,875,37,"1,424,843","37,647","37,847,040",Europe,"1,143","26,804",27
39,Philippines,"33,069",+774,"1,212",+8,"8,910",+254,"22,947",82,302,11,"647,804","5,913","109,555,334",Asia,"3,313","90,392",169
40,Switzerland,"31,428",+52,"1,958",,"29,000",,470,12,"3,632",226,"534,490","61,764","8,653,700",Europe,275,"4,420",16
41,Afghanistan,"30,175",+535,675,+36,"10,174",+305,"19,326",19,776,17,"68,626","1,764","38,908,595",Asia,"1,289","57,642",567
42,Dominican Republic,"29,141",+510,698,+7,"16,223",+217,"12,220",181,"2,687",64,"135,969","12,536","10,846,175",North America,372,"15,539",80
43,Panama,"29,037","+1,007",564,+17,"14,800",+6,"13,673",130,"6,732",131,"117,266","27,186","4,313,482",North America,149,"7,648",37
44,Bolivia,"27,487","+1,098",876,+30,"6,795",+495,"19,816",71,"2,355",75,"64,946","5,565","11,670,183",South America,425,"13,322",180
45,Ireland,"25,405",+9,"1,727",+1,"23,364",,314,9,"5,146",350,"411,335","83,319","4,936,874",Europe,194,"2,859",12
46,Romania,"25,286",+460,"1,565",+10,"17,906",+515,"5,815",199,"1,314",81,"663,558","34,491","19,238,670",Europe,761,"12,293",29
47,Bahrain,"24,081",+511,71,+2,"18,501",+524,"5,509",38,"14,167",42,"511,458","300,885","1,699,843",Asia,71,"23,941",3
48,Nigeria,"22,614",+594,549,+7,"7,822",+209,"14,243",7,110,3,"122,155",593,"206,018,227",Africa,"9,110","375,261","1,687"
49,Armenia,"22,488",+771,397,+11,"11,335",+538,"10,756",10,"7,589",134,"102,736","34,671","2,963,178",Asia,132,"7,464",29
50,Israel,"22,400",+356,309,+1,"16,007",+67,"6,084",47,"2,435",34,"886,058","96,336","9,197,590",Asia,411,"29,766",10
51,Kazakhstan,"19,285",+520,140,+4,"12,220",+338,"6,925",121,"1,027",7,"1,424,647","75,888","18,772,900",Asia,973,"134,092",13
52,Japan,"18,110",+86,968,+5,"16,320",+57,822,58,143,8,"435,495","3,443","126,480,094",Asia,"6,984","130,661",290
53,Austria,"17,477",+28,698,+5,"16,320",+38,459,11,"1,941",78,"584,243","64,875","9,005,691",Europe,515,"12,902",15
54,Ghana,"15,473",+460,95,,"11,431",+353,"3,947",6,498,3,"283,124","9,116","31,058,902",Africa,"2,007","326,936",110
55,Moldova,"15,453",+375,502,+7,"8,599",+199,"6,352",455,"3,831",124,"63,328","15,698","4,034,054",Europe,261,"8,036",64
56,Azerbaijan,"14,852",+547,180,+6,"8,059",+291,"6,613",66,"1,465",18,"449,235","44,313","10,137,767",Asia,683,"56,321",23
57,Guatemala,"14,819",+279,601,+19,"2,930",+33,"11,288",5,827,34,"31,427","1,755","17,908,815",North America,"1,209","29,798",570
58,Honduras,"14,571",+628,417,+12,"1,546",+85,"12,608",13,"1,472",42,"21,540","2,175","9,901,613",North America,680,"23,745",460
59,Serbia,"13,372",+137,264,+1,"12,154",+43,954,24,"1,530",30,"366,380","41,931","8,737,685",Europe,653,"33,097",24
60,Denmark,"12,636",+21,603,,"11,460",+38,573,9,"2,182",104,"981,082","169,387","5,791,944",Europe,458,"9,605",6
61,Cameroon,"12,592",,313,,"10,100",,"2,179",52,475,12,,,"26,530,128",Africa,"2,107","84,761",
62,S. Korea,"12,563",+28,282,+1,"10,974",+44,"1,307",15,245,6,"1,220,478","23,806","51,268,686",Asia,"4,081","181,804",42
63,Algeria,"12,445",+197,878,+9,"8,920",+128,"2,647",45,284,20,,,"43,835,093",Africa,"3,522","49,926",
64,Morocco,"11,338",+431,217,+1,"8,500",+32,"2,621",7,307,6,"600,383","16,269","36,903,169",Africa,"3,255","170,061",61
65,Nepal,"11,162",+434,26,+2,"2,650",+312,"8,486",,383,0.9,"487,600","16,741","29,126,271",Asia,"2,609","1,120,241",60
66,Czechia,"10,870",+93,345,+2,"7,649",+61,"2,876",13,"1,015",32,"532,987","49,771","10,708,746",Europe,985,"31,040",20
67,Sudan,"8,984",+95,556,+8,"3,806",+107,"4,622",,205,13,401,9,"43,825,738",Africa,"4,878","78,823","109,291"
68,Norway,"8,788",,249,,"8,138",,401,6,"1,621",46,"313,162","57,772","5,420,613",Europe,617,"21,770",17
69,Malaysia,"8,600",+4,121,,"8,271",+40,208,2,266,4,"716,178","22,132","32,358,787",Asia,"3,763","267,428",45
70,Ivory Coast,"8,334",+170,60,+2,"3,487",+68,"4,787",,316,2,"49,352","1,872","26,362,766",Africa,"3,163","439,379",534
71,Australia,"7,558",+37,104,+1,"6,931",+16,523,2,296,4,"2,227,559","87,373","25,494,924",Australia/Oceania,"3,373","245,144",11
72,Uzbekistan,"7,177",+276,20,+1,"4,877",+192,"2,280",19,214,0.6,"1,038,575","31,039","33,460,342",Asia,"4,662","1,673,017",32
73,Finland,"7,172",+5,327,,"6,600",,245,2,"1,294",59,"235,500","42,504","5,540,620",Europe,773,"16,944",24
74,DRC,"6,411",+198,142,,885,+15,"5,384",,72,2,,,"89,488,318",Africa,"13,959","630,199",
75,Senegal,"6,233",+104,94,+1,"4,162",+90,"1,977",24,372,6,"73,097","4,368","16,733,069",Africa,"2,685","178,011",229
76,Tajikistan,"5,691",+61,52,,"4,267",+73,"1,372",,597,5,,,"9,532,826",Asia,"1,675","183,324",
77,North Macedonia,"5,595",+150,265,+6,"2,166",+75,"3,164",55,"2,686",127,"55,735","26,752","2,083,375",Europe,372,"7,862",37
78,Haiti,"5,429",+105,92,+3,512,+76,"4,825",,476,8,"10,825",950,"11,400,155",North America,"2,100","123,915","1,053"
79,Kenya,"5,384",+178,132,+2,"1,857",+34,"3,395",7,100,2,"155,314","2,890","53,744,928",Africa,"9,982","407,159",346
80,El Salvador,"5,336",+186,126,+7,"3,116",+192,"2,094",138,823,19,"150,252","23,166","6,485,766",North America,"1,215","51,474",43
81,Ethiopia,"5,175",+141,81,+3,"1,544",+58,"3,550",30,45,0.7,"232,050","2,020","114,895,969",Africa,"22,202","1,418,469",495
82,Guinea,"5,174",,29,,"3,861",,"1,284",24,394,2,"14,407","1,098","13,123,878",Africa,"2,537","452,548",911
83,Gabon,"5,087",+131,40,+1,"2,270",+93,"2,777",10,"2,287",18,"33,655","15,129","2,224,520",Africa,437,"55,613",66
84,Djibouti,"4,635",+5,52,,"4,269",+87,314,,"4,693",53,"45,810","46,379","987,737",Africa,213,"18,995",22
85,Venezuela,"4,563",+197,39,+1,"1,327",,"3,197",9,160,1,"1,176,146","41,360","28,436,705",South America,"6,232","729,146",24
86,Bulgaria,"4,408",+166,211,+2,"2,370",+107,"1,827",16,634,30,"128,293","18,463","6,948,822",Europe,"1,576","32,933",54
87,Luxembourg,"4,151",+11,110,,"3,968",+3,73,1,"6,633",176,"156,089","249,430","625,782",Europe,151,"5,689",4
88,Hungary,"4,123",+9,577,+1,"2,640",+22,906,13,427,60,"265,129","27,444","9,660,587",Europe,"2,343","16,743",36
89,Kyrgyzstan,"3,954",+228,43,+1,"2,112",+30,"1,799",30,606,7,"199,853","30,642","6,522,115",Asia,"1,649","151,677",33
90,Bosnia and Herzegovina,"3,796",+120,175,+2,"2,322",+25,"1,299",4,"1,157",53,"87,418","26,644","3,280,979",Europe,864,"18,748",38
91,Mauritania,"3,739",+220,119,+3,"1,225",+151,"2,395",21,805,26,"13,842","2,979","4,646,655",Africa,"1,243","39,048",336
92,Greece,"3,321",+11,191,+1,"1,374",,"1,756",9,319,18,"295,639","28,363","10,423,486",Europe,"3,139","54,573",35
93,CAR,"3,244",+145,40,+2,607,+35,"2,597",2,672,8,"22,267","4,612","4,828,105",Africa,"1,488","120,703",217
94,Thailand,"3,158",+1,58,,"3,038",+12,62,1,45,0.8,"468,175","6,708","69,797,852",Asia,"22,102","1,203,411",149
95,French Guiana,"3,033",+206,10,+1,"1,096",+40,"1,927",15,"10,161",34,"8,061","27,006","298,493",South America,98,"29,849",37
96,Somalia,"2,878",+43,90,,868,+39,"1,920",2,181,6,,,"15,881,934",Africa,"5,518","176,466",
97,Costa Rica,"2,684",+169,12,,"1,227",+17,"1,445",6,527,2,"37,645","7,391","5,093,397",North America,"1,898","424,450",135
98,Mayotte,"2,508",+41,32,,"2,218",,258,8,"9,198",117,"8,800","32,275","272,661",Africa,109,"8,521",31
99,Croatia,"2,483",+95,107,,"2,149",+4,227,,605,26,"74,657","18,185","4,105,466",Europe,"1,653","38,369",55
100,Cuba,"2,321",+2,85,,"2,171",+41,65,1,205,8,"157,387","13,895","11,326,689",North America,"4,880","133,255",72
101,Maldives,"2,277",+16,8,,"1,848",+9,421,9,"4,214",15,"46,182","85,466","540,354",Asia,237,"67,544",12
102,Albania,"2,192",+78,49,+2,"1,250",+33,893,14,762,17,"21,781","7,569","2,877,830",Europe,"1,313","58,731",132
103,Nicaragua,"2,170",,74,,"1,238",,858,,328,11,,,"6,623,221",North America,"3,052","89,503",
104,Mali,"2,039",+34,113,+1,"1,383",+29,543,,101,6,"10,932",540,"20,235,694",Africa,"9,924","179,077","1,851"
105,Sri Lanka,"2,010",+9,11,,"1,602",+40,397,1,94,0.5,"97,402","4,549","21,412,083",Asia,"10,653","1,946,553",220
106,Equatorial Guinea,"2,001",+337,32,,515,,"1,454",,"1,428",23,"16,000","11,415","1,401,685",Africa,700,"43,803",88
107,Estonia,"1,984",+1,69,,"1,790",+7,125,1,"1,496",52,"104,299","78,626","1,326,525",Europe,669,"19,225",13
108,South Sudan,"1,942",,36,,224,,"1,682",1,174,3,"10,226",914,"11,191,517",Africa,"5,763","310,875","1,094"
109,Iceland,"1,830",+6,10,,"1,811",+5,9,,"5,363",29,"70,072","205,362","341,212",Europe,186,"34,121",5
110,Madagascar,"1,829",+42,16,,823,+44,990,26,66,0.6,"19,757",714,"27,673,751",Africa,"15,131","1,729,609","1,401"
111,Lithuania,"1,806",+2,78,,"1,494",+10,234,16,663,29,"406,557","149,335","2,722,447",Europe,"1,507","34,903",7
112,Lebanon,"1,662",+18,33,,"1,144",+41,485,6,243,5,"122,351","17,925","6,825,711",Asia,"4,107","206,840",56
113,Slovakia,"1,630",+23,28,,"1,452",+4,150,,299,5,"204,847","37,520","5,459,613",Europe,"3,349","194,986",27
114,Paraguay,"1,569",+41,13,,976,+32,580,2,220,2,"62,384","8,748","7,131,038",South America,"4,545","548,541",114
115,Guinea-Bissau,"1,556",,19,,191,,"1,346",5,791,10,"1,500",763,"1,966,925",Africa,"1,264","103,522","1,311"
116,Slovenia,"1,547",+6,109,,"1,376",,62,2,744,52,"97,967","47,124","2,078,935",Europe,"1,344","19,073",21
117,New Zealand,"1,519",+3,22,,"1,484",+1,13,,304,4,"368,432","73,655","5,002,100",Australia/Oceania,"3,293","227,368",14
118,Zambia,"1,497",+8,18,,"1,223",,256,1,81,1.0,"52,195","2,841","18,370,818",Africa,"12,272","1,020,601",352
119,Palestine,"1,382",+54,3,,446,+4,933,,271,0.6,"77,631","15,226","5,098,696",Asia,"3,689","1,699,565",66
120,Sierra Leone,"1,354",,56,,869,,429,,170,7,,,"7,973,519",Africa,"5,889","142,384",
121,Hong Kong,"1,194",+14,7,+1,"1,088",+2,99,1,159,0.9,"321,498","42,889","7,496,070",Asia,"6,278","1,070,867",23
122,Tunisia,"1,162",+2,50,,"1,023",,89,,98,4,"68,321","5,782","11,816,618",Africa,"10,169","236,332",173
123,Latvia,"1,111",,30,,903,,178,1,589,16,"142,794","75,700","1,886,313",Europe,"1,698","62,877",13
124,Congo,"1,087",,37,,456,,594,,197,7,,,"5,514,873",Africa,"5,073","149,051",
125,Jordan,"1,086",+15,9,,797,+15,280,3,106,0.9,"355,004","34,799","10,201,523",Asia,"9,394","1,133,503",29
126,Yemen,"1,076",+61,288,+14,386,+7,402,,36,10,120,4,"29,811,341",Asia,"27,706","103,512","248,428"
127,Niger,"1,056",+5,67,,917,+4,72,,44,3,"6,449",267,"24,180,266",Africa,"22,898","360,899","3,749"
128,Benin,"1,017",+115,14,+1,288,+11,715,2,84,1,"55,328","4,567","12,115,414",Africa,"11,913","865,387",219
129,Cabo Verde,"1,003",+4,8,,562,+83,433,,"1,804",14,"1,560","2,806","555,888",Africa,554,"69,486",356
130,Cyprus,992,+1,19,,824,,149,,822,16,"150,871","124,973","1,207,231",Asia,"1,217","63,538",8
131,Malawi,960,+19,12,+1,260,+1,688,4,50,0.6,"11,536",603,"19,117,926",Africa,"19,915","1,593,161","1,657"
132,Burkina Faso,934,+15,53,,826,+1,55,,45,3,,,"20,888,832",Africa,"22,365","394,129",
133,Georgia,917,+3,14,,776,+5,127,5,230,4,"95,219","23,869","3,989,243",Asia,"4,350","284,946",42
134,Uruguay,907,+5,26,,818,+3,63,2,261,7,"61,608","17,736","3,473,578",South America,"3,830","133,599",56
135,Chad,863,+3,74,,774,+4,15,,53,5,,,"16,413,658",Africa,"19,019","221,806",
136,Andorra,855,,52,,797,,6,1,"11,066",673,"3,750","48,535","77,264",Europe,90,"1,486",21
137,Rwanda,850,+20,2,,385,+9,463,,66,0.2,"126,284","9,756","12,944,591",Africa,"15,229","6,472,296",103
138,Uganda,821,+16,,,731,+14,90,,18,,"170,789","3,737","45,701,284",Africa,"55,665",,268
139,Mozambique,788,+26,5,,221,+1,562,,25,0.2,"26,204",839,"31,233,086",Africa,"39,636","6,246,617","1,192"
140,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
141,Sao Tome and Principe,711,+1,13,,214,+3,484,,"3,245",59,"1,753","8,002","219,076",Africa,308,"16,852",125
142,Eswatini,706,+16,8,+1,347,+16,351,5,609,7,"6,551","5,648","1,159,970",Africa,"1,643","144,996",177
143,San Marino,698,,42,,653,+6,3,,"20,572","1,238","5,649","166,490","33,930",Europe,49,808,6
144,Libya,698,+28,18,,140,+2,540,,102,3,"23,075","3,359","6,869,629",Africa,"9,842","381,646",298
145,Liberia,681,+19,34,,278,+8,369,,135,7,,,"5,054,940",Africa,"7,423","148,675",
146,Jamaica,678,+8,10,,521,+3,147,,229,3,"22,261","7,518","2,960,998",North America,"4,367","296,100",133
147,Malta,668,+3,9,,627,+3,32,,"1,513",20,"91,571","207,395","441,529",Europe,661,"49,059",5
148,Togo,588,+5,14,,394,+2,180,2,71,2,"28,911","3,494","8,274,257",Africa,"14,072","591,018",286
149,Channel Islands,571,,47,,512,,12,,"3,285",270,"10,255","58,992","173,838",Europe,304,"3,699",17
150,Zimbabwe,551,+21,6,,128,+5,417,,37,0.4,"65,111","4,382","14,858,964",Africa,"26,967","2,476,494",228
151,Réunion,516,+8,2,+1,460,,54,4,576,2,"17,200","19,213","895,220",Africa,"1,735","447,610",52
152,Tanzania,509,,21,,183,,305,7,9,0.4,,,"59,690,357",Africa,"117,270","2,842,398",
153,Taiwan,447,+1,7,,435,,5,,19,0.3,"75,815","3,183","23,816,267",Asia,"53,280","3,402,324",314
154,Montenegro,414,+25,9,,315,,90,,659,14,"13,186","20,995","628,065",Europe,"1,517","69,785",48
155,Suriname,373,+16,10,+1,176,+22,187,7,636,17,"1,165","1,986","586,551",South America,"1,573","58,655",503
156,Vietnam,352,,,,329,,23,1,4,,"275,000","2,826","97,325,070",Asia,"276,492",,354
157,Mauritius,341,,10,,326,,5,,268,8,"171,792","135,084","1,271,743",Africa,"3,729","127,174",7
158,Isle of Man,336,,24,,312,,0,,"3,952",282,"6,158","72,424","85,027",Europe,253,"3,543",14
159,Myanmar,293,,6,,211,+3,76,,5,0.1,"68,404","1,257","54,404,601",Asia,"185,681","9,067,434",795
160,Comoros,272,+7,7,,161,+2,104,,313,8,,,"869,196",Africa,"3,196","124,171",
161,Syria,242,+11,7,,96,+2,139,,14,0.4,,,"17,490,673",Asia,"72,276","2,498,668",
162,Martinique,236,,14,,98,,124,,629,37,,,"375,268",North America,"1,590","26,805",
163,Mongolia,216,+1,,,169,+1,47,6,66,,"21,308","6,502","3,277,281",Asia,"15,173",,154
164,Guyana,215,+6,12,,108,+1,95,1,273,15,"2,355","2,994","786,502",South America,"3,658","65,542",334
165,Angola,212,+15,10,,81,+4,121,1,6,0.3,"10,000",305,"32,838,429",Africa,"154,898","3,283,843","3,284"
166,Cayman Islands,196,,1,,184,+15,11,,"2,983",15,"22,266","338,858","65,709",North America,335,"65,709",3
167,Faeroe Islands,187,,,,187,,0,,"3,827",,"12,558","257,015","48,861",Europe,261,,4
168,Gibraltar,176,,,,176,,0,,"5,224",,"11,864","352,142","33,691",Europe,191,,3
169,Guadeloupe,174,,14,,157,,3,,435,35,"6,900","17,245","400,123",North America,"2,300","28,580",58
170,Bermuda,146,,9,,133,+1,4,1,"2,344",145,"10,634","170,745","62,280",North America,427,"6,920",6
171,Burundi,144,,1,,93,,50,,12,0.08,382,32,"11,881,400",Africa,"82,510","11,881,400","31,103"
172,Eritrea,144,,,,39,,105,,41,,,,"3,545,541",Africa,"24,622",,
173,Brunei,141,,3,,138,,0,,322,7,"27,802","63,560","437,413",Asia,"3,102","145,804",16
174,Cambodia,130,,,,127,,3,1,8,,"33,211","1,987","16,714,817",Asia,"128,576",,503
175,Trinidad and Tobago,123,,8,,109,,6,,88,6,"4,543","3,246","1,399,431",North America,"11,377","174,929",308
176,Bahamas,104,,11,,84,+1,9,1,265,28,"2,366","6,018","393,185",North America,"3,781","35,744",166
177,Monaco,102,,4,,95,,3,,"2,600",102,"16,200","412,865","39,238",Europe,385,"9,810",2
178,Namibia,102,+26,,,21,,81,1,40,,"8,014","3,155","2,539,977",Africa,"24,902",,317
179,Aruba,101,,3,,98,,0,,946,28,"2,284","21,394","106,760",North America,"1,057","35,587",47
180,Barbados,97,,7,,85,,5,1,338,24,"7,530","26,203","287,371",North America,"2,963","41,053",38
181,Botswana,92,,1,,25,,66,1,39,0.4,"36,868","15,684","2,350,617",Africa,"25,550","2,350,617",64
182,Liechtenstein,82,,1,,81,,0,,"2,151",26,900,"23,605","38,127",Europe,465,"38,127",42
183,Sint Maarten,77,,15,,62,,0,,"1,796",350,477,"11,127","42,868",North America,557,"2,858",90
184,Bhutan,70,,,,34,,36,,91,,"23,857","30,924","771,468",Asia,"11,021",,32
185,Antigua and Barbuda,65,,3,,22,,40,1,664,31,680,"6,945","97,917",North America,"1,506","32,639",144
186,French Polynesia,60,,,,60,,0,,214,,"4,578","16,298","280,886",Australia/Oceania,"4,681",,61
187,Macao,45,,,,45,,0,,69,,,,"649,177",Asia,"14,426",,
188,Saint Martin,42,,3,,36,,3,1,"1,087",78,685,"17,722","38,653",North America,920,"12,884",56
189,Gambia,42,,2,,26,,14,,17,0.8,"2,035",843,"2,414,932",Africa,"57,498","1,207,466","1,187"
190,St. Vincent Grenadines,29,,,,29,+2,0,,261,,784,"7,067","110,936",North America,"3,825",,142
191,Timor-Leste,24,,,,24,,0,,18,,"1,568","1,190","1,317,926",Asia,"54,914",,841
192,Belize,23,,2,,17,,4,,58,5,"2,043","5,140","397,482",North America,"17,282","198,741",195
193,Curaçao,23,,1,,19,,3,,140,6,"1,080","6,582","164,084",North America,"7,134","164,084",152
194,Grenada,23,,,,23,,0,,204,,"4,130","36,706","112,516",North America,"4,892",,27
195,New Caledonia,21,,,,21,,0,,74,,"8,260","28,936","285,455",Australia/Oceania,"13,593",,35
196,Laos,19,,,,19,,0,,3,,"13,883","1,909","7,273,630",Asia,"382,823",,524
197,Saint Lucia,19,,,,19,+1,0,,103,,"1,619","8,817","183,616",North America,"9,664",,113
198,Dominica,18,,,,18,,0,,250,,623,"8,655","71,984",North America,"3,999",,116
199,Fiji,18,,,,18,,0,,20,,"4,000","4,463","896,351",Australia/Oceania,"49,797",,224
200,Lesotho,17,,,,2,,15,,8,,"3,000","1,401","2,141,996",Africa,"126,000",,714
201,Turks and Caicos,15,+1,1,,11,,3,,388,26,444,"11,470","38,708",North America,"2,581","38,708",87
202,Saint Kitts and Nevis,15,,,,15,,0,,282,,447,"8,403","53,194",North America,"3,546",,119
203,Falkland Islands,13,,,,13,,0,,"3,739",,"1,027","295,370","3,477",South America,267,,3
204,Greenland,13,,,,13,,0,,229,,"3,203","56,422","56,769",North America,"4,367",,18
205,Vatican City,12,,,,12,,0,,"14,981",,,,801,Europe,67,,
206,Montserrat,11,,1,,10,,0,,"2,204",200,61,"12,220","4,992",North America,454,"4,992",82
207,Seychelles,11,,,,11,,0,,112,,,,"98,338",Africa,"8,940",,
208,Western Sahara,10,,1,,8,,1,,17,2,,,"596,992",Africa,"59,699","596,992",
209,Papua New Guinea,10,,,,8,,2,,1,,"5,637",630,"8,943,530",Australia/Oceania,"894,353",,"1,587"
210,MS Zaandam,9,,2,,,,7,,,,,,,,,,
211,British Virgin Islands,8,,1,,7,,0,,265,33,212,"7,013","30,228",North America,"3,779","30,228",143
212,Caribbean Netherlands,7,,,,7,,0,,267,,424,"16,171","26,219",North America,"3,746",,62
213,St. Barth,6,,,,6,,0,,607,,152,"15,389","9,877",North America,"1,646",,65
214,Anguilla,3,,,,3,,0,,200,,180,"11,999","15,001",North America,"5,000",,83
