#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
8,Italy,"236,305",+163,"34,223",+56,"173,085","+1,747","28,997",227,"3,908",566,"4,514,441","74,661","60,465,875",Europe,256,"1,767",13
9,Peru,"220,749","+5,961","6,308",+199,"107,133","+4,704","107,308","1,089","6,700",191,"1,315,417","39,925","32,947,280",South America,149,"5,223",25
10,Germany,"187,251",+456,"8,863",+12,"171,600",+400,"6,788",447,"2,235",106,"4,694,147","56,035","83,771,107",Europe,447,"9,452",18
11,Iran,"182,545","+2,389","8,659",+75,"144,649","+1,986","29,237","2,739","2,175",103,"1,196,947","14,260","83,936,074",Asia,460,"9,694",70
12,Turkey,"175,218","+1,195","4,778",+15,"149,102","+1,242","21,338",664,"2,079",57,"2,541,903","30,156","84,292,030",Asia,481,"17,642",33
13,Chile,"160,846","+6,754","2,870",+222,"131,358","+4,914","26,618","1,689","8,418",150,"799,776","41,856","19,107,883",South America,119,"6,658",24
14,France,"156,287",+726,"29,374",+28,"72,572",+423,"54,341",879,"2,395",450,"1,384,633","21,215","65,266,664",Europe,418,"2,222",47
15,Mexico,"133,974","+4,790","15,944",+587,"98,064","+4,134","19,966",378,"1,040",124,"369,362","2,866","128,862,724",North America,962,"8,082",349
16,Pakistan,"125,933","+6,397","2,463",+107,"40,247","+1,856","83,223",111,571,11,"809,169","3,667","220,650,245",Asia,"1,752","89,586",273
17,Saudi Arabia,"119,942","+3,921",893,+36,"81,029","+1,010","38,020","1,820","3,448",26,"1,042,312","29,965","34,784,389",Asia,290,"38,952",33
18,Canada,"97,943",+413,"8,049",+55,"58,523",+865,"31,371","1,929","2,596",213,"2,072,096","54,926","37,725,348",North America,385,"4,687",18
19,Bangladesh,"81,523","+3,471","1,095",+46,"17,249",+502,"63,179",1,495,7,"473,322","2,876","164,605,029",Asia,"2,019","150,324",348
20,Qatar,"76,588","+1,517",70,+1,"53,296","+1,965","23,222",229,"27,277",25,"280,665","99,959","2,807,805",Asia,37,"40,112",10
21,South Africa,"61,927","+3,359","1,354",+70,"35,006","+1,754","25,567",208,"1,045",23,"1,060,425","17,892","59,269,206",Africa,957,"43,773",56
22,Belgium,"59,819",+108,"9,646",+10,"16,498",+45,"33,675",89,"5,163",832,"996,785","86,025","11,587,177",Europe,194,"1,201",12
23,Belarus,"52,520",+704,298,+5,"27,760","+1,117","24,462",92,"5,558",32,"697,011","73,762","9,449,466",Europe,180,"31,710",14
24,Sweden,"49,684",+205,"4,854",+40,N/A,N/A,N/A,272,"4,921",481,"325,000","32,190","10,096,150",Europe,203,"2,080",31
25,Netherlands,"48,461",+210,"6,053",+9,N/A,N/A,N/A,77,"2,829",353,"455,067","26,561","17,133,075",Europe,354,"2,831",38
26,Colombia,"46,858","+1,646","1,545",+57,"18,715",+925,"26,598",335,921,30,"470,351","9,249","50,854,810",South America,"1,085","32,916",108
27,Ecuador,"45,778","+1,338","3,828",+108,"22,679",+817,"19,271",219,"2,597",217,"128,175","7,271","17,628,541",South America,385,"4,605",138
28,UAE,"41,499",+513,287,+1,"25,946",+712,"15,266",1,"4,199",29,"2,626,000","265,679","9,884,125",Asia,238,"34,439",4
29,Egypt,"41,303","+1,577","1,422",+45,"11,108",+417,"28,773",41,404,14,"135,000","1,321","102,226,041",Africa,"2,475","71,889",757
30,Singapore,"39,850",+463,25,,"28,040",+754,"11,785",2,"6,814",4,"488,695","83,566","5,848,027",Asia,147,"233,921",12
31,Indonesia,"36,406","+1,111","2,048",+48,"13,213",+577,"21,145",,133,7,"478,953","1,752","273,373,988",Asia,"7,509","133,483",571
32,Portugal,"36,180",+270,"1,505",+1,"22,200",+198,"12,475",73,"3,548",148,"954,069","93,554","10,198,041",Europe,282,"6,776",11
33,Kuwait,"34,952",+520,285,+6,"25,048",+911,"9,619",172,"8,191",67,"330,129","77,365","4,267,163",Asia,122,"14,973",13
34,Switzerland,"31,063",+19,"1,938",+1,"28,800",,325,18,"3,590",224,"447,617","51,739","8,651,455",Europe,279,"4,464",19
35,Ukraine,"29,753",+683,870,+16,"13,567",+426,"15,316",306,680,20,"468,172","10,702","43,745,133",Europe,"1,470","50,282",93
36,Argentina,"28,764","+1,391",785,+20,"8,743",+411,"19,236",274,637,17,"221,305","4,899","45,174,623",South America,"1,571","57,547",204
37,Poland,"28,577",+376,"1,222",+7,"13,805",+109,"13,550",77,755,32,"1,150,983","30,410","37,848,507",Europe,"1,324","30,973",33
38,Ireland,"25,250",+12,"1,705",+2,"22,698",,847,28,"5,117",345,"367,780","74,526","4,934,915",Europe,195,"2,894",13
39,Philippines,"24,787",+612,"1,052",+16,"5,454",+289,"18,281",82,226,10,"483,544","4,416","109,503,524",Asia,"4,418","104,091",226
40,Afghanistan,"23,546",+656,446,+20,"3,928",+602,"19,172",19,606,11,"53,705","1,381","38,877,379",Asia,"1,651","87,169",724
41,Dominican Republic,"22,008",+571,568,+7,"12,754",+213,"8,686",110,"2,030",52,"100,035","9,226","10,842,314",North America,493,"19,089",108
42,Romania,"21,404",+222,"1,380",+11,"15,445",+162,"4,579",171,"1,112",72,"542,646","28,199","19,243,203",Europe,899,"13,944",35
43,Oman,"21,071","+1,117",96,+7,"7,489",+866,"13,486",92,"4,132",19,"133,029","26,090","5,098,867",Asia,242,"53,113",38
44,Panama,"19,211",+625,421,+3,"13,759","+2,782","5,031",96,"4,456",98,"87,041","20,190","4,311,067",North America,224,"10,240",50
45,Israel,"18,795",+226,300,,"15,288",+38,"3,207",34,"2,043",33,"727,853","79,135","9,197,590",Asia,489,"30,659",13
46,Iraq,"17,770","+1,095",496,+39,"6,868",+300,"10,406",111,442,12,"349,625","8,704","40,170,062",Asia,"2,261","80,988",115
47,Japan,"17,332",+40,922,+2,"15,493",+110,917,82,137,7,"332,207","2,626","126,493,785",Asia,"7,298","137,195",381
48,Bahrain,"17,269",+602,36,+2,"11,903",+416,"5,330",10,"10,172",21,"403,036","237,397","1,697,730",Asia,98,"47,159",4
49,Austria,"17,064",+30,675,+1,"15,985",+36,404,9,"1,895",75,"516,581","57,373","9,003,870",Europe,528,"13,339",17
50,Bolivia,"16,165",+884,533,+21,"2,372",+111,"13,260",71,"1,386",46,"42,741","3,664","11,664,526",South America,722,"21,885",273
51,Armenia,"15,281",+612,258,+13,"5,639",+173,"9,384",10,"5,157",87,"77,686","26,219","2,962,981",Asia,194,"11,484",38
52,Nigeria,"15,181",+627,399,+12,"4,891",+397,"9,891",7,74,2,"88,432",430,"205,836,204",Africa,"13,559","515,880","2,328"
53,Kazakhstan,"13,872",+314,70,+3,"8,829",+236,"4,973",77,739,4,"1,050,098","55,961","18,764,924",Asia,"1,353","268,070",18
54,Serbia,"12,175",+73,252,,"11,348",,575,14,"1,393",29,"297,789","34,076","8,738,929",Europe,718,"34,678",29
55,Denmark,"12,099",+64,594,+1,"10,993",+38,512,14,"2,089",103,"771,881","133,285","5,791,221",Europe,479,"9,750",8
56,S. Korea,"12,003",+56,277,+1,"10,669",+15,"1,057",15,234,5,"1,081,487","21,095","51,267,124",Asia,"4,271","185,080",47
57,Moldova,"11,093",+366,385,+10,"6,229",+157,"4,479",344,"2,750",95,"63,328","15,697","4,034,386",Europe,364,"10,479",64
58,Ghana,"10,856",+498,48,,"3,921",+97,"6,887",6,350,2,"242,218","7,804","31,035,817",Africa,"2,859","646,580",128
59,Algeria,"10,698",+109,751,+10,"7,322",+67,"2,625",39,244,17,,,"43,806,931",Africa,"4,095","58,331",
60,Czechia,"9,938",+83,329,+1,"7,215",+49,"2,394",14,928,31,"491,193","45,871","10,708,043",Europe,"1,077","32,547",22
61,Azerbaijan,"9,218",+336,113,+5,"5,116",+186,"3,989",66,910,11,"362,654","35,784","10,134,524",Asia,"1,099","89,686",28
62,Cameroon,"8,681",,212,,"4,836",,"3,633",28,328,8,,,"26,506,586",Africa,"3,053","125,031",
63,Norway,"8,620",+12,242,,"8,138",,240,5,"1,591",45,"277,253","51,162","5,419,109",Europe,629,"22,393",20
64,Morocco,"8,610",+73,212,+1,"7,618",+35,780,7,233,6,"389,142","10,549","36,887,633",Africa,"4,284","173,998",95
65,Guatemala,"8,561",+340,334,+18,"1,567",+63,"6,660",5,478,19,"31,427","1,756","17,897,027",North America,"2,091","53,584",569
66,Malaysia,"8,402",+33,119,+1,"7,168",+103,"1,115",4,260,4,"618,360","19,118","32,344,058",Asia,"3,850","271,799",52
67,Honduras,"7,669",+309,294,+4,837,+28,"6,538",13,775,30,"21,540","2,177","9,896,013",North America,"1,290","33,660",459
68,Australia,"7,290",+5,102,,"6,783",+22,405,2,286,4,"1,746,635","68,537","25,484,418",Australia/Oceania,"3,496","249,847",15
69,Finland,"7,073",+9,325,,"6,200",,548,3,"1,277",59,"214,800","38,770","5,540,315",Europe,783,"17,047",26
70,Sudan,"6,879",+297,433,+32,"2,416",+214,"4,030",,157,10,401,9,"43,789,277",Africa,"6,366","101,130","109,200"
71,Nepal,"5,062",+448,16,+1,877,+16,"4,169",,174,0.5,"309,914","10,647","29,107,633",Asia,"5,750","1,819,227",94
72,Tajikistan,"4,902",+68,49,,"3,158",+96,"1,695",,515,5,,,"9,525,198",Asia,"1,943","194,392",
73,Uzbekistan,"4,869",+128,19,,"3,758",+121,"1,092",14,146,0.6,"748,555","22,383","33,443,106",Asia,"6,869","1,760,163",45
74,Senegal,"4,851",+92,56,+1,"3,100",+106,"1,695",23,290,3,"58,003","3,470","16,717,343",Africa,"3,446","298,524",288
75,Ivory Coast,"4,684",+280,45,+4,"2,263",+51,"2,376",,178,2,"35,179","1,336","26,339,495",Africa,"5,623","585,322",749
76,DRC,"4,637",+122,101,+3,580,+13,"3,956",,52,1,,,"89,391,169",Africa,"19,278","885,061",
77,Djibouti,"4,441",+43,38,+1,"2,730",+211,"1,673",,"4,498",38,"40,356","40,878","987,227",Africa,222,"25,980",24
78,Guinea,"4,426",+54,24,+1,"3,106",+73,"1,296",24,338,2,"14,407","1,099","13,111,180",Africa,"2,962","546,299",910
79,Luxembourg,"4,055",+3,110,,"3,918",+8,27,1,"6,484",176,"101,877","162,894","625,420",Europe,154,"5,686",6
80,Hungary,"4,053",+14,555,+2,"2,447",+56,"1,051",20,420,57,"226,669","23,461","9,661,455",Europe,"2,384","17,408",43
81,Haiti,"3,941",+145,64,+6,24,,"3,853",,346,6,"8,081",709,"11,395,219",North America,"2,891","178,050","1,410"
82,North Macedonia,"3,701",+163,171,+2,"1,694",+12,"1,836",34,"1,776",82,"41,049","19,703","2,083,378",Europe,563,"12,183",51
83,El Salvador,"3,481",+108,68,+4,"1,587",+90,"1,826",128,537,10,"118,483","18,271","6,484,606",North America,"1,863","95,362",55
84,Gabon,"3,463",,23,,"1,024",,"2,416",17,"1,558",10,"19,517","8,781","2,222,650",Africa,642,"96,637",114
85,Kenya,"3,305",+90,96,+4,"1,164",+72,"2,045",7,62,2,"108,666","2,023","53,702,760",Africa,"16,249","559,404",494
86,Bulgaria,"3,191",+105,172,+4,"1,716",+28,"1,303",15,459,25,"98,460","14,166","6,950,669",Europe,"2,178","40,411",71
87,Thailand,"3,129",+4,58,,"2,987",,84,1,45,0.8,"468,175","6,708","69,791,648",Asia,"22,305","1,203,304",149
88,Greece,"3,108",+20,183,,"1,374",,"1,551",14,298,18,"243,867","23,392","10,425,286",Europe,"3,354","56,969",43
89,Ethiopia,"2,915",+245,47,+7,451,+17,"2,417",38,25,0.4,"170,860","1,488","114,794,517",Africa,"39,381","2,442,437",672
90,Bosnia and Herzegovina,"2,893",+61,163,+2,"2,119",+19,611,4,882,50,"75,171","22,906","3,281,700",Europe,"1,134","20,133",44
91,Venezuela,"2,879",+65,23,,487,,"2,369",1,101,0.8,"1,066,791","37,511","28,439,554",South America,"9,878","1,236,502",27
92,Somalia,"2,513",,85,,532,,"1,896",2,158,5,,,"15,866,124",Africa,"6,314","186,660",
93,Mayotte,"2,268",+28,28,,"1,790",+136,450,12,"8,325",103,"8,800","32,302","272,427",Africa,120,"9,730",31
94,Croatia,"2,249",,107,+1,"2,133",+1,9,,548,26,"69,721","16,979","4,106,361",Europe,"1,826","38,377",59
95,Cuba,"2,233",+14,84,,"1,902",+9,247,4,197,7,"129,132","11,400","11,326,934",North America,"5,073","134,844",88
96,Kyrgyzstan,"2,166",+37,26,,"1,668",+38,472,11,332,4,"147,454","22,622","6,518,289",Asia,"3,009","250,703",44
97,CAR,"2,044",+92,7,+2,360,+322,"1,677",2,424,1,"18,921","3,921","4,825,119",Africa,"2,361","689,303",255
98,Maldives,"2,003",+27,8,,"1,193",+40,802,9,"3,709",15,"28,940","53,591","540,016",Asia,270,"67,502",19
99,Estonia,"1,970",+5,69,,"1,703",+6,198,,"1,485",52,"94,715","71,403","1,326,493",Europe,673,"19,225",14
100,Sri Lanka,"1,880",+3,11,,"1,196",+46,673,1,88,0.5,"81,735","3,818","21,408,902",Asia,"11,388","1,946,264",262
101,Iceland,"1,807",,10,,"1,794",,3,,"5,297",29,"63,045","184,811","341,133",Europe,189,"34,113",5
102,Lithuania,"1,756",+4,74,,"1,400",+28,282,17,645,27,"356,062","130,723","2,723,786",Europe,"1,551","36,808",8
103,Mali,"1,752",+30,101,+4,"1,023",+34,628,,87,5,"3,483",172,"20,214,891",Africa,"11,538","200,147","5,804"
104,South Sudan,"1,670",,24,,48,,"1,598",,149,2,"3,356",300,"11,186,857",Africa,"6,699","466,119","3,333"
105,Costa Rica,"1,612",+74,12,,731,+9,869,3,317,2,"31,308","6,149","5,091,747",North America,"3,159","424,312",163
106,Mauritania,"1,572",+133,81,+7,278,+28,"1,213",25,339,17,"7,654","1,649","4,642,299",Africa,"2,953","57,312",607
107,Slovakia,"1,542",+1,28,,"1,409",,105,,282,5,"194,733","35,669","5,459,519",Europe,"3,541","194,983",28
108,New Zealand,"1,504",,22,,"1,482",,0,,301,4,"304,832","60,941","5,002,100",Australia/Oceania,"3,326","227,368",16
109,Slovenia,"1,490",+2,109,,"1,359",,22,,717,52,"87,760","42,214","2,078,925",Europe,"1,395","19,073",24
110,Nicaragua,"1,464",,55,,953,,456,,221,8,,,"6,620,422",North America,"4,522","120,371",
111,Guinea-Bissau,"1,460",+71,15,+3,153,,"1,292",5,743,8,"1,500",763,"1,965,269",Africa,"1,346","131,018","1,310"
112,Lebanon,"1,422",+20,31,,853,+8,538,10,208,5,"103,390","15,145","6,826,791",Asia,"4,801","220,219",66
113,Albania,"1,416",+31,36,+1,"1,034",+33,346,8,492,13,"17,618","6,122","2,877,941",Europe,"2,032","79,943",163
114,Zambia,"1,321",+121,10,,"1,104",+192,207,1,72,0.5,"28,236","1,539","18,352,460",Africa,"13,893","1,835,246",650
115,Equatorial Guinea,"1,306",,12,,200,,"1,094",,933,9,"8,268","5,906","1,400,039",Africa,"1,072","116,670",169
116,Paraguay,"1,254",+24,11,,633,+9,610,2,176,2,"45,132","6,332","7,127,927",South America,"5,684","647,993",158
117,Madagascar,"1,230",+27,10,,344,+32,876,10,44,0.4,"15,148",548,"27,648,383",Africa,"22,478","2,764,838","1,825"
118,Hong Kong,"1,109",+1,4,,"1,060",+5,45,3,148,0.5,"241,992","32,292","7,493,913",Asia,"6,757","1,873,478",31
119,Sierra Leone,"1,103",+18,51,+1,648,+6,404,,138,6,,,"7,967,746",Africa,"7,224","156,230",
120,Latvia,"1,096",+2,27,+1,818,,251,3,581,14,"124,662","66,062","1,887,049",Europe,"1,722","69,891",15
121,Tunisia,"1,093",+6,49,,995,+6,49,,93,4,"57,273","4,849","11,812,229",Africa,"10,807","241,066",206
122,French Guiana,"1,043",+126,2,,489,+27,552,6,"3,497",7,277,929,"298,217",South America,286,"149,109","1,077"
123,Cyprus,980,+5,18,,807,,155,4,812,15,"134,706","111,611","1,206,919",Asia,"1,232","67,051",9
124,Niger,978,+4,65,,881,+3,32,,40,3,"6,252",259,"24,148,953",Africa,"24,692","371,522","3,863"
125,Jordan,915,+25,9,,671,+1,235,5,90,0.9,"257,149","25,216","10,197,928",Asia,"11,145","1,133,103",40
126,Burkina Faso,892,,53,,791,+1,48,,43,3,,,"20,868,398",Africa,"23,395","393,743",
127,Andorra,853,+1,51,,781,+1,21,8,"11,041",660,"3,750","48,538","77,259",Europe,91,"1,515",21
128,Chad,848,,72,,711,+5,65,,52,4,,,"16,396,849",Africa,"19,336","227,734",
129,Uruguay,847,,23,,780,+8,44,3,244,7,"52,078","14,994","3,473,152",South America,"4,101","151,007",67
130,Georgia,843,+12,13,,697,+3,133,6,211,3,"70,569","17,689","3,989,514",Asia,"4,733","306,886",57
131,Congo,728,,24,,221,,483,,132,4,,,"5,510,035",Africa,"7,569","229,585",
132,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
133,Cabo Verde,697,+40,6,,294,,397,,"1,254",11,"1,307","2,352","555,674",Africa,797,"92,612",425
134,San Marino,694,+3,42,,520,+24,132,1,"20,455","1,238","5,238","154,386","33,928",Europe,49,808,6
135,Uganda,686,+7,,,161,,525,,15,,"111,436","2,441","45,649,727",Africa,"66,545",,410
136,Malta,645,+5,9,,600,,36,,"1,461",20,"78,788","178,461","441,487",Europe,684,"49,054",6
137,Sao Tome and Principe,639,+7,12,,156,+10,471,,"2,919",55,"1,354","6,185","218,931",Africa,343,"18,244",162
138,Yemen,632,+41,139,+3,28,+5,465,,21,5,120,4,"29,787,955",Asia,"47,133","214,302","248,233"
139,Jamaica,611,+6,10,,408,+1,193,2,206,3,"15,153","5,118","2,960,540",North America,"4,845","296,054",195
140,Channel Islands,565,,48,,512,,5,,"3,251",276,"10,255","59,011","173,781",Europe,308,"3,620",17
141,Togo,525,+1,13,,279,+8,233,1,64,2,"24,802","3,000","8,267,347",Africa,"15,747","635,950",333
142,Rwanda,510,+16,2,,321,+8,187,,39,0.2,"85,613","6,620","12,933,152",Africa,"25,359","6,466,576",151
143,Tanzania,509,,21,,183,,305,7,9,0.4,,,"59,629,682",Africa,"117,151","2,839,509",
144,Mozambique,509,+20,2,,145,+1,362,,16,0.06,"16,919",542,"31,201,863",Africa,"61,300","15,600,932","1,844"
145,Palestine,489,+2,3,,414,+4,72,,96,0.6,"44,876","8,809","5,094,473",Asia,"10,418","1,698,158",114
146,Réunion,488,+1,1,,460,+13,27,2,545,1,"17,200","19,218","894,993",Africa,"1,834","894,993",52
147,Malawi,481,,4,,65,+10,412,4,25,0.2,"6,690",350,"19,100,310",Africa,"39,710","4,775,078","2,855"
148,Eswatini,472,+23,3,,246,+8,223,5,407,3,"6,551","5,650","1,159,544",Africa,"2,457","386,515",177
149,Taiwan,443,,7,,431,,5,,19,0.3,"73,751","3,097","23,814,740",Asia,"53,758","3,402,106",323
150,Liberia,421,+11,32,+1,210,+4,179,,83,6,,,"5,050,706",Africa,"11,997","157,835",
151,Libya,409,+16,6,+1,59,,344,,60,0.9,"11,765","1,713","6,866,309",Africa,"16,788","1,144,385",584
152,Benin,388,+83,5,+1,217,+29,166,2,32,0.4,"45,637","3,770","12,104,097",Africa,"31,196","2,420,819",265
153,Zimbabwe,343,+11,4,,51,,288,,23,0.3,"52,905","3,562","14,851,276",Africa,"43,298","3,712,819",281
154,Mauritius,337,,10,,325,,2,,265,8,"137,789","108,353","1,271,669",Africa,"3,773","127,167",9
155,Isle of Man,336,,24,,312,,0,,"3,952",282,"5,484","64,509","85,011",Europe,253,"3,542",16
156,Vietnam,333,+1,,,323,+2,10,1,3,,"275,000","2,826","97,293,994",Asia,"292,174",,354
157,Montenegro,324,,9,,315,,0,,516,14,"13,186","20,995","628,062",Europe,"1,938","69,785",48
158,Myanmar,261,+1,6,,165,,90,,5,0.1,"45,926",844,"54,391,666",Asia,"208,397","9,065,278","1,184"
159,Martinique,202,,14,,98,,90,,538,37,,,"375,278",North America,"1,858","26,806",
160,Mongolia,197,+3,,,95,+6,102,11,60,,"17,279","5,275","3,275,404",Asia,"16,626",,190
161,Suriname,187,+19,3,+1,9,,175,2,319,5,"1,165","1,987","586,365",South America,"3,136","195,455",503
162,Cayman Islands,187,+1,1,,115,+3,71,,"2,847",15,"17,227","262,279","65,682",North America,351,"65,682",4
163,Faeroe Islands,187,,,,187,,0,,"3,828",,"10,863","222,356","48,854",Europe,261,,4
164,Gibraltar,176,,,,172,+1,4,,"5,224",,"9,914","294,263","33,691",Europe,191,,3
165,Guadeloupe,171,+7,14,,157,+13,0,1,427,35,"5,691","14,223","400,121",North America,"2,340","28,580",70
166,Syria,164,,6,,68,,90,,9,0.3,,,"17,475,529",Asia,"106,558","2,912,588",
167,Comoros,163,+1,2,,97,,64,,188,2,,,"868,536",Africa,"5,328","434,268",
168,Guyana,159,+1,12,,95,+3,52,1,202,15,"1,927","2,451","786,367",South America,"4,946","65,531",408
169,Bermuda,141,,9,,127,,5,2,"2,264",144,"8,430","135,339","62,288",North America,442,"6,921",7
170,Brunei,141,,2,,138,,1,1,322,5,"24,131","55,186","437,264",Asia,"3,101","218,632",18
171,Angola,130,+12,5,,42,+1,83,1,4,0.2,"10,000",305,"32,801,945",Africa,"252,323","6,560,389","3,280"
172,Cambodia,126,,,,125,,1,1,8,,"25,884","1,549","16,706,597",Asia,"132,592",,645
173,Trinidad and Tobago,117,,8,,109,,0,,84,6,"3,538","2,528","1,399,271",North America,"11,960","174,909",395
174,Bahamas,103,,11,,68,,24,1,262,28,"2,252","5,730","393,052",North America,"3,816","35,732",175
175,Aruba,101,,3,,98,,0,,946,28,"2,208","20,685","106,744",North America,"1,057","35,581",48
176,Monaco,99,,4,,93,,2,,"2,524",102,"16,200","412,970","39,228",Europe,396,"9,807",2
177,Barbados,96,,7,,83,,6,1,334,24,"6,388","22,230","287,358",North America,"2,993","41,051",45
178,Burundi,85,,1,,45,,39,,7,0.08,382,32,"11,868,767",Africa,"139,633","11,868,767","31,070"
179,Liechtenstein,82,,1,,55,,26,,"2,151",26,900,"23,608","38,123",Europe,465,"38,123",42
180,Sint Maarten,77,,15,,61,,1,1,"1,797",350,471,"10,992","42,851",North America,557,"2,857",91
181,Bhutan,62,,,,19,+1,43,,80,,"20,529","26,621","771,167",Asia,"12,438",,38
182,French Polynesia,60,,,,60,,0,,214,,"4,262","15,177","280,828",Australia/Oceania,"4,680",,66
183,Botswana,48,,1,,24,,23,1,20,0.4,"26,800","11,409","2,348,927",Africa,"48,936","2,348,927",88
184,Macao,45,,,,45,,0,,69,,,,"648,863",Asia,"14,419",,
185,Saint Martin,42,+1,3,,36,+3,3,1,"1,087",78,685,"17,732","38,630",North America,920,"12,877",56
186,Eritrea,41,,,,39,,2,,12,,,,"3,543,797",Africa,"86,434",,
187,Namibia,31,,,,17,,14,1,12,,"5,514","2,172","2,538,340",Africa,"81,882",,460
188,Gambia,28,,1,,22,,5,,12,0.4,"1,970",817,"2,412,511",Africa,"86,161","2,412,511","1,225"
189,St. Vincent Grenadines,27,,,,25,,2,,243,,643,"5,797","110,923",North America,"4,108",,173
190,Antigua and Barbuda,26,,3,,20,,3,1,266,31,489,"4,996","97,888",North America,"3,765","32,629",200
191,Timor-Leste,24,,,,24,,0,,18,,"1,568","1,191","1,317,033",Asia,"54,876",,840
192,Grenada,23,,,,22,,1,1,204,,"4,130","36,712","112,498",North America,"4,891",,27
193,Curaçao,22,,1,,15,,6,,134,6,"1,080","6,583","164,061",North America,"7,457","164,061",152
194,New Caledonia,21,,,,20,,1,,74,,"7,582","26,570","285,357",Australia/Oceania,"13,588",,38
195,Belize,20,,2,,16,,2,,50,5,"1,776","4,471","397,225",North America,"19,861","198,613",224
196,Laos,19,,,,19,,0,,3,,"9,676","1,331","7,269,879",Asia,"382,625",,751
197,Saint Lucia,19,,,,18,,1,,103,,"1,264","6,885","183,586",North America,"9,662",,145
198,Dominica,18,,,,16,,2,,250,,534,"7,419","71,978",North America,"3,999",,135
199,Fiji,18,,,,18,,0,,20,,"2,431","2,713","896,120",Australia/Oceania,"49,784",,369
200,Saint Kitts and Nevis,15,,,,15,,0,,282,,417,"7,841","53,180",North America,"3,545",,128
201,Falkland Islands,13,,,,13,,0,,"3,742",,671,"193,149","3,474",South America,267,,5
202,Greenland,13,,,,13,,0,,229,,"2,511","44,235","56,765",North America,"4,367",,23
203,Turks and Caicos,12,,1,,11,,0,,310,26,192,"4,963","38,689",North America,"3,224","38,689",202
204,Vatican City,12,,,,12,,0,,"14,981",,,,801,Europe,67,,
205,Montserrat,11,,1,,10,,0,,"2,204",200,61,"12,220","4,992",North America,454,"4,992",82
206,Seychelles,11,,,,11,,0,,112,,,,"98,317",Africa,"8,938",,
207,MS Zaandam,9,,2,,,,7,,,,,,,,,,
208,Western Sahara,9,,1,,6,,2,,15,2,,,"596,469",Africa,"66,274","596,469",
209,British Virgin Islands,8,,1,,7,,0,,265,33,212,"7,015","30,221",North America,"3,778","30,221",143
210,Papua New Guinea,8,,,,8,,0,,0.9,,"5,281",591,"8,937,501",Australia/Oceania,"1,117,188",,"1,692"
211,Caribbean Netherlands,7,,,,7,,0,,267,,424,"16,176","26,211",North America,"3,744",,62
212,St. Barth,6,,,,6,,0,,608,,152,"15,391","9,876",North America,"1,646",,65
213,Lesotho,4,,,,2,,2,,2,,"1,515",707,"2,141,394",Africa,"535,349",,"1,413"
214,Anguilla,3,,,,3,,0,,200,,41,"2,734","14,996",North America,"4,999",,366
215,Saint Pierre Miquelon,1,,,,1,,0,,173,,,,"5,795",North America,"5,795",,
NA,Total:,"1,538,685","+39,349","38,737",+837,"935,078","+22,504","564,870","15,363",,,,,,Asia,,,
