#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
21,France,"187,919","+1,346","30,265",+11,"81,500",,"76,154",371,"2,878",464,"2,982,302","45,681","65,285,945",Europe,347,"2,157",22
22,Iraq,"124,609","+3,346","4,741",+70,"87,434","+1,888","32,434",454,"3,093",118,"1,000,969","24,843","40,291,193",Asia,323,"8,498",40
23,Canada,"116,312",+513,"8,935",+6,"101,227",+365,"6,150","2,249","3,080",237,"4,050,358","107,239","37,769,603",North America,325,"4,227",9
24,Qatar,"110,695",+235,174,+3,"107,377",+242,"3,144",77,"39,424",62,"495,377","176,429","2,807,805",Asia,25,"16,137",6
25,Indonesia,"108,376","+2,040","5,131",+73,"65,907","+1,615","37,338",,396,19,"1,506,191","5,502","273,760,978",Asia,"2,526","53,354",182
26,Egypt,"94,078",+321,"4,805",+31,"39,638","+1,402","49,635",41,918,47,"135,000","1,317","102,484,836",Africa,"1,089","21,329",759
27,Philippines,"93,269","+3,978","2,022",+39,"65,172",+150,"26,075",351,850,18,"1,497,313","13,649","109,698,807",Asia,"1,176","54,253",73
28,Kazakhstan,"89,078","+1,414",793,,"59,517","+1,702","28,768",221,"4,739",42,"2,079,540","110,643","18,794,986",Asia,211,"23,701",9
29,Ecuador,"85,355",+985,"5,702",+45,"36,044",+220,"43,609",350,"4,832",323,"242,253","13,714","17,664,430",South America,207,"3,098",73
30,Sweden,"80,422",+45,"5,743",+9,N/A,N/A,N/A,40,"7,959",568,"810,356","80,197","10,104,565",Europe,126,"1,759",12
31,Oman,"79,159",,421,,"61,421",,"17,317",187,"15,472",82,"305,651","59,741","5,116,311",Asia,65,"12,153",17
32,Bolivia,"75,234","+1,700","2,894",+86,"23,305",+799,"49,035",71,"6,438",248,"161,929","13,857","11,685,848",South America,155,"4,038",72
33,Israel,"70,970",+934,512,+12,"43,850",+361,"26,608",320,"7,716",56,"1,651,766","179,587","9,197,590",Asia,130,"17,964",6
34,Ukraine,"69,884","+1,090","1,693",+20,"38,752",+598,"29,439",114,"1,599",39,"1,029,220","23,546","43,710,142",Europe,625,"25,818",42
35,Dominican Republic,"69,649","+1,734","1,160",+14,"36,470","+1,168","32,019",284,"6,415",107,"260,171","23,964","10,856,866",North America,156,"9,359",42
36,Belgium,"68,006",+671,"9,840",+4,"17,513",+21,"40,653",42,"5,866",849,"1,644,394","141,833","11,593,914",Europe,170,"1,178",7
37,Belarus,"67,808",+143,559,+6,"62,444",+679,"4,805",,"7,176",59,"1,299,428","137,519","9,449,052",Europe,139,"16,903",7
38,Kuwait,"66,957",+428,447,+2,"57,932",+602,"8,578",134,"15,660",105,"505,088","118,132","4,275,623",Asia,64,"9,565",8
39,Panama,"65,256","+1,065","1,421",+24,"39,166",+948,"24,669",161,"15,105",329,"222,990","51,616","4,320,167",North America,66,"3,040",19
40,UAE,"60,506",+283,351,+2,"53,909",+283,"6,246",,"6,112",35,"5,076,384","512,760","9,900,120",Asia,164,"28,205",2
41,Netherlands,"54,301",+338,"6,147",,N/A,N/A,N/A,19,"3,168",359,"962,965","56,188","17,138,136",Europe,316,"2,788",18
42,Singapore,"52,205",+396,27,,"46,491",+183,"5,687",,"8,918",5,"1,321,094","225,667","5,854,179",Asia,112,"216,821",4
43,Portugal,"51,072",+204,"1,735",+8,"36,483",+343,"12,854",41,"5,010",170,"1,591,873","156,157","10,194,078",Europe,200,"5,876",6
44,Romania,"50,886","+1,295","2,343",+39,"27,007",+398,"21,536",409,"2,647",122,"1,202,607","62,551","19,226,116",Europe,378,"8,206",16
45,Guatemala,"49,789",+963,"1,924",+57,"36,816","+1,187","11,049",5,"2,775",107,"156,568","8,727","17,941,458",North America,360,"9,325",115
46,Poland,"45,688",+657,"1,716",+7,"33,987",+344,"9,985",72,"1,207",45,"2,245,168","59,329","37,842,978",Europe,828,"22,053",17
47,Nigeria,"43,151",+462,879,+1,"19,565",+295,"22,707",7,209,4,"272,748","1,321","206,522,290",Africa,"4,786","234,951",757
48,Honduras,"41,426",+482,"1,312",+53,"5,443",+162,"34,671",52,"4,177",132,"102,882","10,374","9,917,119",North America,239,"7,559",96
49,Bahrain,"40,982",+227,147,+1,"37,840",+483,"2,995",41,"24,027",86,"830,998","487,191","1,705,694",Asia,42,"11,603",2
50,Armenia,"38,550",+354,738,+10,"28,997",+631,"8,815",10,"13,007",249,"163,736","55,247","2,963,721",Asia,77,"4,016",18
51,Afghanistan,"36,675",+133,"1,272",+1,"25,509",+38,"9,894",31,941,33,"89,066","2,284","38,995,039",Asia,"1,063","30,656",438
52,Kyrgyzstan,"35,805",+582,"1,378",+14,"25,037","+1,052","9,390",24,"5,481",211,"267,718","40,981","6,532,712",Asia,182,"4,741",24
53,Ghana,"35,501",+359,182,+7,"32,096",+810,"3,223",8,"1,141",6,"391,378","12,575","31,122,829",Africa,877,"171,005",80
54,Switzerland,"35,232",+210,"1,981",+1,"31,100",,"2,151",27,"4,068",229,"791,725","91,424","8,659,916",Europe,246,"4,371",11
55,Japan,"34,372","+1,323","1,006",+2,"24,929",+750,"8,437",87,272,8,"806,067","6,375","126,442,178",Asia,"3,679","125,688",157
56,Azerbaijan,"31,878",+318,448,+7,"25,882",+714,"5,548",66,"3,142",44,"724,953","71,447","10,146,747",Asia,318,"22,649",14
57,Algeria,"30,394",+563,"1,210",+10,"20,537",+455,"8,647",65,692,28,,,"43,913,081",Africa,"1,445","36,292",
58,Ireland,"26,065",+38,"1,763",,"23,364",,938,4,"5,274",357,"632,854","128,049","4,942,296",Europe,190,"2,803",8
59,Serbia,"25,552",+339,573,+8,"14,047",,"10,932",162,"2,925",66,"668,984","76,593","8,734,239",Europe,342,"15,243",13
60,Moldova,"24,733",+390,778,+7,"17,269",+229,"6,686",362,"6,132",193,"128,076","31,756","4,033,136",Europe,163,"5,184",31
61,Morocco,"24,322","+1,063",353,+7,"17,658",+347,"6,311",31,658,10,"1,252,365","33,897","36,946,189",Africa,"1,519","104,663",30
62,Uzbekistan,"24,009",+738,141,+5,"14,464",+784,"9,404",138,717,4,"1,377,915","41,122","33,508,072",Asia,"1,396","237,646",24
63,Austria,"21,130",+175,718,,"18,758",+130,"1,654",16,"2,345",80,"890,461","98,822","9,010,736",Europe,426,"12,550",10
64,Kenya,"20,636",+723,341,+16,"8,165",+44,"12,130",44,383,6,"298,438","5,541","53,861,699",Africa,"2,610","157,952",180
65,Nepal,"19,771",+224,56,+4,"14,399",+151,"5,316",,678,2,"687,818","23,573","29,177,884",Asia,"1,476","521,034",42
66,Venezuela,"18,574",+715,164,+6,"10,421",,"7,989",25,653,6,"1,521,688","53,526","28,428,814",South America,"1,531","173,346",19
67,Costa Rica,"17,820",+530,150,+10,"4,404",+124,"13,266",75,"3,496",29,"84,815","16,637","5,097,968",North America,286,"33,986",60
68,Ethiopia,"17,530",+915,274,+11,"6,950",+187,"10,306",138,152,2,"422,354","3,667","115,176,912",Africa,"6,570","420,354",273
69,Cameroon,"17,255",,391,,"15,320",,"1,544",30,649,15,"149,000","5,602","26,595,322",Africa,"1,541","68,019",178
70,Australia,"16,905",+602,197,+8,"9,982",+224,"6,726",45,662,8,"4,237,260","166,011","25,524,015",Australia/Oceania,"1,510","129,564",6
71,El Salvador,"16,632",+402,448,+9,"8,362",+156,"7,822",485,"2,563",69,"238,917","36,819","6,488,978",North America,390,"14,484",27
72,Czechia,"16,574",+203,382,+3,"11,569",+87,"4,623",22,"1,547",36,"690,799","64,496","10,710,695",Europe,646,"28,038",16
73,Ivory Coast,"16,047",+69,102,+2,"11,428",+268,"4,517",,607,4,"100,685","3,810","26,427,209",Africa,"1,647","259,090",262
74,S. Korea,"14,305",+36,301,+1,"13,183",+51,821,13,279,6,"1,563,796","30,499","51,273,011",Asia,"3,584","170,342",33
75,Denmark,"13,789",+64,615,,"12,578",+52,596,3,"2,380",106,"1,532,427","264,488","5,793,945",Europe,420,"9,421",4
76,Bosnia and Herzegovina,"11,876",+432,339,+11,"5,959",+373,"5,578",,"3,622",103,"139,343","42,496","3,278,983",Europe,276,"9,673",24
77,Palestine,"11,837",+289,82,+1,"5,077",+61,"6,678",,"2,316",16,"155,355","30,400","5,110,391",Asia,432,"62,322",33
78,Bulgaria,"11,690",+270,383,+9,"6,319",+146,"4,988",42,"1,684",55,"267,045","38,459","6,943,707",Europe,594,"18,130",26
79,Sudan,"11,644",+148,746,+21,"6,119",+118,"4,779",,265,17,401,9,"43,926,708",Africa,"3,772","58,883","109,543"
80,Madagascar,"10,868",+120,106,+1,"7,807",+346,"2,955",83,392,4,"40,769","1,469","27,744,000",Africa,"2,553","261,736",681
81,North Macedonia,"10,754",+137,486,+6,"6,554",+534,"3,714",3,"5,162",233,"102,317","49,111","2,083,367",Europe,194,"4,287",20
82,Senegal,"10,232",+126,205,+1,"6,776",+51,"3,251",48,610,12,"107,814","6,426","16,776,618",Africa,"1,640","81,837",156
83,Norway,"9,240",+32,255,,"8,752",,233,1,"1,703",47,"445,946","82,205","5,424,777",Europe,587,"21,274",12
84,DRC,"9,070",+60,215,,"6,796",+359,"2,059",,101,2,,,"89,757,345",Africa,"9,896","417,476",
85,Malaysia,"8,976",+12,125,+1,"8,644",+27,207,3,277,4,"970,644","29,959","32,399,574",Asia,"3,610","259,197",33
86,French Guiana,"7,799",+71,43,,"6,386",+116,"1,370",30,"26,061",144,"39,369","131,556","299,257",South America,38,"6,959",8
87,Finland,"7,432",+9,329,,"6,950",,153,,"1,341",59,"359,461","64,868","5,541,464",Europe,746,"16,843",15
88,Haiti,"7,412",+34,161,+2,"4,467",,"2,784",,649,14,"17,771","1,557","11,413,825",North America,"1,540","70,893",642
89,Tajikistan,"7,409",+43,60,,"6,193",+42,"1,156",,775,6,,,"9,553,948",Asia,"1,290","159,232",
90,Gabon,"7,352",,49,,"4,943",,"2,360",11,"3,297",22,"75,222","33,736","2,229,700",Africa,303,"45,504",30
91,Guinea,"7,308",+66,46,,"6,458",+20,804,24,555,3,"14,407","1,095","13,159,044",Africa,"1,801","286,066",913
92,Luxembourg,"6,695",+79,114,,"5,192",+165,"1,389",7,"10,681",182,"578,592","923,111","626,785",Europe,94,"5,498",1
93,Mauritania,"6,310",+15,157,,"4,962",+73,"1,191",3,"1,354",34,"57,253","12,289","4,658,717",Africa,738,"29,673",81
94,Zambia,"5,963",+408,151,+2,"3,803",+514,"2,009",,324,8,"83,093","4,511","18,421,656",Africa,"3,089","121,998",222
95,Paraguay,"5,338",+131,49,+2,"3,548",+298,"1,741",11,748,7,"127,610","17,873","7,139,655",South America,"1,338","145,707",56
96,Albania,"5,276",+79,157,+3,"2,952",+69,"2,167",17,"1,834",55,"35,986","12,506","2,877,522",Europe,545,"18,328",80
97,Croatia,"5,139",+68,145,+1,"4,267",+89,727,6,"1,253",35,"118,955","28,992","4,102,989",Europe,798,"28,296",34
98,Djibouti,"5,084",+3,58,,"4,999",,27,,"5,140",59,"56,721","57,343","989,151",Africa,195,"17,054",17
99,Equatorial Guinea,"4,821","+1,750",83,+32,"2,182","+1,340","2,556",,"3,428",59,"44,356","31,542","1,406,242",Africa,292,"16,943",32
100,CAR,"4,608",+3,59,,"1,606",+32,"2,943",2,953,12,"29,499","6,099","4,836,374",Africa,"1,050","81,972",164
101,Lebanon,"4,555",+221,61,+4,"1,761",+8,"2,733",28,668,9,"302,113","44,280","6,822,719",Asia,"1,498","111,848",23
102,Hungary,"4,505",+21,596,,"3,353",+7,556,6,466,62,"339,163","35,117","9,658,185",Europe,"2,144","16,205",28
103,Greece,"4,477",+76,206,+3,"1,374",,"2,897",9,430,20,"529,855","50,857","10,418,503",Europe,"2,327","50,575",20
104,Malawi,"4,078",+220,114,+7,"1,875",+115,"2,089",4,213,6,"29,599","1,544","19,166,708",Africa,"4,700","168,129",648
105,Maldives,"3,793",+74,16,,"2,607",+39,"1,170",12,"7,007",30,"78,900","145,762","541,292",Asia,143,"33,831",7
106,Nicaragua,"3,672",,116,,"2,492",,"1,064",,554,17,,,"6,630,971",North America,"1,806","57,164",
107,Libya,"3,621",+183,74,+1,618,+14,"2,929",,526,11,"50,036","7,274","6,878,821",Africa,"1,900","92,957",137
108,Thailand,"3,310",+6,58,,"3,125",+14,127,1,47,0.8,"717,814","10,282","69,815,031",Asia,"21,092","1,203,707",97
109,Hong Kong,"3,273",+121,27,+2,"1,751",+91,"1,495",43,436,4,"593,962","79,173","7,502,045",Asia,"2,292","277,854",13
110,Somalia,"3,212",,93,,"1,562",,"1,557",2,202,6,,,"15,925,715",Africa,"4,958","171,244",
111,Congo,"3,200",,54,,829,,"2,317",,579,10,,,"5,528,273",Africa,"1,728","102,375",
112,Zimbabwe,"3,169",+77,67,+14,"1,004",+80,"2,098",,213,5,"131,035","8,806","14,880,255",Africa,"4,696","222,093",114
113,Montenegro,"3,073",+57,48,+1,"1,005",+74,"2,020",,"4,893",76,"35,331","56,253","628,073",Europe,204,"13,085",18
114,Mayotte,"2,962",,39,,"2,721",,202,1,"10,838",143,"13,000","47,565","273,310",Africa,92,"7,008",21
115,Sri Lanka,"2,815",+1,11,,"2,391",+58,413,1,131,0.5,"155,540","7,261","21,420,894",Asia,"7,610","1,947,354",138
116,Eswatini,"2,648",+71,41,+1,"1,214",+80,"1,393",5,"2,280",35,"20,784","17,899","1,161,151",Africa,439,"28,321",56
117,Cuba,"2,608",+11,87,,"2,355",,166,1,230,8,"264,147","23,322","11,326,012",North America,"4,343","130,184",43
118,Mali,"2,535",+13,124,,"1,937",+6,474,,125,6,"22,693","1,118","20,293,300",Africa,"8,005","163,656",894
119,Cabo Verde,"2,451",+33,23,,"1,824",+130,604,,"4,404",41,"41,634","74,816","556,482",Africa,227,"24,195",13
120,South Sudan,"2,322",,46,,"1,175",,"1,101",,207,4,"12,044","1,075","11,204,421",Africa,"4,825","243,574",930
121,Slovakia,"2,292",+27,29,+1,"1,695",+20,568,2,420,5,"261,562","47,906","5,459,872",Europe,"2,382","188,271",21
122,Slovenia,"2,156",+17,119,+1,"1,797",+17,240,3,"1,037",57,"131,529","63,267","2,078,963",Europe,964,"17,470",16
123,Namibia,"2,129",+77,10,,166,+2,"1,953",24,837,4,"26,261","10,321","2,544,509",Africa,"1,195","254,451",97
124,Lithuania,"2,075",+13,80,,"1,644",+1,351,6,763,29,"519,929","191,239","2,718,739",Europe,"1,310","33,984",5
125,Estonia,"2,064",+13,69,,"1,930",+4,65,,"1,556",52,"119,213","89,863","1,326,612",Europe,643,"19,226",11
126,Rwanda,"2,022",+28,5,,"1,106",+21,911,,156,0.4,"263,399","20,299","12,976,267",Africa,"6,418","2,595,253",49
127,Guinea-Bissau,"1,981",,26,,803,,"1,152",5,"1,005",13,"1,500",761,"1,971,513",Africa,995,"75,827","1,314"
128,Iceland,"1,885",+13,10,,"1,825",+2,50,,"5,521",29,"133,285","390,374","341,429",Europe,181,"34,143",3
129,Mozambique,"1,864",+56,11,,641,+3,"1,212",,60,0.4,"57,730","1,843","31,319,551",Africa,"16,802","2,847,232",543
130,Sierra Leone,"1,823",+5,67,,"1,362",,394,,228,8,,,"7,989,505",Africa,"4,383","119,246",
131,Benin,"1,805",,36,,"1,036",,733,1,149,3,"85,863","7,069","12,146,753",Africa,"6,730","337,410",141
132,Yemen,"1,728",+2,493,+6,862,+6,373,,58,17,120,4,"29,876,103",Asia,"17,289","60,601","248,968"
133,Suriname,"1,650",+43,26,,"1,080",+77,544,10,"2,811",44,"1,619","2,758","587,067",South America,356,"22,580",363
134,New Zealand,"1,560",,22,,"1,518",+4,20,,312,4,"465,066","92,974","5,002,100",Australia/Oceania,"3,206","227,368",11
135,Tunisia,"1,535",+21,50,,"1,195",+8,290,3,130,4,"95,858","8,104","11,828,775",Africa,"7,706","236,576",123
136,Uruguay,"1,264",+21,35,,994,+16,235,5,364,10,"113,537","32,675","3,474,759",South America,"2,749","99,279",31
137,Latvia,"1,231",+3,32,+1,"1,052",,147,,653,17,"198,508","105,350","1,884,276",Europe,"1,531","58,884",9
138,Jordan,"1,193",+2,11,,"1,084",+12,98,3,117,1,"597,895","58,551","10,211,479",Asia,"8,559","928,316",17
139,Liberia,"1,186",+5,75,+2,670,+3,441,,234,15,,,"5,066,664",Africa,"4,272","67,556",
140,Georgia,"1,168",+8,17,,940,+5,211,5,293,4,"225,145","56,449","3,988,493",Asia,"3,415","234,617",18
141,Uganda,"1,154",+7,3,+1,"1,028",,123,,25,0.07,"272,805","5,951","45,844,056",Africa,"39,726","15,281,352",168
142,Angola,"1,148",+39,52,+1,437,+42,659,5,35,2,"63,371","1,924","32,939,462",Africa,"28,693","633,451",520
143,Niger,"1,134",,69,,"1,028",,37,,47,3,"9,052",373,"24,266,980",Africa,"21,399","351,695","2,681"
144,Cyprus,"1,114",+24,19,,852,,243,,922,16,"196,479","162,636","1,208,094",Asia,"1,084","63,584",6
145,Burkina Faso,"1,106",,53,,935,,118,,53,3,,,"20,945,420",Africa,"18,938","395,197",
146,Togo,941,+33,19,+1,641,+15,281,2,113,2,"42,516","5,126","8,293,393",Africa,"8,813","436,494",195
147,Chad,936,+1,75,,813,,48,,57,5,,,"16,460,207",Africa,"17,586","219,469",
148,Andorra,925,+3,52,,807,+1,66,,"11,970",673,"3,750","48,527","77,276",Europe,84,"1,486",21
149,Sao Tome and Principe,871,+1,15,,778,+7,78,,"3,969",68,"2,918","13,295","219,477",Africa,252,"14,632",75
150,Jamaica,864,+8,10,,724,,130,,292,3,"37,527","12,668","2,962,266",North America,"3,429","296,227",79
151,Malta,824,+10,9,,665,,150,,"1,866",20,"126,999","287,560","441,644",Europe,536,"49,072",3
152,Botswana,804,,2,,63,,739,1,341,0.8,"68,423","29,051","2,355,296",Africa,"2,929","1,177,648",34
153,Syria,757,+19,43,+2,237,+8,477,,43,2,,,"17,532,611",Asia,"23,161","407,735",
154,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
155,San Marino,699,,42,,657,,0,,"20,597","1,238","6,068","178,802","33,937",Europe,49,808,6
156,Réunion,660,+3,4,,592,,64,4,737,4,"35,419","39,537","895,847",Africa,"1,357","223,962",25
157,Lesotho,604,,13,,144,,447,,282,6,"7,463","3,481","2,143,665",Africa,"3,549","164,897",287
158,Channel Islands,587,,47,,533,,7,,"3,374",270,"30,721","176,562","173,996",Europe,296,"3,702",6
159,Bahamas,574,+66,14,,91,,469,1,"1,459",36,"4,286","10,891","393,554",North America,686,"28,111",92
160,Vietnam,546,+37,2,+2,373,+4,171,,6,0.02,"430,000","4,414","97,411,127",Asia,"178,409","48,705,564",227
161,Tanzania,509,,21,,183,,305,7,9,0.4,,,"59,858,379",Africa,"117,600","2,850,399",
162,Gambia,498,+95,9,+1,68,+2,421,,206,4,"4,859","2,006","2,421,636",Africa,"4,863","269,071",498
163,Taiwan,467,,7,,441,,19,,20,0.3,"81,826","3,435","23,820,494",Asia,"51,007","3,402,928",291
164,Guyana,413,+12,20,,185,,208,3,525,25,"4,705","5,979","786,874",South America,"1,905","39,344",167
165,Burundi,387,,1,,304,,82,,32,0.08,"14,362","1,205","11,916,385",Africa,"30,792","11,916,385",830
166,Comoros,378,,7,,330,,41,,434,8,,,"871,022",Africa,"2,304","124,432",
167,Myanmar,353,,6,,296,+1,51,,6,0.1,"112,381","2,064","54,440,419",Asia,"154,222","9,073,403",484
168,Mauritius,344,,10,,332,,2,,270,8,"205,285","161,394","1,271,950",Africa,"3,698","127,195",6
169,Isle of Man,336,,24,,312,,0,,"3,950",282,"8,181","96,167","85,071",Europe,253,"3,545",10
170,Mongolia,291,,,,225,,66,4,89,,"35,477","10,808","3,282,478",Asia,"11,280",,93
171,Eritrea,279,,,,225,,54,,79,,,,"3,550,370",Africa,"12,725",,
172,Martinique,269,,15,,98,,156,4,717,40,"12,227","32,584","375,240",North America,"1,395","25,016",31
173,Guadeloupe,265,+21,14,,179,+3,72,,662,35,"17,003","42,494","400,130",North America,"1,510","28,581",24
174,Cambodia,234,,,,164,+2,70,1,14,,"63,364","3,786","16,737,581",Asia,"71,528",,264
175,Faeroe Islands,225,,,,189,+1,36,1,"4,603",,"37,550","768,224","48,879",Europe,217,,1
176,Cayman Islands,203,,1,,202,,0,,"3,086",15,"30,122","457,886","65,785",North America,324,"65,785",2
177,Gibraltar,187,,,,181,+1,6,,"5,551",,"21,244","630,573","33,690",Europe,180,,2
178,Trinidad and Tobago,169,+5,8,,132,+2,29,,121,6,"7,766","5,548","1,399,876",North America,"8,283","174,985",180
179,Bermuda,156,,9,,141,,6,,"2,506",145,"20,962","336,696","62,258",North America,399,"6,918",3
180,Brunei,141,,3,,138,,0,,322,7,"40,202","91,822","437,825",Asia,"3,105","145,942",11
181,Sint Maarten,128,+2,15,,64,,49,,"2,983",350,857,"19,969","42,916",North America,335,"2,861",50
182,Aruba,121,+1,3,,105,,13,,"1,133",28,"11,449","107,195","106,805",North America,883,"35,602",9
183,Monaco,120,,4,,105,,11,,"3,056",102,"38,209","973,106","39,265",Europe,327,"9,816",1
184,Seychelles,114,,,,39,,75,,"1,159",,,,"98,398",Africa,863,,
185,Barbados,110,,7,,96,,7,,383,24,"10,881","37,859","287,405",North America,"2,613","41,058",26
186,Turks and Caicos,107,+3,2,,37,,68,3,"2,761",52,"1,179","30,419","38,759",North America,362,"19,380",33
187,Bhutan,101,,,,88,,13,,131,,"43,196","55,931","772,303",Asia,"7,647",,18
188,Antigua and Barbuda,91,,3,,67,,21,1,929,31,"1,387","14,154","97,996",North America,"1,077","32,665",71
189,Liechtenstein,88,,1,,85,,2,,"2,307",26,900,"23,599","38,137",Europe,433,"38,137",42
190,Papua New Guinea,72,+9,2,,11,,59,,8,0.2,"10,000","1,116","8,960,226",Australia/Oceania,"124,448","4,480,113",896
191,French Polynesia,62,,,,62,,0,,221,,"5,390","19,178","281,045",Australia/Oceania,"4,533",,52
192,St. Vincent Grenadines,54,+2,,,44,+5,10,,487,,"1,866","16,815","110,970",North America,"2,055",,59
193,Saint Martin,53,,3,,41,,9,1,"1,369",77,"1,080","27,894","38,718",North America,731,"12,906",36
194,Belize,48,,2,,27,,19,,121,5,"3,251","8,164","398,193",North America,"8,296","199,097",122
195,Macao,46,,,,46,,0,,71,,"4,071","6,263","650,048",Asia,"14,131",,160
196,Curaçao,29,,1,,24,,4,,177,6,"1,080","6,579","164,150",North America,"5,660","164,150",152
197,Fiji,27,,1,+1,18,,8,,30,1,"6,693","7,462","896,989",Australia/Oceania,"33,222","896,989",134
198,Saint Lucia,25,,,,22,,3,,136,,"3,348","18,226","183,698",North America,"7,348",,55
199,Grenada,24,,,,23,,1,,213,,"6,252","55,540","112,567",North America,"4,690",,18
200,Timor-Leste,24,,,,24,,0,,18,,"1,568","1,188","1,320,400",Asia,"55,017",,842
201,New Caledonia,22,,,,22,,0,,77,,"10,186","35,650","285,725",Australia/Oceania,"12,988",,28
202,Laos,20,,,,19,,1,,3,,"27,106","3,721","7,284,019",Asia,"364,201",,269
203,Dominica,18,,,,18,,0,,250,,"1,005","13,958","72,001",North America,"4,000",,72
204,Saint Kitts and Nevis,17,,,,16,+1,1,,319,,"1,026","19,274","53,231",North America,"3,131",,52
205,Greenland,14,,,,13,,1,,247,,"5,856","103,139","56,778",North America,"4,056",,10
206,Falkland Islands,13,,,,13,,0,,"3,728",,"1,816","520,792","3,487",South America,268,,2
207,Montserrat,12,,1,,10,,1,,"2,404",200,61,"12,220","4,992",North America,416,"4,992",82
