#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/1M pop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
35,Dominican Republic,"82,224","+1,130","1,371",+25,"47,095","+1,429","33,758",300,"7,571",126,"304,501","28,038","10,860,430",North America,132,"7,922",36
36,Panama,"77,377",+913,"1,703",+23,"51,597",+932,"24,077",162,"17,901",394,"258,224","59,741","4,322,396",North America,56,"2,538",17
37,Belgium,"75,008",+388,"9,885",+6,"17,841",+49,"47,282",77,"6,469",852,"1,888,690","162,880","11,595,564",Europe,155,"1,173",6
38,Kuwait,"73,785",+717,489,+3,"65,451",+692,"7,845",117,"17,249",114,"543,858","127,138","4,277,694",Asia,58,"8,748",8
39,Belarus,"69,102",+97,595,+3,"65,893",+674,"2,614",,"7,313",63,"1,384,026","146,474","9,448,950",Europe,137,"15,881",7
40,Romania,"65,177","+1,415","2,807",+43,"31,048",+463,"31,322",485,"3,391",146,"1,427,626","74,271","19,221,931",Europe,295,"6,848",13
41,UAE,"63,212",+246,358,,"57,193",+232,"5,661",,"6,382",36,"5,700,145","575,538","9,904,037",Asia,157,"27,665",2
42,Netherlands,"60,627",+654,"6,161",+2,N/A,N/A,N/A,35,"3,537",359,"1,195,475","69,750","17,139,375",Europe,283,"2,782",14
43,Guatemala,"59,089","+1,123","2,267",+34,"47,394",+952,"9,428",5,"3,291",126,"185,374","10,326","17,952,340",North America,304,"7,919",97
44,Singapore,"55,395",+42,27,,"50,520",+392,"4,848",,"9,460",5,"1,610,906","275,101","5,855,685",Asia,106,"216,877",4
45,Poland,"53,676",+715,"1,830",+9,"37,611",+461,"14,235",76,"1,418",48,"2,281,604","60,293","37,841,625",Europe,705,"20,678",17
46,Portugal,"53,223",+278,"1,764",+3,"38,940",+180,"12,519",40,"5,221",173,"1,783,267","174,948","10,193,108",Europe,192,"5,778",6
47,Japan,"50,210","+1,282","1,059",+7,"34,888",+913,"14,263",177,397,8,"1,058,164","8,370","126,429,540",Asia,"2,518","119,386",119
48,Honduras,"48,403",+531,"1,515",+9,"6,805",+156,"40,083",44,"4,878",153,"118,409","11,934","9,922,288",North America,205,"6,549",84
49,Nigeria,"47,743",+453,956,,"33,943",+334,"12,844",7,231,5,"338,084","1,636","206,690,310",Africa,"4,329","216,203",611
50,Bahrain,"45,264",+460,166,+1,"41,836",+332,"3,262",38,"26,507",97,"933,762","546,813","1,707,644",Asia,38,"10,287",2
51,Ghana,"41,572",+168,223,+8,"39,320",+265,"2,029",6,"1,335",7,"416,988","13,389","31,144,138",Africa,749,"139,660",75
52,Armenia,"40,794",+201,806,+3,"33,492",+335,"6,496",,"13,764",272,"179,032","60,404","2,963,902",Asia,73,"3,677",17
53,Kyrgyzstan,"40,759",+304,"1,484",+6,"32,997",+263,"6,278",24,"6,236",227,"267,718","40,959","6,536,245",Asia,160,"4,404",24
54,Afghanistan,"37,345",+76,"1,354",+10,"26,694",+279,"9,297",31,957,35,"97,199","2,491","39,023,854",Asia,"1,045","28,821",401
55,Switzerland,"37,169",+274,"1,991",+1,"32,700",+300,"2,478",23,"4,291",230,"854,885","98,694","8,661,989",Europe,233,"4,351",10
56,Algeria,"36,699",+495,"1,333",+11,"25,627",+364,"9,739",53,835,30,,,"43,939,076",Africa,"1,197","32,963",
57,Morocco,"36,694","+1,499",556,+23,"25,677",+292,"10,461",31,993,15,"1,516,402","41,028","36,960,529",Africa,"1,007","66,476",24
58,Azerbaijan,"33,824",+93,497,+2,"31,058",+202,"2,269",,"3,332",49,"804,513","79,264","10,149,740",Asia,300,"20,422",13
59,Uzbekistan,"32,465",+718,210,+6,"25,106","+1,402","7,149",428,968,6,"1,377,915","41,102","33,523,982",Asia,"1,033","159,638",24
60,Venezuela,"29,088","+1,150",247,+9,"21,042","+1,336","7,799",81,"1,023",9,"1,611,225","56,681","28,426,184",South America,977,"115,086",18
61,Serbia,"28,751",+254,658,+6,"18,965",,"9,128",87,"3,292",75,"770,997","88,285","8,733,091",Europe,304,"13,272",11
62,Moldova,"28,697",+474,863,+6,"19,998",+258,"7,836",362,"7,116",214,"128,076","31,758","4,032,830",Europe,141,"4,673",31
63,Kenya,"28,104",+679,456,+18,"14,610",+743,"13,038",44,521,8,"369,091","6,848","53,900,622",Africa,"1,918","118,203",146
64,Ireland,"26,838",+37,"1,774",+1,"23,364",,"1,700",6,"5,428",359,"680,602","137,659","4,944,104",Europe,184,"2,787",7
65,Ethiopia,"25,118",+943,463,+23,"11,034",+338,"13,621",190,218,4,"535,431","4,645","115,270,560",Africa,"4,589","248,964",215
66,Costa Rica,"25,057",+549,263,+8,"8,189",+218,"16,605",88,"4,914",52,"108,819","21,339","5,099,492",North America,204,"19,390",47
67,Nepal,"24,432",+484,91,+8,"16,728",+64,"7,613",,837,3,"785,581","26,908","29,195,088",Asia,"1,195","320,825",37
68,Austria,"22,439",+194,724,+1,"20,268",+145,"1,447",25,"2,490",80,"983,018","109,074","9,012,418",Europe,402,"12,448",9
69,Australia,"22,127",+414,352,+21,"12,779",+392,"8,996",51,867,14,"5,030,086","196,998","25,533,713",Australia/Oceania,"1,154","72,539",5
70,El Salvador,"21,644",+375,577,+7,"10,056",+181,"11,011",484,"3,335",89,"268,539","41,377","6,490,049",North America,300,"11,248",24
71,Czechia,"19,075",+292,391,,"13,407",+185,"5,277",24,"1,781",37,"767,598","71,662","10,711,344",Europe,562,"27,395",14
72,Cameroon,"18,263",+50,401,+3,"15,320",,"2,542",30,686,15,"149,000","5,598","26,617,053",Africa,"1,457","66,377",179
73,Ivory Coast,"16,847",,105,,"13,321",,"3,421",,637,4,"110,359","4,173","26,448,690",Africa,"1,570","251,892",240
74,Palestine,"15,184",+309,105,+1,"8,369",+188,"6,710",,"2,969",21,"214,862","42,012","5,114,289",Asia,337,"48,708",24
75,Denmark,"15,070",+111,621,,"13,066",+78,"1,383",1,"2,601",107,"1,804,613","311,429","5,794,612",Europe,385,"9,331",3
76,Bosnia and Herzegovina,"14,961",+253,453,+6,"8,827",+416,"5,681",,"4,564",138,"156,047","47,600","3,278,317",Europe,219,"7,237",21
77,S. Korea,"14,714",+54,305,,"13,786",+57,623,15,287,6,"1,646,652","32,114","51,274,453",Asia,"3,485","168,113",31
78,Bulgaria,"13,893",+171,482,+11,"8,479",+325,"4,932",63,"2,001",69,"318,974","45,948","6,942,002",Europe,500,"14,402",22
79,Madagascar,"13,397",+80,156,+4,"11,529",+253,"1,712",103,482,6,"49,957","1,799","27,767,416",Africa,"2,073","177,996",556
80,North Macedonia,"12,217",+134,530,+1,"8,487",+239,"3,200",6,"5,864",254,"119,102","57,168","2,083,364",Europe,171,"3,931",17
81,Sudan,"12,033",,786,,"6,282",,"4,965",,274,18,401,9,"43,960,364",Africa,"3,653","55,929","109,627"
82,Senegal,"11,587",+207,242,+4,"7,523",+74,"3,822",52,690,14,"123,824","7,374","16,791,135",Africa,"1,449","69,385",136
83,Norway,"9,783",+33,256,,"8,857",,670,2,"1,803",47,"508,770","93,762","5,426,165",Europe,555,"21,196",11
84,DRC,"9,538",+39,225,,"8,421",+46,892,,106,3,,,"89,847,021",Africa,"9,420","399,320",
85,Malaysia,"9,114",+11,125,,"8,817",+8,172,1,281,4,"1,074,020","33,135","32,413,170",Asia,"3,556","259,305",30
86,Zambia,"8,501",+226,246,+5,"7,233",+229,"1,022",,461,13,"95,593","5,184","18,438,601",Africa,"2,169","74,954",193
87,French Guiana,"8,423",+63,50,+1,"7,713",+81,660,18,"28,122",167,"43,220","144,301","299,512",South America,36,"5,990",7
88,Guinea,"8,116",+98,50,,"7,060",+40,"1,006",24,616,4,"14,407","1,094","13,170,766",Africa,"1,623","263,415",914
89,Gabon,"8,077",+71,51,,"5,920",+97,"2,106",9,"3,620",23,"96,203","43,113","2,231,427",Africa,276,"43,753",23
90,Paraguay,"8,018",+499,93,+7,"5,384",+58,"2,541",35,"1,123",13,"144,517","20,233","7,142,527",South America,891,"76,801",49
91,Tajikistan,"7,912",+41,63,,"6,696",+43,"1,153",,828,7,,,"9,560,989",Asia,"1,208","151,762",
92,Haiti,"7,743",+94,187,+4,"5,123",+141,"2,433",,678,16,"18,933","1,658","11,418,382",North America,"1,475","61,061",603
93,Finland,"7,642",+19,333,,"7,050",+70,259,1,"1,379",60,"431,318","77,831","5,541,745",Europe,725,"16,642",13
94,Lebanon,"7,413",+292,89,+2,"2,407",+30,"4,917",44,"1,087",13,"383,947","56,283","6,821,721",Asia,920,"76,649",18
95,Luxembourg,"7,300",+58,122,,"6,262",+40,916,3,"11,641",195,"661,307","1,054,516","627,119",Europe,86,"5,140",1
96,Albania,"6,817",+141,208,+3,"3,552",+72,"3,057",20,"2,369",72,"42,854","14,893","2,877,419",Europe,422,"13,834",67
97,Mauritania,"6,622",+24,157,,"5,741",+37,724,3,"1,420",34,"58,147","12,471","4,662,738",Africa,704,"29,699",80
98,Libya,"6,611",+309,132,,778,+38,"5,701",,961,19,"68,201","9,910","6,881,885",Africa,"1,041","52,135",101
99,Greece,"6,177",+235,216,+2,"3,804",,"2,157",24,593,21,"679,785","65,258","10,416,842",Europe,"1,686","48,226",15
100,Croatia,"5,870",+130,160,,"5,024",+62,686,8,"1,431",39,"132,292","32,249","4,102,164",Europe,699,"25,639",31
101,Maldives,"5,366",+143,21,+1,"2,884",+35,"2,461",12,"9,908",39,"91,903","169,686","541,605",Asia,101,"25,791",6
102,Djibouti,"5,358",+10,59,,"5,150",+17,149,,"5,414",60,"61,903","62,552","989,622",Africa,185,"16,773",16
103,Zimbabwe,"4,893",+75,122,+18,"1,620",+96,"3,151",,329,8,"149,748","10,059","14,887,351",Africa,"3,043","122,027",99
104,Equatorial Guinea,"4,821",,83,,"2,182",,"2,556",,"3,425",59,"44,356","31,508","1,407,761",Africa,292,"16,961",32
105,Hungary,"4,768",+22,605,,"3,529",+2,634,5,494,63,"366,356","37,935","9,657,384",Europe,"2,025","15,963",26
106,Malawi,"4,752",+38,152,,"2,529",+52,"2,071",4,248,8,"35,751","1,864","19,182,969",Africa,"4,037","126,204",537
107,CAR,"4,652",+7,61,,"1,728",+5,"2,863",2,961,13,"29,930","6,185","4,839,131",Africa,"1,040","79,330",162
108,Hong Kong,"4,244",+62,63,+5,"3,189",+137,992,30,566,8,"692,430","92,274","7,504,037",Asia,"1,768","119,112",11
109,Nicaragua,"4,115",,128,,"2,913",,"1,074",,620,19,,,"6,633,554",North America,"1,612","51,825",
110,Montenegro,"3,813",+65,73,+2,"2,638",+80,"1,102",,"6,071",116,"40,868","65,069","628,076",Europe,165,"8,604",15
111,Congo,"3,745",,60,,"1,625",,"2,060",,677,11,,,"5,532,739",Africa,"1,477","92,212",
112,Eswatini,"3,525",+115,63,,"1,910",+190,"1,552",10,"3,035",54,"27,837","23,965","1,161,545",Africa,330,"18,437",42
113,Namibia,"3,406",+177,22,+3,835,+120,"2,549",12,"1,338",9,"36,287","14,252","2,546,020",Africa,748,"115,728",70
114,Thailand,"3,356",+5,58,,"3,169",+6,129,1,48,0.8,"749,213","10,731","69,820,757",Asia,"20,805","1,203,806",93
115,Somalia,"3,227",,93,,"1,728",,"1,406",2,202,6,,,"15,940,309",Africa,"4,940","171,401",
116,Cuba,"3,128",+35,88,,"2,504",+32,536,6,276,8,"309,908","27,363","11,325,786",North America,"3,621","128,702",37
117,Mayotte,"3,091",,39,,"2,835",,217,1,"11,301",143,"13,000","47,527","273,527",Africa,88,"7,014",21
118,Cabo Verde,"3,000",+80,33,,"2,172",+24,795,,"5,389",59,"61,633","110,715","556,680",Africa,186,"16,869",9
119,Sri Lanka,"2,881",+1,11,,"2,638",+16,232,1,134,0.5,"166,737","7,783","21,423,831",Asia,"7,436","1,947,621",128
120,Slovakia,"2,690",+75,31,,"1,884",+10,775,4,493,6,"284,111","52,035","5,459,958",Europe,"2,030","176,128",19
121,Suriname,"2,653",+94,39,,"1,789",+77,825,15,"4,518",66,"4,060","6,914","587,240",South America,221,"15,057",145
122,Mali,"2,582",+5,125,,"1,977",+4,480,,127,6,"28,652","1,411","20,312,502",Africa,"7,867","162,500",709
123,Mozambique,"2,559",+78,19,+2,951,+41,"1,589",,82,0.6,"72,461","2,311","31,348,373",Africa,"12,250","1,649,914",433
124,South Sudan,"2,477",+5,47,,"1,175",,"1,255",,221,4,"12,044","1,075","11,208,723",Africa,"4,525","238,483",931
125,Lithuania,"2,309",+26,81,,"1,683",+4,545,6,850,30,"561,555","206,644","2,717,503",Europe,"1,177","33,549",5
126,Slovenia,"2,303",+31,129,,"1,960",,214,2,"1,108",62,"137,845","66,304","2,078,972",Europe,903,"16,116",15
127,Rwanda,"2,189",+18,8,+1,"1,524",+46,657,,169,0.6,"314,539","24,220","12,986,826",Africa,"5,933","1,623,353",41
128,Estonia,"2,174",+7,63,,"1,975",+7,136,,"1,639",47,"129,633","97,715","1,326,642",Europe,610,"21,058",10
129,Guinea-Bissau,"2,088",,29,,"1,015",,"1,044",5,"1,058",15,"1,500",760,"1,973,042",Africa,945,"68,036","1,315"
130,Benin,"2,014",+13,38,,"1,681",,295,,166,3,"101,987","8,389","12,157,199",Africa,"6,036","319,926",119
131,Iceland,"1,972",+4,10,,"1,847",+3,115,1,"5,774",29,"168,233","492,627","341,502",Europe,173,"34,150",2
132,Sierra Leone,"1,937",+5,69,,"1,483",+5,385,,242,9,,,"7,994,833",Africa,"4,127","115,867",
133,Yemen,"1,841",+10,528,+5,937,+22,376,,62,18,120,4,"29,897,690",Asia,"16,240","56,624","249,147"
134,Tunisia,"1,780",+42,52,,"1,278",+6,450,9,150,4,"107,534","9,088","11,832,827",Africa,"6,648","227,554",110
135,Angola,"1,762",+27,80,,577,+2,"1,105",20,53,2,"64,747","1,964","32,973,139",Africa,"18,713","412,164",509
136,New Zealand,"1,579",+9,22,,"1,531",+5,26,,316,4,"498,480","99,654","5,002,100",Australia/Oceania,"3,168","227,368",10
137,Gambia,"1,477",+131,33,+1,247,+20,"1,197",,609,14,"5,834","2,407","2,423,871",Africa,"1,641","73,451",415
138,Uruguay,"1,393",+8,37,,"1,163",+6,193,5,401,11,"137,186","39,476","3,475,153",South America,"2,495","93,923",25
139,Uganda,"1,332",+19,9,,"1,139",+1,184,,29,0.2,"304,485","6,635","45,891,647",Africa,"34,453","5,099,072",151
140,Syria,"1,327",,53,,385,,889,,76,3,,,"17,546,590",Asia,"13,223","331,068",
141,Latvia,"1,303",+10,32,,"1,078",,193,,692,17,"218,756","116,137","1,883,597",Europe,"1,446","58,862",9
142,Jordan,"1,303",+20,11,,"1,215",+26,77,3,128,1,"665,653","65,166","10,214,797",Asia,"7,839","928,618",15
143,Cyprus,"1,291",+14,20,,870,,401,5,"1,068",17,"239,630","198,306","1,208,382",Asia,936,"60,419",5
144,Georgia,"1,278",+14,17,,"1,058",+4,203,,320,4,"258,525","64,822","3,988,243",Asia,"3,121","234,603",15
145,Liberia,"1,252",+2,82,+1,738,+2,432,,247,16,,,"5,070,572",Africa,"4,050","61,836",
146,Burkina Faso,"1,213",+2,54,,995,+5,164,,58,3,,,"20,964,283",Africa,"17,283","388,227",
147,Malta,"1,190",+49,9,,695,+3,486,,"2,694",20,"147,411","333,749","441,682",Europe,371,"49,076",3
148,Niger,"1,161",+3,69,,"1,075",+10,17,,48,3,"9,052",373,"24,295,885",Africa,"20,927","352,114","2,684"
149,Togo,"1,092",+22,26,,782,+30,284,2,132,3,"50,218","6,051","8,299,771",Africa,"7,601","319,222",165
150,Botswana,"1,066",,2,,80,,984,1,452,0.8,"80,163","34,013","2,356,855",Africa,"2,211","1,178,428",29
151,Jamaica,"1,047",+16,14,,753,+8,280,,353,5,"44,371","14,977","2,962,689",North America,"2,830","211,621",67
152,Bahamas,"1,036",+47,15,,122,+6,899,1,"2,632",38,"7,096","18,025","393,677",North America,380,"26,245",55
153,Andorra,977,+14,53,+1,855,+16,69,1,"12,642",686,"3,750","48,525","77,280",Europe,79,"1,458",21
154,Chad,949,+3,76,,859,,14,,58,5,,,"16,475,724",Africa,"17,361","216,786",
155,Vietnam,883,+17,17,+1,409,+10,457,,9,0.2,"621,823","6,382","97,439,813",Asia,"110,351","5,731,754",157
156,Sao Tome and Principe,882,+1,15,,807,+3,60,,"4,016",68,"3,190","14,526","219,610",Africa,249,"14,641",69
157,Lesotho,798,+17,24,,175,,599,,372,11,"8,771","4,091","2,144,221",Africa,"2,687","89,343",244
158,Aruba,798,+81,3,,114,,681,,"7,471",28,"14,047","131,503","106,819",North America,134,"35,606",8
159,Réunion,734,+32,5,,631,,98,4,819,6,"35,419","39,528","896,056",Africa,"1,221","179,211",25
160,Diamond Princess,712,,13,,651,,48,4,,,,,,,,,
161,San Marino,699,,42,,657,,0,,"20,596","1,238","6,068","178,791","33,939",Europe,49,808,6
162,Guyana,623,+21,22,,191,+2,410,5,792,28,"5,462","6,940","786,998",South America,"1,263","35,773",144
163,Channel Islands,603,+4,47,,545,,11,,"3,465",270,"52,055","299,084","174,048",Europe,289,"3,703",3
164,Tanzania,509,,21,,183,,305,7,8,0.4,,,"59,914,387",Africa,"117,710","2,853,066",
165,Taiwan,481,+1,7,,450,+7,24,,20,0.3,"83,828","3,519","23,821,903",Asia,"49,526","3,403,129",284
166,Burundi,409,+1,1,,315,,93,,34,0.08,"17,306","1,451","11,928,046",Africa,"29,164","11,928,046",689
167,Comoros,399,,7,,379,,13,,458,8,,,"871,630",Africa,"2,185","124,519",
168,Guadeloupe,367,+50,14,,289,+103,64,4,917,35,"21,269","53,155","400,132",North America,"1,090","28,581",19
169,Myanmar,361,+1,6,,318,+5,37,,7,0.1,"127,726","2,346","54,452,359",Asia,"150,838","9,075,393",426
170,Mauritius,344,,10,,334,,0,,270,8,"205,285","161,385","1,272,019",Africa,"3,698","127,202",6
171,Faeroe Islands,339,+21,,,225,,114,,"6,935",,"63,847","1,306,065","48,885",Europe,144,,1
172,Isle of Man,336,,24,,312,,0,,"3,949",282,"8,958","105,282","85,086",Europe,253,"3,545",9
173,Martinique,336,,16,,98,,222,2,895,43,"12,227","32,585","375,230",North America,"1,117","23,452",31
174,Trinidad and Tobago,326,+26,8,,139,,179,,233,6,"12,122","8,658","1,400,024",North America,"4,295","175,003",115
175,Mongolia,293,,,,269,+6,24,1,89,,"41,584","12,662","3,284,210",Asia,"11,209",,79
176,Papua New Guinea,287,+73,3,,78,+7,206,,32,0.3,"11,920","1,329","8,965,791",Australia/Oceania,"31,240","2,988,597",752
177,Eritrea,285,,,,248,,37,,80,,,,"3,551,980",Africa,"12,463",,
178,Cambodia,268,+2,,,220,,48,1,16,,"75,034","4,481","16,745,169",Asia,"62,482",,223
179,Turks and Caicos,224,+8,2,,39,,183,3,"5,777",52,"1,520","39,200","38,776",North America,173,"19,388",26
180,Sint Maarten,219,+14,17,,102,+9,100,3,"5,101",396,"1,502","34,986","42,932",North America,196,"2,525",29
181,Belize,210,+33,2,,32,,176,2,527,5,"4,259","10,689","398,430",North America,"1,897","199,215",94
182,Cayman Islands,203,,1,,202,,0,,"3,085",15,"31,881","484,440","65,810",North America,324,"65,810",2
183,Gibraltar,203,+1,,,187,,16,,"6,026",,"25,570","758,979","33,690",Europe,166,,1
184,Bermuda,159,,9,,145,+1,5,,"2,554",145,"30,213","485,349","62,250",North America,392,"6,917",2
185,Barbados,144,+1,7,,115,+3,22,,501,24,"13,489","46,932","287,417",North America,"1,996","41,060",21
186,Brunei,142,,3,,138,,1,,324,7,"43,312","98,894","437,962",Asia,"3,084","145,987",10
187,Monaco,141,+3,4,,114,+1,23,4,"3,590",102,"38,209","972,883","39,274",Europe,279,"9,819",1
188,French Polynesia,139,+27,,,64,+2,75,1,494,,"6,525","23,213","281,098",Australia/Oceania,"2,022",,43
189,Seychelles,127,,,,126,,1,,"1,290",,,,"98,418",Africa,775,,
190,Bhutan,116,+3,,,97,,19,,150,,"56,185","72,724","772,582",Asia,"6,660",,14
191,Antigua and Barbuda,92,,3,,76,,13,1,939,31,"1,734","17,690","98,023",North America,"1,065","32,674",57
192,Liechtenstein,90,+1,1,,87,,2,,"2,360",26,900,"23,597","38,141",Europe,424,"38,141",42
193,Saint Martin,84,,4,,44,,36,1,"2,168",103,"1,899","49,019","38,740",North America,461,"9,685",20
194,St. Vincent Grenadines,57,,,,52,,5,,514,,"2,529","22,787","110,982",North America,"1,947",,44
195,Macao,46,,,,46,,0,,71,,"4,071","6,260","650,338",Asia,"14,138",,160
196,Curaçao,32,,1,,30,,1,,195,6,"1,080","6,578","164,172",North America,"5,130","164,172",152
197,Fiji,27,,1,,18,,8,,30,1,"6,693","7,460","897,201",Australia/Oceania,"33,230","897,201",134
198,Saint Lucia,25,,,,25,,0,,136,,"4,274","23,263","183,726",North America,"7,349",,43
199,Timor-Leste,25,,,,24,,1,,19,,"4,238","3,208","1,321,224",Asia,"52,849",,312
200,Grenada,24,,,,23,,1,,213,,"6,252","55,532","112,584",North America,"4,691",,18
201,New Caledonia,23,,,,22,,1,,80,,"11,265","39,414","285,814",Australia/Oceania,"12,427",,25
202,Laos,20,,,,19,,1,,3,,"32,114","4,407","7,287,482",Asia,"364,374",,227
203,Dominica,18,,,,18,,0,,250,,"1,005","13,957","72,007",North America,"4,000",,72
204,Saint Kitts and Nevis,17,,,,17,,0,,319,,"1,294","24,304","53,243",North America,"3,132",,41
205,Greenland,14,,,,14,,0,,247,,"6,137","108,080","56,782",North America,"4,056",,9
